"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-03-02","1976-04-01",1171,"ESCOBAR Nº 1","Buenos Aires","Nacional","1976","","RURAL 4 PTAS","19","FORD","06","FALCON R.LUJO","1","Privado","Física","GARIN-ESCOBAR","BUENOS AIRES","No identificado","1972","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-03-18","2010-03-04",2069,"CAPITAL FEDERAL Nº 069","Ciudad Autónoma de Bs.As.","Nacional","2010","","MICROOMNIBUS","79","AGRALE","01","MT 15.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1961","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-03-12","1993-02-25",1178,"LA MATANZA Nº 08","Buenos Aires","Nacional","1993","","MICROOMNIBUS","60","EL DETALLE","01","OA-101","1","Privado","Física","RAMOS MEJIA","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-03-15","1994-09-27",1178,"LA MATANZA Nº 08","Buenos Aires","Protocolo 21","1994","","UTILITARIO FURGON 4P","092","MERCEDES BENZ","006","MB  180 D","1","Privado","Física","RAFAEL CASTILLO","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-03-15","1999-05-11",1200,"SAN MARTIN Nº 6","Buenos Aires","Nacional","1999","","S.WAGON","08","CHEVROLET","65","CORSA WAGON 5 PTAS. GL. A/AC","1","Privado","Física","VILLA LYNCH","BUENOS AIRES","Masculino","1971","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-03-29","1998-06-18",1228,"LA PLATA Nº 10","Buenos Aires","Protocolo 21","1998","","FURGON VID.C/ASIENTO","044","FIAT","300","FIORINO 1.7 DIESEL","1","Privado","Física","LA PLATA","BUENOS AIRES","No identificado","1980","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-03-26","1993-02-15",1261,"MARCOS PAZ","Buenos Aires","Importado","1992","","CAMIONETA","","CHEVROLET","","VERANEIO CUSTOM 4 PUERTAS","1","Privado","Física","MARCOS PAZ BS.AS.","BUENOS AIRES","No identificado","1967","No identificado",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-03-16","1998-07-16",1272,"LA PLATA Nº 14","Buenos Aires","Nacional","1998","","MICROOMNIBUS","29","MERCEDES BENZ","99","BMO390 VS 1621","1","Privado","Física","ABASTO","BUENOS AIRES","Femenino","1987","ARGENTINA",50,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-03-11","1998-08-07",1280,"ESCOBAR Nº 3 (EX. INGENIERO MASCHWITZ)","Buenos Aires","Nacional","1998","","BERLINA 4 PTAS.","37","RENAULT","CK","MEGANE RT TRIC 2.0","1","Privado","Física","GARIN","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-03-30","2001-02-07",1296,"MAR DEL PLATA Nº 12","Buenos Aires","Nacional","2000","","SEDAN","08","CHEVROLET","57","CORSA 4 PUERTAS WIND 1.6 MPFI","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Femenino","1945","ARGENTINA",50,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-03-12","1997-05-20",1306,"PILAR Nº 5","Buenos Aires","Nacional","1997","","BLANK","08","CHEVROLET","43","D-40 TURBO PLUS 1997","1","Privado","Física","FATIMA","BUENOS AIRES","Masculino","1968","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-03-31","1995-01-31",1314,"LUJAN Nº 3","Buenos Aires","Nacional","1995","","BERLINA 5 PTAS.","37","RENAULT","AH","RENAULT 19 RN INYEC.(BIC)","1","Privado","Física","LUJAN","BUENOS AIRES","Femenino","1986","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-03-04","1998-07-13",2002,"CAPITAL FEDERAL Nº 002","Ciudad Autónoma de Bs.As.","Nacional","1998","","BERLINA 3 PTAS","37","RENAULT","CC","CLIO RL DIESEL 3P AA DA","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1991","ARGENTINA",100,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-03-11","2007-05-24",2045,"CAPITAL FEDERAL Nº 045","Ciudad Autónoma de Bs.As.","Nacional","2007","","TRACTOR DE CARRETERA","67","IVECO","52","450E32T","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1957","ARGENTINA",100,"02","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-03-29","2009-05-19",2047,"CAPITAL FEDERAL Nº 047","Ciudad Autónoma de Bs.As.","Nacional","2009","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1949","No identificado",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-03-12","2010-11-05",2069,"CAPITAL FEDERAL Nº 069","Ciudad Autónoma de Bs.As.","Nacional","2010","","MICROOMNIBUS","79","AGRALE","01","MT 15.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1965","No aplica",100,"02",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-03-31","2011-01-10",2092,"CAPITAL FEDERAL Nº 092","Ciudad Autónoma de Bs.As.","Nacional","2011","","UTILITARIO","08","CHEVROLET","CW","CLASSIC 3 PTAS CARGO 1.4N","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1957","ARGENTINA",100,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-03-02","1971-02-19",3001,"ANDALGALA","Catamarca","Nacional","1964","","TRANSPORTE DE CARGA","99","RASTROJERO DIESEL","99","1964","1","Privado","Física","ANDALGALA","CATAMARCA","Masculino","1968","ARGENTINA",100,"10","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-03-12","2000-11-09",3005,"CATAMARCA Nº 2","Catamarca","Nacional","2000","","SEDAN","08","CHEVROLET","61","CORSA 4 PTAS. WIND 1.7 D","1","Privado","Física","SFV DE CATAMARCA","CATAMARCA","No identificado","1964","No identificado",100,"10",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-03-22","1971-02-04",4004,"CANALS","Córdoba","Nacional","1971","","TRANSPORTE DE CARGAF","15","DODGE","11","DP100 DIESEL","9","No declarado","Física","CANALS","CORDOBA","No identificado","1954","No identificado",50,"14",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-03-26","2011-01-25",4032,"VILLA DOLORES","Córdoba","Nacional","2011","","FURGON VIDRIADO","34","PEUGEOT","KE","PARTNER CONFORT 1.4","1","Privado","Física","SAN JOSE","CORDOBA","Masculino","1967","ARGENTINA",100,"14","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-03-10","1992-10-29",4060,"CORDOBA Nº 17","Córdoba","Nacional","1992","","BERLINA 4 PTAS","37","RENAULT","62","RENAULT 21 TXE","1","Privado","Física","CBA CAPITAL Bº ITUZAINGO (A)","CORDOBA","No identificado","1954","No identificado",100,"14",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-03-02","1998-02-23",7006,"PUERTO MADRYN Nº 1","Chubut","Nacional","1998","","SEDAN","08","CHEVROLET","52","CORSA GL 1.6 MPFI 4P C/AA","1","Privado","Física","PUERTO MADRYN","CHUBUT","Masculino","1990","ARGENTINA",100,"26","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-03-11","1994-05-24",8023,"CONCORDIA Nº 3","Entre Ríos","Nacional","1994","","BERLINA 5 PUERTAS","37","RENAULT","90","RENAULT 19 RN BIC","1","Privado","Física","CONCORDIA","ENTRE RIOS","No identificado","1969","ARGENTINA",100,"30","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-03-04","1970-04-17",8024,"PARANA Nº 3","Entre Ríos","Nacional","1970","","AUTOMOVIL","17","FIAT","09","1600 BERLINA","1","Privado","Física","PARANA","ENTRE RIOS","Masculino","1980","ARGENTINA",100,"30","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-03-18","1969-03-31",13006,"GENERAL ALVEAR","Mendoza","Nacional","1961","","AUTOMOVIL","","FIAT","","1100/AÑO 1961","1","Privado","Física","BOWEN GENERAL ALVEAR","MENDOZA","No identificado","1953","No identificado",100,"50",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-03-19","2006-03-13",13016,"MENDOZA Nº 10","Mendoza","Protocolo 21","2006","","MICROOMNIBUS","092","MERCEDES BENZ","168","OF1722","2","Público","Física","COSTA DE ARAUJO","MENDOZA","Femenino","1952","ARGENTINA",100,"50","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-03-31","2011-01-31",13022,"GENERAL SAN MARTIN Nº 3","Mendoza","Nacional","2011","","FURGON 800","34","PEUGEOT","KG","PARTNER CONFORT 1.6 HDI","1","Privado","Física","PALMIRA","MENDOZA","Masculino","1977","BOLIVIA",50,"50","BOL"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-03-09","2010-12-02",13030,"MENDOZA Nº 18","Mendoza","Importado","2010","V2","FURGON","033","RENAULT","37V","KANGOO CONFORT 1.6 CD SVT 1PL 600KG","1","Privado","Física","RODEO DE LA CRUZ","MENDOZA","Femenino","1977","ARGENTINA",100,"50","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-03-18","1994-03-01",14002,"ELDORADO","Misiones","Importado","1994","","OMNIBUS","","MERCEDES BENZ","","0-371 RS","2","Público","Física","ELDORADO","MISIONES","No identificado","1957","No identificado",100,"54",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-03-11","1980-08-08",14012,"SAN VICENTE","Misiones","Nacional","1980","","RURAL 4 PUERTAS","37","RENAULT","08","RENAULT 12 BREAK","1","Privado","Física","EL SOBERBIO, GUARANI","MISIONES","No identificado","1953","No identificado",100,"54",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-03-16","2003-06-25",15005,"CUTRAL-CO","Neuquén","Nacional","2003","","BERLINA 4 PTAS","37","RENAULT","LC","MEGANE RL AA TRI 16V F2","1","Privado","Física","PICÚN LEUFÚ","NEUQUEN","Masculino","1979","ARGENTINA",100,"58","ARG"
