"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-01-22","1997-12-22",1014,"BRANDSEN","Buenos Aires","Nacional","1997","","BERLINA 5 PTAS","37","RENAULT","CD","CLIO RL DIESEL 5 PTAS DA.","1","Privado","Física","JEPPENER- BRANDSEN","BUENOS AIRES","No identificado","1976","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-01-21","2015-10-02",1016,"CARLOS CASARES","Buenos Aires","Protocolo 21","2015","","MINIBUS","044","FIAT","711","DUCATO MAXICARGO 2.3 JTD","1","Privado","Física","CARLOS CASARES","BUENOS AIRES","No identificado","1967","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-01-28","1999-03-12",1024,"CHACABUCO","Buenos Aires","Nacional","1999","","BERLINA 4 PTAS","37","RENAULT","DA","MEGANE RT DT TRIC ABCP","1","Privado","Física","CHACABUCO","BUENOS AIRES","Femenino","1991","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-01-31","2012-10-19",1043,"LA PLATA Nº 01","Buenos Aires","Protocolo 21","2012","","FURGON BLINDADO","047","FORD","177","CARGO 915E","0","Oficial","Jurídica","LA PLATA","BUENOS AIRES","No aplica","1906","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-01-14","2012-06-13",1044,"LA PLATA Nº 02","Buenos Aires","Nacional","2012","","FURGON VIDRIADO C/A","34","PEUGEOT","LJ","PARTNER CONFORT HDI","1","Privado","Física","ABASTO","BUENOS AIRES","Masculino","1974","BRASIL",50,"06","BRA"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-01-03","2000-01-20",1105,"CAMPANA Nº 1","Buenos Aires","Nacional","2000","","3 PTAS.","08","CHEVROLET","78","CORSA GL 1.6 MPFI 3P(AA+DP)","1","Privado","Física","CAMPANA","BUENOS AIRES","Masculino","1957","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-01-16","1972-08-31",1106,"LA MATANZA Nº 02","Buenos Aires","Nacional","1962","","NO CONSTA","00","MONTENEGRO","00","1962","1","Privado","Física","RAMOS MEJIA","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-01-13","1977-11-04",1119,"MORON Nº 03","Buenos Aires","Nacional","1977","","COUPE 2 PUERTAS","41","TORINO","04","TORINO TSX","1","Privado","Física","EL PALOMAR -MORON","BUENOS AIRES","No identificado","1983","No identificado",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-01-15","2008-07-07",1120,"LA MATANZA Nº 03","Buenos Aires","Nacional","2008","","FOURGON COURT TYPE 6","07","CITROEN","20","BERLINGO FURGON 1.9D FULL","1","Privado","Física","LA TABLADA LA MATANZA","BUENOS AIRES","Masculino","1966","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-01-06","1994-08-26",1126,"MAR DEL PLATA Nº 04","Buenos Aires","Nacional","1994","","BERLINA 5 PTAS.","37","RENAULT","91","RENAULT 19 RN (BIC)","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","No identificado","1982","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-01-09","2009-09-29",1135,"LANUS Nº 4","Buenos Aires","Nacional","2009","","FURGON 600","34","PEUGEOT","GH","PARTNER FURGON 1.4 N PLC CONFORT","1","Privado","Física","LANUS ESTE","BUENOS AIRES","No identificado","1949","ARGENTINA",50,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-01-09","1997-04-01",1152,"LA MATANZA Nº 04","Buenos Aires","Nacional","1997","","BERLINA 3 PUERTAS","37","RENAULT","BS","CLIO RN 3 PTAS PACK AA","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Femenino","1978","URUGUAY",100,"06","URY"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-01-14","1998-02-10",22003,"SANTIAGO DEL ESTERO Nº 1","Santiago del Estero","Nacional","1997","","SEDAN 5 PTAS.","37","RENAULT","AH","RENAULT 19 RN INYEC.(BIC)","1","Privado","Física","SGO DEL ESTERO","SGO.DEL ESTERO","No identificado","1962","ARGENTINA",100,"86","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-01-15","1999-01-07",1161,"ESTEBAN ECHEVERRIA Nº 2","Buenos Aires","Nacional","1999","","SEDAN","08","CHEVROLET","52","CORSA 4 PUERTAS GL A/A Y","1","Privado","Física","MONTE GRANDE - EST. ECH","BUENOS AIRES","No identificado","1976","No identificado",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-01-10","1998-10-30",1162,"OLAVARRIA Nº 2","Buenos Aires","Nacional","1998","","SEDAN","08","CHEVROLET","52","CORSA GL 1.6 MPFI 4P C/AA","1","Privado","Física","OLAVARRIA","BUENOS AIRES","Masculino","1982","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-01-23","1974-09-23",1162,"OLAVARRIA Nº 2","Buenos Aires","Nacional","1974","","COUPE 2 PTA.","41","RENAULT","04","TORINO TS","1","Privado","Física","SIERRAS BAYAS-OLAVARRIA","BUENOS AIRES","No identificado","1970","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-01-29","2000-11-15",1178,"LA MATANZA Nº 08","Buenos Aires","Nacional","2000","","FURGON 3550","29","MERCEDES BENZ","AC","SPRINTER 312D/F3550","1","Privado","Física","RAFAEL CASTILLO","BUENOS AIRES","Femenino","1987","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-01-28","1996-01-03",1201,"MAR DEL PLATA Nº 08","Buenos Aires","Nacional","1996","","BERLINA 5 PTAS.","37","RENAULT","AH","RENAULT 19 RN INYEC.(BIC)","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","No identificado","1943","ARGENTINA",100,"06","ARG"
