"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-03","2011-04-08",2038,"CAPITAL FEDERAL Nº 038","Ciudad Autónoma de Bs.As.","Protocolo 21","2011","","MICROOMNIBUS","080","AGRALE","160","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1966","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-12","2008-08-22",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Protocolo 21","2008","","OMNIBUS","080","AGRALE","160","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1963","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-15","2011-01-28",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Protocolo 21","2011","","OMNIBUS","080","AGRALE","160","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1966","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-18","2011-03-01",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Protocolo 21","2011","","OMNIBUS","080","AGRALE","160","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1961","No aplica",100,"02",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-11-18","1999-06-10",2047,"CAPITAL FEDERAL Nº 047","Ciudad Autónoma de Bs.As.","Nacional","1999","","SEDAN","08","CHEVROLET","62","CORSA 4P GL 1.7 DIES BASE","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1967","ARGENTINA",100,"02","ARG"
"AUTOMOTOR - BAJA P/EXPORT. DEFINITIVA","2021-11-15","1969-09-11",2054,"CAPITAL FEDERAL Nº 054","Ciudad Autónoma de Bs.As.","Nacional","1969","","AUTOMOVIL","99","VOLKSWAGEN","99","1962","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1979","ARGENTINA",100,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-01","2012-05-31",2064,"CAPITAL FEDERAL Nº 064","Ciudad Autónoma de Bs.As.","Nacional","2012","","MICROOMNIBUS","79","AGRALE","01","MT 15.0 LE","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1970","No aplica",100,"02",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-11-03","2006-09-29",1314,"LUJAN Nº 3","Buenos Aires","Nacional","2006","","FOURGON COURT TYPE 6","07","CITROEN","39","BERLINGO FURGON 1.9D PLC","1","Privado","Física","LUJAN","BUENOS AIRES","Masculino","1970","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-17","2007-06-19",1162,"OLAVARRIA Nº 2","Buenos Aires","Protocolo 21","2007","","PICK-UP CABINA DOBLE","102","NISSAN","463","FRONTIER 4X2XE 2.8TDI ELECTRONIC","1","Privado","Jurídica","OLAVARRIA","BUENOS AIRES","No aplica","","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-11","2001-08-10",1005,"AVELLANEDA Nº 2","Buenos Aires","Nacional","2001","","BERLINA 4 PUERTAS","37","RENAULT","FE","MEGANE RN TRI AA 16V F2","1","Privado","Física","GERLI","BUENOS AIRES","No identificado","1978","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-11-16","1997-10-08",1056,"MAGDALENA","Buenos Aires","Importado","1997","","FURGON VIDRIADO","047","FORD","395","COURIER","1","Privado","Física","BARTOLOME BAVIO","BUENOS AIRES","Femenino","1971","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-23","2007-01-10",1091,"MONTE","Buenos Aires","Protocolo 21","2007","","PICK-UP CABINA DOBLE","093","MITSUBISHI","457","L200 OUTDOOR HPE","1","Privado","Física","MONTE","BUENOS AIRES","No identificado","1984","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-19","1966-10-13",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Nacional","1966","","AUTOMOVIL","","JEEP","","JA-3UB","1","Privado","Física","CASEROS","BUENOS AIRES","No identificado","1988","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-11","2012-08-24",1130,"GENERAL RODRIGUEZ Nº 1","Buenos Aires","Nacional","2012","","ACOPLADO/TANQUE","FN","DI POLVERE","T1","AT3/2012","1","Privado","Jurídica","GENERAL RODRIGUEZ","BUENOS AIRES","No aplica","1976","No aplica",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-11-16","2006-03-30",1123,"SAN MARTIN Nº 3","Buenos Aires","Nacional","2006","","FOURGON COURT TYPE 6","07","CITROEN","39","BERLINGO FURGON 1.9D PLC","1","Privado","Física","V.BALLESTER","BUENOS AIRES","Masculino","1945","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-10","1993-08-12",1132,"PINAMAR","Buenos Aires","Protocolo 21","1993","","SEDAN 4 PUERTAS Y TR","","DAEWOO","","TICO DX","1","Privado","Física","PINAMAR","BUENOS AIRES","No identificado","1985","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-03","2007-04-25",1146,"MERLO Nº 2","Buenos Aires","Nacional","2007","","SEMIRREMOLQUE BATEA","AS","PETINARI","30","SEM B 3 E/2007","0","Oficial","Física","MERLO","BUENOS AIRES","Masculino","1990","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-24","1996-04-19",1264,"ADROGUE Nº 5","Buenos Aires","Nacional","1996","","BERLINA 4 PTAS.","37","RENAULT","BA","RENAULT 19 RL TRI/AAC/SD","1","Privado","Física","LONGCHAMPS","BUENOS AIRES","Femenino","1963","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-11-11","2008-08-28",1155,"PERGAMINO Nº 2","Buenos Aires","Nacional","2008","","FOURGON COURT TYPE 6","07","CITROEN","20","BERLINGO FURGON 1.9 D FULL","1","Privado","Jurídica","PERGAMINO","BUENOS AIRES","No aplica","2007","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-03","1998-06-03",1264,"ADROGUE Nº 5","Buenos Aires","Nacional","1998","","OMNIBUS","60","EL DETALLE","02","OA-101/5.17","2","Público","Física","BURZACO","BUENOS AIRES","Masculino","1968","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-04","1999-11-26",1184,"MAR DEL PLATA Nº 07","Buenos Aires","Nacional","1999","","BERLINA 5 PUERTAS","37","RENAULT","CD","CLIO RL DIESEL 5PTAS DA","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1963","ARGENTINA",50,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-11-18","2003-11-21",1204,"MALVINAS ARGENTINAS Nº 2 (EX. SAN MIGUEL NRO. 5)","Buenos Aires","Nacional","2003","","FURGON VIDRIADO C/AS","37","RENAULT","KJ","KANGOO RL EXPRESS DIE 1PCL","1","Privado","Física","LOS POLVORINES","BUENOS AIRES","No identificado","1961","No identificado",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-19","2005-11-04",1219,"LA PLATA Nº 09","Buenos Aires","Nacional","2005","","FURGON CON ASIENTOS","07","CITROEN","39","BERLINGO FURGON 1.9D PLC","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-04","2011-10-25",1234,"ADROGUE Nº 4","Buenos Aires","Nacional","2011","","MICROOMNIBUS","79","AGRALE","01","MT 15.0 LE","2","Público","Jurídica","BURZACO","BUENOS AIRES","No aplica","1954","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-04","2009-02-02",1234,"ADROGUE Nº 4","Buenos Aires","Nacional","2009","","OMNIBUS","79","AGRALE","02","MT 12.0 LE","2","Público","Jurídica","BURZACO","BUENOS AIRES","No aplica","1954","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-04","2011-03-30",1234,"ADROGUE Nº 4","Buenos Aires","Protocolo 21","2011","","OMNIBUS","080","AGRALE","160","MT 12.0 LE","2","Público","Jurídica","BURZACO","BUENOS AIRES","No aplica","1954","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-12","2009-01-06",1234,"ADROGUE Nº 4","Buenos Aires","Protocolo 21","2009","","OMNIBUS","080","AGRALE","044","MT 12.0 LE","2","Público","Jurídica","BURZACO","BUENOS AIRES","No aplica","1954","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-12","1999-10-13",1259,"SAN MARTIN Nº 8","Buenos Aires","Nacional","1999","","SEDAN","08","CHEVROLET","57","CORSA 4 PUERTAS WIND 1.6 LTS","1","Privado","Física","VILLA LYNCH","BUENOS AIRES","Masculino","1970","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-12","2009-01-06",1234,"ADROGUE Nº 4","Buenos Aires","Protocolo 21","2009","","OMNIBUS","080","AGRALE","044","MT 12.0 LE","2","Público","Jurídica","BURZACO","BUENOS AIRES","No aplica","1954","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-16","1996-09-04",1149,"LA PLATA Nº 06","Buenos Aires","Nacional","1996","","MICROOMNIBUS","29","MERCEDES BENZ","49","BM0390 VERSION 1320","1","Privado","Física","TEMPERLEY","BUENOS AIRES","Masculino","1995","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-18","1983-04-07",16014,"SAN CARLOS DE BARILOCHE Nº 3","Río Negro","Nacional","1983","","RURAL 4 PUERTAS","37","RENAULT","08","RENAULT 12 BREAK TS","1","Privado","Física","S.C. DE BARILOCHE","RIO NEGRO","Masculino","1952","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-30","1981-11-03",7015,"ESQUEL Nº 2","Chubut","Nacional","1981","","RURAL 4 PUERTAS","19","FORD","06","FALCON VERSION RURAL LUJO","1","Privado","Física","ESQUEL-DPTO.FUTALEUFU","CHUBUT","Masculino","1970","ARGENTINA",100,"26","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-09","1992-08-21",14011,"PUERTO IGUAZU","Misiones","Nacional","1992","","BERLINA 5 PTAS","37","RENAULT","20","RENAULT 11 TS","1","Privado","Física","CMDTE.ANDRESITO.-GRAL.M BELGRANO","MISIONES","No identificado","1990","ARGENTINA",100,"54","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-16","2007-01-26",7009,"COMODORO RIVADAVIA Nº 3","Chubut","Nacional","2007","","FURGON COURT TYPE 600","07","CITROEN","42","BERLINGO FURGON 1.4 IPLC","1","Privado","Física","COMODORO RIVADAVIA","CHUBUT","Masculino","1967","ARGENTINA",100,"26","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-30","1999-09-10",8027,"PARANA Nº 5","Entre Ríos","Nacional","1999","","SEDAN","08","CHEVROLET","51","CORSA 4 PUERTAS GL","1","Privado","Física","EL PINGO","ENTRE RIOS","Femenino","1950","ARGENTINA",100,"30","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-09","2008-04-18",15010,"PLOTTIER Nº 1","Neuquén","Nacional","2008","","SEMIRREMOLQUE TANQUE","44","MILEI","37","SRT-3","1","Privado","Jurídica","PLOTTIER","NEUQUEN","No aplica","2003","No aplica",100,"58",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-05","1980-04-09",13005,"TUNUYAN","Mendoza","Nacional","1980","","SIN ESPECIFICACION","19","SIN ESPECIFICACION","21","SIN ESPECIFICACION","1","Privado","Física","LA CONSULTA-SAN CARLOS-MENDOZA","MENDOZA","No identificado","1947","No identificado",100,"50",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-18","2004-03-04",13005,"TUNUYAN","Mendoza","Nacional","2004","","MINIBUS","29","MERCEDES-BENZ","AZ","SPRINTER 313 CDI/C 3550","2","Público","Física","TUNUYAN","MENDOZA","No identificado","1964","ARGENTINA",100,"50","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-12","1987-03-05",4079,"JESUS MARIA Nº 3","Córdoba","Nacional","1987","","BERLINA 5 PTAS","37","RENAULT","43","RENAULT 11 TSE","1","Privado","Física","COLONIA CAROYA - COLON","CORDOBA","Masculino","1992","ARGENTINA",100,"14","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-17","1990-05-10",13030,"MENDOZA Nº 18","Mendoza","Nacional","1990","","SEDAN","19","FORD","33","ESCORT","1","Privado","Física","KILOMETRO 8","MENDOZA","Femenino","1972","ARGENTINA",100,"50","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-15","2009-07-14",15014,"VILLA LA ANGOSTURA","Neuquén","Nacional","2009","","MICROOMNIBUS","","MERCEDES BENZ","","BMO 390 VERSION 1315L/52 CA","2","Público","Física","VILLA LA ANGOSTURA","NEUQUEN","Masculino","1969","ARGENTINA",100,"58","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-08","2019-01-08",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Importado","2019","99","TRANSPORTE DE PASAJEROS","137","VOLVO","607","B380R 4X2","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2000","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-10","2017-12-05",4027,"RIO SEGUNDO Nº 1","Córdoba","Nacional","2017","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","CH","450C33T MLL","1","Privado","Jurídica","RIO SEGUNDO","CORDOBA","No aplica","2017","No aplica",100,"14",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-11-03","2013-04-29",2066,"CAPITAL FEDERAL Nº 066","Ciudad Autónoma de Bs.As.","Nacional","2013","94","TRACTOR C/CAB.DORMITORIO","29","MERCEDES BENZ","EP","BMO 695 VERSION ATRON 1634 S 45","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2008","No aplica",100,"02",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-11-25","2016-01-26",13016,"MENDOZA Nº 10","Mendoza","Nacional","2016","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","BH","570S46T MLL","1","Privado","Jurídica","DORREGO","MENDOZA","No aplica","2001","No aplica",100,"50",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-23","2017-10-05",22008,"SANTIAGO DEL ESTERO Nº 3","Santiago del Estero","Nacional","2017","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","CH","450C33T MLL","1","Privado","Jurídica","SANTIAGO DEL ESTERO","SGO.DEL ESTERO","No aplica","1961","No aplica",100,"86",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-25","2014-12-11",4080,"UCACHA","Córdoba","Nacional","2014","93","CHASIS CON CABINA DORMITORIO","29","MERCEDES BENZ","EM","BMO 695 VERSION ATRON 1624 51","1","Privado","Jurídica","UCACHA","CORDOBA","No aplica","2012","No aplica",100,"14",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-10","2011-01-17",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","2011","92","OMNIBUS","79","AGRALE","01","MT 15.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1999","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-04","2011-09-06",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","2011","92","OMNIBUS","79","AGRALE","02","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2002","No aplica",100,"02",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-11-12","2010-12-16",2093,"CAPITAL FEDERAL Nº 093","Ciudad Autónoma de Bs.As.","Protocolo 21","2010","92","TRACTOR C/CABINA DOR","137","VOLVO","458","FH 520 4X2 T","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1999","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-10","2011-07-08",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","2011","92","OMNIBUS","79","AGRALE","01","MT 15.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1999","No aplica",100,"02",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-11-15","2020-09-02",2081,"CAPITAL FEDERAL Nº 081","Ciudad Autónoma de Bs.As.","Protocolo 21","2020","92","TRACTOR C/CABINA DORMITORIO","136","VOLKSWAGEN","566","17.280 LR","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1961","ARGENTINA",100,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-25","2013-03-15",1309,"MERLO Nº 5","Buenos Aires","Protocolo 21","2012","92","TRACTOR C/CABINA DOR","092","MERCEDES BENZ","967","ATEGO 1725 S","1","Privado","Física","MERLO","BUENOS AIRES","Femenino","1954","ARGENTINA",50,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-23","2012-09-21",1270,"TIGRE Nº 5","Buenos Aires","Nacional","2012","92","SIN ESPECIFICACION","77","PUMA DE TAT","06","D10.5F","2","Público","Jurídica","EL TALAR-TIGRE","BUENOS AIRES","No aplica","2002","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-10","2011-09-20",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","2011","92","OMNIBUS","79","AGRALE","01","MT 15.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1999","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-17","2010-09-21",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","2010","92","OMNIBUS","9C","MERCEDES BENZ","N2","BMO 368 VERSION 1618L/55 CA","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1986","No aplica",100,"02",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-11-30","2014-07-08",1120,"LA MATANZA Nº 03","Buenos Aires","Protocolo 21","2014","92","TRACTOR C/CABINA DORMITORIO","092","MERCEDES BENZ","967","ATEGO 1725 S","1","Privado","Jurídica","GONZALEZ CATAN","BUENOS AIRES","No aplica","2018","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-11-10","2011-09-12",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","2011","92","OMNIBUS","79","AGRALE","02","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1999","No aplica",100,"02",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-11-26","2013-05-17",4002,"ARROYITO","Córdoba","Protocolo 21","2013","92","TRACTOR C/CABINA DORMITORIO","137","VOLVO","474","FH 440 4X2 T","1","Privado","Física","ARROYITO","CORDOBA","No identificado","1961","ARGENTINA",100,"14","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-11-05","2016-11-29",2076,"CAPITAL FEDERAL Nº 076","Ciudad Autónoma de Bs.As.","Protocolo 21","2016","92","TRACTOR C/CABINA DORMITORIO","137","VOLVO","705","FM 380 4X2 T","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1988","No aplica",100,"02",""
