"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-05","1970-08-13",4020,"VICUÑA MACKENNA","Córdoba","Nacional","","","BERLINA 2 PUERTAS","","FIAT","","600 E","1","Privado","Física","CNEL.MOLDES","CORDOBA","No identificado","1973","No identificado",100,"14",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-03","2012-02-22",2042,"CAPITAL FEDERAL Nº 042","Ciudad Autónoma de Bs.As.","Nacional","2012","","MICROOMNIBUS","79","AGRALE","01","MT 15.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1993","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-02","1992-04-13",24001,"RIO GRANDE Nº 1","Tierra del Fuego","Importado","1992","","AUTOMOVIL","","FIAT","","UNO /1992","1","Privado","Física","RIO GRANDE","T.DEL FUEGO","No identificado","1962","No identificado",100,"94",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-09","1997-05-07",5002,"CORRIENTES Nº 1","Corrientes","Nacional","1997","","FURGON 3550","29","MERCEDES BENZ","91","SPRINTER 310 D/F 3550","9","No declarado","Física","CORRIENTES CAPITAL","CORRIENTES","No identificado","1976","No identificado",100,"18",""
"AUTOMOTOR - BAJA P/EXPORT. DEFINITIVA","2021-08-12","1973-01-09",1044,"LA PLATA Nº 02","Buenos Aires","Importado","1951","","AUTOMOVIL","136","VOLKSWAGEN","105","1951","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-25","2009-12-09",10006,"SAN SALVADOR DE JUJUY Nº 3","Jujuy","Protocolo 21","2009","","OMNIBUS","092","MERCEDES BENZ","168","O-500 RSD","2","Público","Jurídica","S.S. DE JUJUY","JUJUY","No aplica","1958","No aplica",100,"38",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-27","2010-02-25",4038,"CORDOBA Nº 07","Córdoba","Nacional","2010","","FURGON 600","34","PEUGEOT","GH","PARTNER FURGON 1.4 N PLC CONFORT","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1989","ARGENTINA",100,"14","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-08-04","1999-03-25",2037,"CAPITAL FEDERAL Nº 037","Ciudad Autónoma de Bs.As.","Nacional","1999","","SEDAN","08","CHEVROLET","67","CORSA 4 PUERTAS GL 1.7 DIE","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1972","ARGENTINA",100,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-17","2010-09-16",1055,"LUJAN Nº 1","Buenos Aires","Nacional","2010","","MICROOMNIBUS","79","AGRALE","02","MT 12.0 LE","1","Privado","Jurídica","LUJAN","BUENOS AIRES","No aplica","1962","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-19","1980-05-23",2032,"CAPITAL FEDERAL Nº 032","Ciudad Autónoma de Bs.As.","Nacional","1980","","RURAL 4 PUERTAS","19","FORD","06","FALCON VERSION RURAL LUJO","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1973","BOLIVIA",100,"02","BOL"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-30","1993-05-20",1084,"SAN ANTONIO DE ARECO","Buenos Aires","Importado","1993","","SEDAN","","LADA","","SAMARA 21090","1","Privado","Física","SAN ANTONIO DE ARECO","BUENOS AIRES","No identificado","1958","No identificado",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-05","2008-08-06",2038,"CAPITAL FEDERAL Nº 038","Ciudad Autónoma de Bs.As.","Protocolo 21","2008","","OMNIBUS","092","MERCEDES BENZ","168","O-500 UA","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1958","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-19","2006-09-26",1119,"MORON Nº 03","Buenos Aires","Nacional","2006","","MICROOMNIBUS","29","MERCEDES BENZ","CD","BMO 390 VERSION 1315L/52 CA","2","Público","Jurídica","EL PALOMAR, MORON","BUENOS AIRES","No aplica","1977","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-12","2007-06-08",1119,"MORON Nº 03","Buenos Aires","Protocolo 21","2007","","MICROOMNIBUS","092","MERCEDES BENZ","168","OF-1418","2","Público","Jurídica","EL PALOMAR","BUENOS AIRES","No aplica","1972","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-27","1988-12-12",1306,"PILAR Nº 5","Buenos Aires","Importado","1980","","FURGON 4 PTAS.","","DAIHATSU","","S60L-VR 55 WIDE CAB VAN","1","Privado","Física","VILLA ROSA","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-18","2007-02-01",1119,"MORON Nº 03","Buenos Aires","Nacional","2007","","MICROOMNIBUS","29","MERCEDES BENZ","CD","BMO 390 VERSION 1315L/52 CA","2","Público","Jurídica","EL PALOMAR","BUENOS AIRES","No aplica","1972","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-19","2006-03-23",1119,"MORON Nº 03","Buenos Aires","Nacional","2006","","MICROOMNIBUS","29","MERCEDES BENZ","CD","BMO 390 VERSION 1315L/52 CA","2","Público","Jurídica","EL PALOMAR-MORON","BUENOS AIRES","No aplica","1977","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-06","1995-01-16",1172,"TANDIL Nº 2","Buenos Aires","Importado","1995","","SEDAN","991","RENAULT","801","19 RT","1","Privado","Física","TANDIL","BUENOS AIRES","Masculino","1985","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-04","1997-08-20",1220,"AVELLANEDA Nº 6","Buenos Aires","Nacional","1997","","BERLINA 5 PUERTAS","37","RENAULT","BV","CLIO RN 5 PTAS AA","1","Privado","Física","VILLA DOMÍNICO","BUENOS AIRES","Femenino","1994","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-08-18","2009-07-30",1184,"MAR DEL PLATA Nº 07","Buenos Aires","Nacional","2009","","FURGON 600","34","PEUGEOT","EP","PARTNER FURGON D PLC PRESENCE","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1967","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-19","2007-09-27",1119,"MORON Nº 03","Buenos Aires","Nacional","2007","","MICROOMNIBUS","29","MERCEDES BENZ","CD","BMO 390 VERSION 1315L/52 CA","2","Público","Jurídica","EL PALOMAR - MORON","BUENOS AIRES","No aplica","1977","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-26","2013-05-07",1190,"ZARATE Nº 2","Buenos Aires","Nacional","2013","","SEMIRREMOLQUE CURTAI","03","MONTENEGRO","58","SCSE","1","Privado","Jurídica","ZARATE","BUENOS AIRES","No aplica","2003","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-23","2006-03-07",1119,"MORON Nº 03","Buenos Aires","Nacional","2006","","MICROOMNIBUS","29","MERCEDES BENZ","CD","BMO 390 VERSION 1315L/52 CA 2006","2","Público","Jurídica","EL PALOMAR, MORON","BUENOS AIRES","No aplica","1977","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-10","1977-04-05",1314,"LUJAN Nº 3","Buenos Aires","Nacional","1976","","CONVERTIBLE","07","CITROEN","08","AZAM-M28 SPORT","1","Privado","Física","LUJAN","BUENOS AIRES","No identificado","1969","No identificado",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-23","2007-02-21",1119,"MORON Nº 03","Buenos Aires","Nacional","2007","","SIN ESPECIFICACION","29","MERCEDES BENZ","CD","BMO 390 VERSION 1315L/52 CA","1","Privado","Jurídica","EL PALOMAR - MORON","BUENOS AIRES","No aplica","1977","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-23","2007-02-21",1119,"MORON Nº 03","Buenos Aires","Nacional","2007","","MICROOMNIBUS","29","MERCEDES BENZ","CD","BMO 390 VERSION 1315L/52 CA","2","Público","Jurídica","EL PALOMAR-MORON","BUENOS AIRES","No aplica","1977","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-12","1999-03-25",1259,"SAN MARTIN Nº 8","Buenos Aires","Nacional","1999","","SEDAN","08","CHEVROLET","52","CORSA 4 PUERTAS GL A/A Y","1","Privado","Física","LOMA HERMOSA","BUENOS AIRES","Femenino","1982","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-13","1999-09-03",1264,"ADROGUE Nº 5","Buenos Aires","Nacional","1999","","MICROOMNIBUS","29","MERCEDES BENZ","96","BMO390 VS OH1721LSB","1","Privado","Física","LONGCHAMPS","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-23","2007-02-21",1119,"MORON Nº 03","Buenos Aires","Nacional","2007","","MICROOMNIBUS","29","MERCEDES BENZ","CD","BMO 390 VERSION 1315L/52 CA","2","Público","Jurídica","EL PALOMAR - MORON","BUENOS AIRES","No aplica","1977","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-24","1998-12-04",1234,"ADROGUE Nº 4","Buenos Aires","Protocolo 21","1998","","CHASIS C/CAB-TRACTOR","047","FORD","172","F-14.000","1","Privado","Jurídica","CLAYPOLE","BUENOS AIRES","No aplica","1979","No aplica",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-08-12","2015-04-29",16012,"GENERAL ROCA Nº 2","Río Negro","Nacional","2015","99","FURGON VIDRIADO C/ AS","34","PEUGEOT","KG","PARTNER CONFORT 1.6 HDI","1","Privado","Física","GRAL ROCA","RIO NEGRO","Masculino","1948","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-08-02","2009-08-14",1295,"EZEIZA Nº 2","Buenos Aires","Nacional","2009","99","FURGON VIDRIADO C/ASIE TRAS","37","RENAULT","VV","KANGOO CONFORT 1.6 CD SVT 1PL 600KG","1","Privado","Física","CARLOS SPEGAZZINI","BUENOS AIRES","Masculino","1974","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-13","2017-02-07",1092,"SAN NICOLAS Nº 1","Buenos Aires","Nacional","2017","94","TRACTOR C/ CABINA DORMITORIO","29","MERCEDES BENZ","FR","695 VERSION 1735 45","1","Privado","Jurídica","SAN NICOLAS","BUENOS AIRES","No aplica","2004","No aplica",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-08-31","2017-07-11",1092,"SAN NICOLAS Nº 1","Buenos Aires","Nacional","2017","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","DD","170E22TLM2B","1","Privado","Jurídica","SAN NICOLAS","BUENOS AIRES","No aplica","2004","No aplica",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-08-20","2020-07-21",1190,"ZARATE Nº 2","Buenos Aires","Nacional","2019","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","BU","170E28T MLL","1","Privado","Jurídica","ZARATE","BUENOS AIRES","No aplica","2018","No aplica",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-08-25","2017-03-30",1218,"MORON Nº 04 (EX. MORON Nº 9)","Buenos Aires","Nacional","2017","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","DD","170E22TLM2B","1","Privado","Física","CASTELAR","BUENOS AIRES","Femenino","1987","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-09","2015-03-26",16015,"VIEDMA Nº 2","Río Negro","Nacional","2015","93","CHASIS CON CABINA DORMITORIO","29","MERCEDES BENZ","EM","BMO 695 VERSION ATRON 1624 51","1","Privado","Jurídica","VIEDMA","RIO NEGRO","No aplica","2010","No aplica",100,"62",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-08-27","2013-10-29",18007,"SAN JUAN Nº 7","San Juan","Protocolo 21","2013","92","TRACTOR C/CABINA DORMITORIO","120","SCANIA","449","G410 A4X2","1","Privado","Jurídica","POCITO","SAN JUAN","No aplica","2003","No aplica",100,"70",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-20","2012-05-30",19004,"TILISARAO","San Luis","Protocolo 21","2012","92","TRACTOR C/CABINA DOR","047","FORD","938","CARGO 1932","1","Privado","Jurídica","NASCHEL","SAN LUIS","No aplica","1960","No aplica",100,"74",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-08-18","2012-12-20",21022,"SAN LORENZO Nº 1","Santa Fe","Protocolo 21","2012","92","TRACTOR C/CABINA DOR","092","MERCEDES BENZ","892","AXOR 1933 S","1","Privado","Jurídica","CAPITAN BERMUDEZ","SANTA FE","No aplica","2007","No aplica",100,"82",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-08-20","2019-05-17",2044,"CAPITAL FEDERAL Nº 044","Ciudad Autónoma de Bs.As.","Protocolo 21","2019","92","TRACTOR C/CABINA DORMITORIO","120","SCANIA","475","R410 A6X2","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2005","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-24","2010-01-20",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","2010","92","OMNIBUS","79","AGRALE","02","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1954","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-25","2017-10-04",2045,"CAPITAL FEDERAL Nº 045","Ciudad Autónoma de Bs.As.","Protocolo 21","2017","92","TRACTOR C/CABINA DORMITORIO","092","MERCEDES BENZ","B51","ATEGO 1726 S","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1968","No aplica",100,"02",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-08-31","2012-01-11",10004,"SAN SALVADOR DE JUJUY Nº 2","Jujuy","Protocolo 21","2012","92","TRACTOR C/CABINA DOR","112","RENAULT","669","PREMIUM 440 DXI","2","Público","Jurídica","S.S.DE.JUJUY","JUJUY","No aplica","2007","No aplica",100,"38",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-11","2009-11-11",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","2009","92","OMNIBUS","79","AGRALE","02","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1977","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-02","1993-07-19",21040,"SAN CARLOS CENTRO","Santa Fe","Nacional","1993","92","OMNIBUS","51","SCANIA","26","K113 T C31","1","Privado","Física","CHILECITO","SANTA FE","Masculino","1994","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-08-06","2011-03-17",21003,"CASILDA Nº 1","Santa Fe","Protocolo 21","2011","92","TRACTOR C/CABINA DOR","092","MERCEDES BENZ","894","AXOR 2040 S","1","Privado","Física","BIGAND","SANTA FE","Masculino","1981","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-27","2009-06-26",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","2009","92","OMNIBUS","79","AGRALE","02","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1954","No aplica",100,"02",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-08-24","2016-07-27",5008,"ESQUINA","Corrientes","Protocolo 21","2016","92","TRACTOR C/CABINA DORMITORIO","137","VOLVO","687","FH 460 4X2 T","1","Privado","Jurídica","PUEBLO LIBERTADOR","CORRIENTES","No aplica","2005","No aplica",100,"18",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-08-03","2012-11-01",14014,"MONTECARLO","Misiones","Protocolo 21","2012","92","TRACTOR C/CABINA DOR","136","VOLKSWAGEN","384","19.320 E","1","Privado","Jurídica","MONTECARLO","MISIONES","No aplica","2007","No aplica",100,"54",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-23","2013-07-18",5006,"PASO DE LOS LIBRES","Corrientes","Protocolo 21","2013","92","TRACTOR C/CABINA DORMITORIO","136","VOLKSWAGEN","384","19.320 E","1","Privado","Jurídica","BONPLAND","CORRIENTES","No aplica","2008","No aplica",100,"18",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-19","2015-07-17",6007,"RESISTENCIA Nº 1","Chaco","Importado","2015","92","TRACTOR C/CABINA DORMITORIO","092","MERCEDES BENZ","997","ACTROS 2046 S","1","Privado","Jurídica","COLONIA POPULAR","CHACO","No aplica","2004","No aplica",100,"22",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-27","1998-03-27",2036,"CAPITAL FEDERAL Nº 036","Ciudad Autónoma de Bs.As.","Nacional","1998","92","OMNIBUS","60","EL DETALLE","05","OA-105/6.05","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1975","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-25","1987-04-02",6012,"PRESIDENCIA ROQUE SAENZ PEÑA Nº 2","Chaco","Nacional","1987","92","OMNIBUS","51","SCANIA","18","K112 6X2S 31/1987","1","Privado","Jurídica","PCIA.R.S.PEÑA","CHACO","No aplica","1996","No aplica",100,"22",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-25","1988-08-03",6012,"PRESIDENCIA ROQUE SAENZ PEÑA Nº 2","Chaco","Nacional","1988","92","OMNIBUS","51","SCANIA","18","K112 6X2S31","1","Privado","Jurídica","P.R.S.PEÑA","CHACO","No aplica","1996","No aplica",100,"22",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-19","2009-08-13",4060,"CORDOBA Nº 17","Córdoba","Nacional","2009","92","OMNIBUS","77","PUMA DE TAT","04","D12M","2","Público","Jurídica","CORDOBA  SUR","CORDOBA","No aplica","1969","No aplica",100,"14",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-04","1992-08-03",8004,"CONCORDIA Nº 1","Entre Ríos","Nacional","1992","92","OMNIBUS","60","EL DETALLE","01","OA-101","2","Público","Física","CONCORDIA","ENTRE RIOS","No identificado","1962","No identificado",100,"30",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-27","2009-06-26",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","2009","92","OMNIBUS","79","AGRALE","02","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1954","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-04","2017-10-18",23003,"TUCUMAN Nº 2","Tucumán","Protocolo 21","2017","92","TRACTOR C/CABINA DORMITORIO","092","MERCEDES BENZ","B51","ATEGO 1726 S","1","Privado","Jurídica","SAN MIGUEL DE TUCUMAN","TUCUMAN","No aplica","2008","No aplica",100,"90",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-24","2009-08-19",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","2009","92","OMNIBUS","79","AGRALE","02","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1954","No aplica",100,"02",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-08-27","2013-10-03",2053,"CAPITAL FEDERAL Nº 053","Ciudad Autónoma de Bs.As.","Protocolo 21","2013","92","TRACTOR C/CAB. DORMITORIO","092","MERCEDES BENZ","893","AXOR 2035 S","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1983","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-24","2009-09-16",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","2009","92","OMNIBUS","79","AGRALE","02","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1954","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-30","2018-03-27",17010,"SALTA Nº 6","Salta","Protocolo 21","2018","92","TRACTOR C/CABINA DORMITORIO","092","MERCEDES BENZ","B51","ATEGO 1726 S","1","Privado","Jurídica","SALTA","SALTA","No aplica","2002","No aplica",100,"66",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-08-25","1997-11-06",6012,"PRESIDENCIA ROQUE SAENZ PEÑA Nº 2","Chaco","Nacional","1997","92","OMNIBUS","58","DECAROLI","31","NG4 TI/447","2","Público","Jurídica","PCIA. ROQUE SAENZ PEÑA","CHACO","No aplica","1996","No aplica",100,"22",""
