"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-03-16","1980-03-18",1027,"DAIREAUX","Buenos Aires","Nacional","1980","","COUPE 2 PUERTAS","19","FORD","21","TAUNUS VERSION GT","1","Privado","Física","DAIREAUX","BUENOS AIRES","Masculino","1968","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-03-06","1986-03-26",1033,"GENERAL BELGRANO","Buenos Aires","Nacional","1986","","BERLINA 5 PUERTAS","37","RENAULT","19","R-11 TL","1","Privado","Física","GENERAL BELGRANO","BUENOS AIRES","Masculino","1966","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-03-05","1988-01-08",1062,"MERLO Nº 1","Buenos Aires","Nacional","1988","","COUPE 2 PUERTAS","37","RENAULT","44","RENAULT FUEGO GTX","1","Privado","Física","MERLO","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-03-13","2007-01-30",1072,"PERGAMINO Nº 1","Buenos Aires","Nacional","2007","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","PERGAMINO","BUENOS AIRES","Masculino","1985","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-03-16","2010-11-25",1117,"TRES DE FEBRERO Nº 2","Buenos Aires","Nacional","2010","","FURGON 800","34","PEUGEOT","KG","PARTNER CONFORT 1.6 HDI","1","Privado","Física","CASEROS","BUENOS AIRES","Masculino","1973","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-03-02","1999-09-17",1129,"CAPITAN SARMIENTO","Buenos Aires","Nacional","1999","","FURGON 3000","29","MERCEDES BENZ","90","SPRINTER31OD/F3000","1","Privado","Física","CAPITAN SARMIENTO","BUENOS AIRES","Masculino","1965","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-03-03","2002-01-08",1133,"SAN MIGUEL Nº 3","Buenos Aires","Nacional","1961","","RURAL","","CHEVROLET IMPALA","","1961","1","Privado","Física","BELLA VISTA, SAN MIGUEL","BUENOS AIRES","No identificado","1963","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-03-12","2000-12-28",1141,"TIGRE Nº 2","Buenos Aires","Nacional","2000","","MICROOMNIBUS","29","MERCEDES BENZ","AM","BMO390 VS 1721/59CA","2","Público","Física","DON TORCUATO TIGRE","BUENOS AIRES","Masculino","1954","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-03-16","2007-02-06",1149,"LA PLATA Nº 06","Buenos Aires","Nacional","2007","","FURGON VIDRIADO C/AS","07","CITROEN","20","BERLINGO FURGON 1.9D FULL","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1988","ARGENTINA",50,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-03-06","2007-03-30",1151,"AVELLANEDA Nº 4","Buenos Aires","Nacional","2007","","SEMI-ACOPLADO","92","PINCEN","25","SFPLA 15,5 3E /2007","1","Privado","Jurídica","DOCK SUD-AVELLANEDA","BUENOS AIRES","No aplica","1997","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-03-05","1992-03-13",1160,"SAN MARTIN Nº 4","Buenos Aires","Nacional","1992","","RURAL 4 PUERTAS","37","RENAULT","77","R21GTX BREAK NEVADA","1","Privado","Física","J.L.SUAREZ","BUENOS AIRES","Femenino","1970","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-03-06","1966-11-21",1201,"MAR DEL PLATA Nº 08","Buenos Aires","Nacional","","","BERLINA 4 PUERTAS","17","FIAT","06","1500 C AÑO:1966","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","No identificado","1955","No identificado",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-03-18","1983-06-03",1213,"CARMEN DE ARECO","Buenos Aires","Nacional","1983","","MICROOMNIBUS","29","MERCEDES BENZ","19","MERCEDES LO 1114/48FA","1","Privado","Física","CARMEN DE ARECO","BUENOS AIRES","No identificado","1961","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-03-06","1989-02-02",1254,"CHIVILCOY Nº 2","Buenos Aires","Nacional","1989","","SEDAN","19","FORD","33","ESCORT","1","Privado","Física","CHIVILCOY","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-03-19","1998-12-22",1273,"MORENO Nº 4","Buenos Aires","Nacional","1998","","BERLINA 4 PTAS","37","RENAULT","CM","MEGANE RXE TRIC 2.0/98","1","Privado","Física","MORENO","BUENOS AIRES","Masculino","1966","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-03-12","2006-03-21",2009,"CAPITAL FEDERAL Nº 009","Ciudad Autónoma de Bs.As.","Nacional","2006","","FURGON FAMILIAR","07","CITROEN","20","BERLINGO FURGON 1.9D FULL","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1952","ARGENTINA",100,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-03-13","1998-01-13",2038,"CAPITAL FEDERAL Nº 038","Ciudad Autónoma de Bs.As.","Nacional","1998","","MICROOMNIBUS","29","MERCEDES BENZ","49","BM0390 VERSION 1320","2","Público","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1965","ARGENTINA",100,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-03-19","2000-04-10",2038,"CAPITAL FEDERAL Nº 038","Ciudad Autónoma de Bs.As.","Importado","2000","","CHASIS C/ CABINA","","MERCEDES BENZ","","710","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1964","ARGENTINA",100,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-03-11","2008-10-28",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Protocolo 21","2008","","OMNIBUS","080","AGRALE","160","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1963","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-03-02","1983-02-08",2058,"CAPITAL FEDERAL Nº 058","Ciudad Autónoma de Bs.As.","Nacional","1983","","COUPE 2 PUERTAS","19","FORD","22","TAUNUS GT VERSION SP","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1957","URUGUAY",100,"02","URY"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-03-16","2009-05-04",2069,"CAPITAL FEDERAL Nº 069","Ciudad Autónoma de Bs.As.","Nacional","2009","","MICROOMNIBUS","79","AGRALE","02","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1962","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-03-11","2010-07-19",2075,"CAPITAL FEDERAL Nº 075","Ciudad Autónoma de Bs.As.","Nacional","2010","","MICROOMNIBUS","79","AGRALE","01","MT 15.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1967","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-03-11","2010-07-19",2075,"CAPITAL FEDERAL Nº 075","Ciudad Autónoma de Bs.As.","Nacional","2010","","MICROOMNIBUS","79","AGRALE","01","MT 15.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1967","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-03-11","2011-05-10",2075,"CAPITAL FEDERAL Nº 075","Ciudad Autónoma de Bs.As.","Nacional","2011","","MICROOMNIBUS","79","AGRALE","01","MT 15.0 LE","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1967","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/EXPORT. DEFINITIVA","2020-03-09","1973-01-26",4016,"JESUS MARIA Nº 1","Córdoba","Nacional","1938","","AUTOMOVIL","99","WILLYS","99","1938","1","Privado","Física","JESUS MARIA","CORDOBA","No identificado","1973","No identificado",100,"14",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-03-05","1998-07-23",4058,"EMBALSE","Córdoba","Nacional","1998","","BERLINA 3 PTAS","37","RENAULT","CC","CLIO RL DIESEL 3 PTAS.","1","Privado","Física","EMBALSE","CORDOBA","Masculino","1961","ARGENTINA",100,"14","ARG"
