"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_indec_id","titular_pais_nacimiento_indec_id"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-12","1995-01-10",1168,"MORON Nº 06","Buenos Aires","Importado","1995","","AUTOMOVIL","104","PEUGEOT","125","405 GR 1.9","1","Privado","Física","EL PALOMAR","BUENOS AIRES","Masculino","1990","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-03-13","2006-01-31",1178,"LA MATANZA Nº 08","Buenos Aires","Nacional","2006","","FURG.VID.C.ASIENTOS","37","RENAULT","KB","KANGOO RN EXP.DIE DA AA 2PL","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Femenino","1986","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-22","1993-11-05",1178,"LA MATANZA Nº 08","Buenos Aires","Nacional","1993","","MICROOMNIBUS","29","MERCEDES BENZ","46","OH 1316/46 DIESEL","2","Público","Física","RAFAEL CASTILLO","BUENOS AIRES","Femenino","1954","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-18","1970-01-22",1182,"SAN NICOLAS Nº 2","Buenos Aires","Nacional","1970","","TRANSP. DE CARGA","99","CHEVROLET","99","1957","1","Privado","Física","SAN NICOLAS","BUENOS AIRES","No identificado","1971","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-11","2007-10-17",1186,"MORENO Nº 2","Buenos Aires","Protocolo 21","2007","","RURAL 5 PTAS.","112","RENAULT","046","MEGANE II G.TOUR DCI LUXE","1","Privado","Física","MORENO","BUENOS AIRES","Masculino","1983","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-27","1989-04-12",1188,"LA PLATA Nº 07","Buenos Aires","Nacional","1989","","SEDAN","19","FORD","33","ESCORT","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1987","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-15","2005-12-06",1222,"BAHIA BLANCA Nº 6","Buenos Aires","Nacional","2005","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","BAHIA BLANCA","BUENOS AIRES","Masculino","1974","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-26","1999-01-13",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","1999","","SEDAN","08","CHEVROLET","63","CORSA 4 PTAS. GLS 1.7 DIES","1","Privado","Física","GREGORIO DE LAFERRERE","BUENOS AIRES","Femenino","1959","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-12","1992-06-05",1234,"ADROGUE Nº 4","Buenos Aires","Nacional","1992","","FURGON VIDRIADO","37","RENAULT","37","RENAULT TRAFIC","1","Privado","Física","CLAYPOLE","BUENOS AIRES","Masculino","1969","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/EXPORT. DEFINITIVA","2019-03-27","2009-08-05",1235,"SAN FERNANDO Nº 4","Buenos Aires","Importado","1937","","SPORT 2 ASIENTOS","","RILEY","","1937","1","Privado","Física","VICTORIA","BUENOS AIRES","Masculino","1967","ARGENTINA",50,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-03-20","2008-07-30",1261,"MARCOS PAZ","Buenos Aires","Nacional","2008","","FURGON VID.C/ASIENTO","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","MARCOS PAZ","BUENOS AIRES","Femenino","1976","ARGENTINA",50,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-28","1999-03-10",1288,"MORENO Nº 5","Buenos Aires","Nacional","1999","","SEDAN","08","CHEVROLET","52","CORSA GL 1.6 MPFI 4P C/AA","1","Privado","Física","PASO DEL REY","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-03-25","2006-09-05",1296,"MAR DEL PLATA Nº 12","Buenos Aires","Nacional","2006","","FURGON 600","34","PEUGEOT","EP","PARTNER FURGON D PLC PRESENCE","1","Privado","Física","GLORIA DE LA PEREGRINA","BUENOS AIRES","Masculino","1986","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-01","2008-10-21",2006,"CAPITAL FEDERAL Nº 006","Ciudad Autónoma de Bs.As.","Nacional","2008","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1982","ARGENTINA",100,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-27","1972-03-17",2010,"CAPITAL FEDERAL Nº 010","Ciudad Autónoma de Bs.As.","Nacional","1972","","AUTOMOVIL","15","DODGE","23","DODGE 1500","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1968","ARGENTINA",100,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-29","2010-08-10",2011,"CAPITAL FEDERAL Nº 011","Ciudad Autónoma de Bs.As.","Nacional","2010","","FURGON 800","34","PEUGEOT","KE","PARTNER CONFORT 1.4","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1935","ARGENTINA",100,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-15","2007-01-15",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Protocolo 21","2007","","OMNIBUS","080","AGRALE","044","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1962","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-20","2008-10-29",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Protocolo 21","2008","","OMNIBUS","080","AGRALE","160","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1998","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-25","2008-01-07",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Protocolo 21","2008","","OMNIBUS","080","AGRALE","044","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1965","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-27","2008-05-15",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Protocolo 21","2008","","OMNIBUS","080","AGRALE","044","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1965","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-29","1999-09-27",2044,"CAPITAL FEDERAL Nº 044","Ciudad Autónoma de Bs.As.","Nacional","1999","","BERLINA 3 PUERTAS","37","RENAULT","CA","CLIO RL 3 PTAS","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1980","ARGENTINA",100,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-27","1999-01-08",2059,"CAPITAL FEDERAL Nº 059","Ciudad Autónoma de Bs.As.","Nacional","1999","","BERLINA 3 PUERTAS","37","RENAULT","CC","CLIO RL DIESEL 3 PTAS","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1978","ARGENTINA",100,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-08","2001-11-06",2061,"CAPITAL FEDERAL Nº 061","Ciudad Autónoma de Bs.As.","Nacional","2001","","SEDAN","08","CHEVROLET","84","CORSA 3P.CITI 1.0N","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1967","ARGENTINA",100,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-11","1987-06-23",2078,"CAPITAL FEDERAL Nº 078","Ciudad Autónoma de Bs.As.","Nacional","1987","","BERLINA 5 PTAS","37","RENAULT","20","RENAULT 11 TS","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1988","ARGENTINA",100,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-26","1987-02-02",3006,"CATAMARCA Nº 3","Catamarca","Nacional","1987","","COUPE 2 PUERTAS","37","RENAULT","14","RENAULT FUEGO GTX","1","Privado","Física","CAPITAL","CATAMARCA","Masculino","1965","ARGENTINA",100,"10","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-29","1994-08-30",4016,"JESUS MARIA Nº 1","Córdoba","Importado","1994","","SEDAN","","PEUGEOT","","405 EMBASY 1.8","1","Privado","Física","COLONIA TIROLESA-COLON","CORDOBA","Femenino","1972","ARGENTINA",100,"14","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-29","1994-10-07",4050,"RIO SEGUNDO Nº 2","Córdoba","Importado","1994","","SEMIRREMOLQUE AUTOMO","","BRASIL / MATRANS","","MBB 1519","1","Privado","Jurídica","PILAR-RIO II","CORDOBA","No aplica","1968","No aplica",100,"14",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-03-11","2002-08-21",4082,"VILLA ALLENDE Nº 2","Córdoba","Nacional","2002","","FOURGON COURT TYPE 600","34","PEUGEOT","01","PARFUN6","1","Privado","Física","VA. ALLENDE","CORDOBA","Masculino","1965","ARGENTINA",100,"14","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-25","2004-10-21",8007,"GUALEGUAY Nº 1","Entre Ríos","Protocolo 21","2004","","UNIDAD TRACTORA","092","MERCEDES BENZ","172","L-1620 / 2004","1","Privado","Física","GUALEGUAY","ENTRE RIOS","No identificado","1983","ARGENTINA",100,"30","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-27","1988-01-20",8021,"CONCORDIA Nº 2","Entre Ríos","Nacional","1988","","MICROOMNIBUS","60","EL DETALLE","01","OA-101 / 1988","2","Público","Física","CONCORDIA","ENTRE RIOS","Femenino","1976","ARGENTINA",100,"30","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-01","1995-09-15",11002,"GENERAL PICO Nº 1","La Pampa","Nacional","1995","","BERLINA 5 PTAS.","37","RENAULT","AH","RENAULT 19 RN INYEC (BIC)","1","Privado","Física","GENERAL PICO","LA PAMPA","Masculino","1987","ARGENTINA",50,"42","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-03-21","1997-11-05",11011,"GENERAL PICO N° 3","La Pampa","Nacional","1997","","BERLINA 3 PUERTAS","37","RENAULT","CC","CLIO RL DIESEL 3 PTAS","1","Privado","Física","VILLA MIRASOL","LA PAMPA","No identificado","1968","ARGENTINA",100,"42","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-18","1993-09-17",13002,"MENDOZA Nº 02","Mendoza","Importado","1993","","RURAL","","SSANGYONG","","KORANDO FAM / 1993","1","Privado","Física","CIUDAD","MENDOZA","No identificado","1961","ARGENTINA",100,"50","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-03-18","2000-08-15",13032,"MAIPU Nº 2","Mendoza","Nacional","2000","","SEDAN","08","CHEVROLET","76","CORSA WIND 1.7 DIESEL-3P","1","Privado","Física","LUNLUNTA","MENDOZA","Masculino","1983","ARGENTINA",100,"50","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-01","1994-09-23",18006,"SAN JUAN Nº 6","San Juan","Nacional","1994","","MICROOMNIBUS","29","MERCEDES BENZ","47","OHL 1316/51       /94","1","Privado","Jurídica","CAPITAL","SAN JUAN","No aplica","1979","No aplica",100,"70",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-25","1970-08-27",20002,"RIO GALLEGOS Nº 1","Santa Cruz","Nacional","","","AUTOMOVIL","","PEUGEOT","","504","1","Privado","Física","RIO GALLEGOS","SANTA CRUZ","No identificado","1941","No identificado",100,"78",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-25","1972-07-11",20002,"RIO GALLEGOS Nº 1","Santa Cruz","Nacional","","","AUTOMOVIL","","IKA RAMBLER","","RA-3V/62","1","Privado","Física","RIO GALLEGOS","SANTA CRUZ","No identificado","1941","No identificado",100,"78",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-11","1979-12-24",20008,"RIO GALLEGOS Nº 2","Santa Cruz","Nacional","","","RURAL 4 PTAS","19","FORD","05","FORD FALCON VERSION RURAL STD","1","Privado","Física","RIO GALLEGOS","SANTA CRUZ","Masculino","1972","ARGENTINA",100,"78","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-03-22","1993-10-07",21004,"CERES","Santa Fe","Nacional","1993","","BERLINA 5 PTAS","37","RENAULT","90","RENAULT 19 RN BIC.","1","Privado","Física","COLONIA ANA","SANTA FE","Masculino","1998","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-29","2008-01-03",21047,"SANTA FE Nº 4","Santa Fe","Nacional","2008","","SEMIRREMOLQUE PLAYO","BA","MONTEBRAS","51","S.P. 3","1","Privado","Física","MONTE VERA","SANTA FE","Masculino","1946","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-27","1994-12-16",24001,"RIO GRANDE Nº 1","Tierra del Fuego","Importado","1994","","AUTOMOVIL","","DAEWOO","","CIELO GL","1","Privado","Física","RIO GRANDE","T.DEL FUEGO","Masculino","1979","ARGENTINA",100,"94","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-03-15","1992-02-26",1009,"BAHIA BLANCA Nº 2","Buenos Aires","Nacional","1992","26","CHASIS C/CABINA","51","SCANIA","10","T112H 4X2S42","1","Privado","Jurídica","BAHIA BLANCA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-01","2015-09-18",1001,"ADROGUE Nº 1","Buenos Aires","Importado","2015","02","SEDAN 4 PUERTAS","136","VOLKSWAGEN","462","VOLKSWAGEN VENTO 2.0","1","Privado","Física","RAFAEL CALZADA","BUENOS AIRES","Masculino","1952","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-01","2011-11-23",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","2011","22","FURGON","07","CITROEN","AG","BERLINGO FURGON 1-6I HDI FULL AM52","0","Oficial","Jurídica","ADROGUE","BUENOS AIRES","No aplica","1974","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-06","1995-02-27",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","1995","11","SEDAN 2 PTAS","17","FIAT","66","VIVACE","1","Privado","Física","SAN JOSE","BUENOS AIRES","Masculino","1986","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-13","2014-06-05",1001,"ADROGUE Nº 1","Buenos Aires","Importado","2014","05","SEDAN 5 PUERTAS","G89","CHERY","004","FACE","1","Privado","Física","ADROGUE","BUENOS AIRES","Masculino","1960","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-18","2006-03-10",1001,"ADROGUE Nº 1","Buenos Aires","Importado","2006","02","SEDAN 4 PTAS","104","PEUGEOT","512","407 ST SPORT HDI","1","Privado","Física","SAN JOSÉ","BUENOS AIRES","Femenino","1974","BOLIVIA",100,"06","BOL"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-03-25","2012-01-31",1001,"ADROGUE Nº 1","Buenos Aires","Protocolo 21","2012","05","SEDAN 5 PTAS","024","CHEVROLET","547","CELTA 1.4 LT","1","Privado","Física","ADROGUE","BUENOS AIRES","Femenino","1992","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-07","1993-02-04",1003,"ARRECIFES","Buenos Aires","Nacional","1993","12","SEDAN 4 PTAS","34","PEUGEOT","22","405 SR","1","Privado","Física","ARRECIFES","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-03-06","2012-05-10",1004,"AVELLANEDA Nº 1","Buenos Aires","Importado","2012","05","SEDAN 5 PTAS","047","FORD","908","FIESTA KINETIC DESIGN TITANIUM","1","Privado","Física","WILDE","BUENOS AIRES","No identificado","1991","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-03-12","1999-08-05",1004,"AVELLANEDA Nº 1","Buenos Aires","Nacional","1999","18","SEDAN 3 PTAS","53","VOLKSWAGEN","27","GOL MI             001","1","Privado","Física","SARANDÍ","BUENOS AIRES","Femenino","1996","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-13","2017-08-08",1004,"AVELLANEDA Nº 1","Buenos Aires","Protocolo 21","2017","05","SEDAN 5 PUERTAS","024","CHEVROLET","590","SPIN 1.8 N LTZ M/T","1","Privado","Física","WILDE","BUENOS AIRES","Masculino","1962","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-14","1992-10-30",1004,"AVELLANEDA Nº 1","Buenos Aires","Nacional","1992","12","SEDAN 4 PTAS","34","PEUGEOT","22","405 SR","1","Privado","Física","WILDE,AVELLANEDA","BUENOS AIRES","No identificado","1947","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-14","1993-09-30",1004,"AVELLANEDA Nº 1","Buenos Aires","Nacional","1993","12","SEDAN 2 PUERTAS","17","FIAT","66","SPAZIO T","1","Privado","Física","GERLI","BUENOS AIRES","No identificado","1991","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-03-18","2013-06-27",1004,"AVELLANEDA Nº 1","Buenos Aires","Nacional","2013","12","SEDAN 4 PUERTAS","08","CHEVROLET","DS","CLASSIC 4P LT PACK 1.4N","1","Privado","Física","SARANDI","BUENOS AIRES","No identificado","1963","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-22","2003-09-05",1004,"AVELLANEDA Nº 1","Buenos Aires","Importado","","","SEDAN 4 PTAS","","CHRYSLER","","NEON LE","1","Privado","Física","VILLA DOMÍNICO","BUENOS AIRES","No identificado","1990","PARAGUAY",100,"06","PRY"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-22","2012-11-15",1004,"AVELLANEDA Nº 1","Buenos Aires","Importado","2012","02","SEDAN 4 PTAS","024","CHEVROLET","572","AVEO G3 LS 1.6N M/T","1","Privado","Física","VILLA DOMINICO,AVELLANEDA","BUENOS AIRES","No identificado","1968","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-29","2008-03-27",1004,"AVELLANEDA Nº 1","Buenos Aires","Protocolo 21","2008","05","SEDAN 5 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","VILLA DOMÍNICO","BUENOS AIRES","Femenino","1980","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-03-13","2012-11-09",1005,"AVELLANEDA Nº 2","Buenos Aires","Nacional","2012","17","SEDAN 5 PTAS","34","PEUGEOT","LK","308 ACTIVE 1.6N","1","Privado","Física","GERLI","BUENOS AIRES","No identificado","1995","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-03-15","2008-10-16",1005,"AVELLANEDA Nº 2","Buenos Aires","Nacional","2008","22","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","WILDE","BUENOS AIRES","Femenino","1976","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-03-20","2009-01-23",1005,"AVELLANEDA Nº 2","Buenos Aires","Nacional","2009","17","SEDAN 5 PTAS","37","RENAULT","UF","CLIO 5 PTAS. PACK","1","Privado","Física","AVELLANEDA","BUENOS AIRES","No identificado","1985","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-21","2012-09-27",1005,"AVELLANEDA Nº 2","Buenos Aires","Protocolo 21","2012","02","SEDAN 4 PTAS","112","RENAULT","868","LOGAN 1.6 8V PACK II","1","Privado","Física","SARANDI","BUENOS AIRES","Femenino","1945","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-28","2012-11-20",1005,"AVELLANEDA Nº 2","Buenos Aires","Nacional","2012","12","SEDAN 4 PTAS","80","HONDA","02","CITY EXL AT","1","Privado","Física","AVELLANEDA","BUENOS AIRES","Femenino","1987","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-03-12","2003-02-07",1006,"AYACUCHO","Buenos Aires","Nacional","2003","12","SEDAN 4 PTAS","19","FORD","NM","FOCUS GHIA 1.8 4P TD","1","Privado","Física","AYACUCHO","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-03-29","2014-02-26",1006,"AYACUCHO","Buenos Aires","Importado","2014","05","SEDAN 5 PUERTAS","047","FORD","A40","FIESTA 1.6L SE PLUS","1","Privado","Física","AYACUCHO","BUENOS AIRES","Masculino","1996","ARGENTINA",33,"06","ARG"
