"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-04-01","1999-06-11",1008,"BAHIA BLANCA Nº 1","Buenos Aires","Nacional","1999","","SEDAN","08","CHEVROLET","51","CORSA 4 PUERTAS GL","1","Privado","Física","BA.BCA.","BUENOS AIRES","Masculino","1957","ARGENTINA",50,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-04-08","1987-03-31",1008,"BAHIA BLANCA Nº 1","Buenos Aires","Nacional","1987","","BERLINA 5 PTAS","37","RENAULT","42","RENAULT 11 GTL","1","Privado","Física","BAHIA BLANCA","BUENOS AIRES","Masculino","1956","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-04-30","1980-08-05",1008,"BAHIA BLANCA Nº 1","Buenos Aires","Nacional","1980","","COLECTIVO","29","MERCEDES BENZ","24","OC1214/48","1","Privado","Jurídica","BA.BCA.","BUENOS AIRES","No aplica","1987","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-04-22","1998-04-16",1011,"BARADERO","Buenos Aires","Nacional","1998","","MICROOMNIBUS","29","MERCEDES BENZ","96","BMO390 VERSION 1621","1","Privado","Jurídica","BARADERO","BUENOS AIRES","No aplica","1995","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-04-23","1994-03-23",1030,"FLORENCIO VARELA Nº 1","Buenos Aires","Nacional","1994","","MICROOMNIBUS","29","MERCEDES BENZ","47","OHL 1316/51","2","Público","Jurídica","FCIO.VARELA","BUENOS AIRES","No aplica","2007","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-04-23","1994-09-09",1030,"FLORENCIO VARELA Nº 1","Buenos Aires","Nacional","1994","","MICROOMNIBUS","29","MERCEDES BENZ","49","OHL 1320/51","2","Público","Jurídica","FCIO.VARELA","BUENOS AIRES","No aplica","2007","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-04-22","1977-07-06",1045,"LA PLATA Nº 03","Buenos Aires","Nacional","","","COUPE 2 PUERTAS","19","FORD","21","TAUNUS VERSION GT","1","Privado","Física","LOS HORNOS -LA PLATA","BUENOS AIRES","No identificado","1993","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-04-01","1991-09-17",1075,"PUAN","Buenos Aires","Nacional","1991","","BERLINA 4 PTAS","37","RENAULT","54","RENAULT 18 GTD","1","Privado","Física","PUAN","BUENOS AIRES","Masculino","1963","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-04-09","2009-06-08",1119,"MORON Nº 03","Buenos Aires","Nacional","2009","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON 1.9 D PLC CONFORT","1","Privado","Física","HAEDO NORTE-MORON","BUENOS AIRES","No identificado","1956","No identificado",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-04-29","1994-04-13",1120,"LA MATANZA Nº 03","Buenos Aires","Nacional","1994","","BERLINA 5 PTAS","37","RENAULT","90","RENAULT 19 RN (BIC)","1","Privado","Física","LA TABLADA.LA MATANZA","BUENOS AIRES","Femenino","1968","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-04-15","1994-11-07",1163,"MAR DEL PLATA Nº 05","Buenos Aires","Nacional","1994","","BERLINA 5 PTAS","37","RENAULT","90","RENAULT 19 RN (BIC)","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Femenino","1965","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-04-17","2007-01-31",1201,"MAR DEL PLATA Nº 08","Buenos Aires","Nacional","2007","","FOURGON COURT TYPE 6","07","CITROEN","39","BERLINGO FURGON 1.9D PLC","0","Oficial","Jurídica","MAR DEL PLATA","BUENOS AIRES","No aplica","1879","No aplica",100,"06",""
