"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"AUTOMOTOR - BAJA P/EXPORT. DEFINITIVA","2021-09-21","2010-05-05",17003,"ORAN","Salta","Nacional","2010","","SEMIRREMOLQUE DE 3 E","EF","GUAJARDO Y LINARES","04","BARANDA LIBRO","1","Privado","Física","SAN RAMÓN DE LA NUEVA ORÁN","SALTA","Femenino","1975","ARGENTINA",100,"66","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-09-09","2007-06-22",1066,"NECOCHEA Nº 1","Buenos Aires","Protocolo 21","2007","","PICK-UP CABINA DOBLE","102","NISSAN","824","FRONTIER 4X2SE 2.8TDI ELECTRONIC","1","Privado","Física","NECOCHEA","BUENOS AIRES","Masculino","1963","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-09-28","2014-01-06",4026,"RIO CUARTO Nº 1","Córdoba","Protocolo 21","2014","","FURGON VIDRIADO C/ASIENTOS","027","CITROEN","236","JUMPER 2.3 HDI PACK","1","Privado","Física","RIO CUARTO","CORDOBA","Masculino","1967","ARGENTINA",100,"14","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-09-09","1976-08-20",1113,"SAN VICENTE","Buenos Aires","Nacional","","","RURAL 4 PUERTAS","19","FORD","06","FALCON VERSION RURAL LUJO","1","Privado","Física","SAN VICENTE","BUENOS AIRES","Masculino","1973","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-09-09","2002-01-28",16011,"SAN CARLOS DE BARILOCHE Nº 2","Río Negro","Nacional","2002","","ACOPLADO BDAS.VOLC.","19","SOLA Y BRUSA","48","06819ABVMN-02","1","Privado","Física","EL BOLSON","RIO NEGRO","Femenino","1971","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-09-10","1970-01-08",1149,"LA PLATA Nº 06","Buenos Aires","Nacional","1969","","AUTOPORTANTE","34","PEUGEOT","04","T4B","1","Privado","Física","ARTURO SEGUI","BUENOS AIRES","Masculino","1948","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-09-10","2007-06-12",21070,"ROSARIO Nº 18","Santa Fe","Nacional","2007","","FURGON 600","34","PEUGEOT","GH","PARTNER FURGON 1.4 N PLC CONFORT","1","Privado","Física","IBARLUCEA","SANTA FE","Masculino","1998","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-09-23","1995-01-16",1147,"LOMAS DE ZAMORA Nº 3","Buenos Aires","Nacional","1995","","BERLINA 5 PTAS","37","RENAULT","AH","RENAULT 19 RN INYEC.(BIC)","1","Privado","Física","BANFIELD","BUENOS AIRES","Masculino","1960","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-09-06","1985-03-05",21022,"SAN LORENZO Nº 1","Santa Fe","Nacional","1984","","CAMION TRACTOR","17","FIAT","13","619 T1","1","Privado","Física","FUENTES","SANTA FE","Masculino","1962","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-09-29","1999-08-04",1130,"GENERAL RODRIGUEZ Nº 1","Buenos Aires","Nacional","1999","","ACOPLADO TANQUE","61","INDOL","09","ZPO","1","Privado","Jurídica","GENERAL RODRIGUEZ","BUENOS AIRES","No aplica","1976","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-09-29","2003-08-05",1130,"GENERAL RODRIGUEZ Nº 1","Buenos Aires","Nacional","1999","","ACOPLADO TANQUE","EH","INDOL","01","ZPO","1","Privado","Jurídica","GENERAL RODRIGUEZ","BUENOS AIRES","No aplica","1976","No aplica",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-09-08","2008-01-25",21044,"ROSARIO Nº 09","Santa Fe","Nacional","2008","","FOURGON COURT TYPE 600","07","CITROEN","20","BERLINGO FURGON 1.9D FULL","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1979","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-09-01","1993-03-11",13006,"GENERAL ALVEAR","Mendoza","Importado","1993","","FURGON VID. C/ASIEN.","044","FIAT","320","DUCATO 10 D","1","Privado","Física","BOWEN","MENDOZA","Masculino","1961","ARGENTINA",100,"50","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-09-13","1997-04-15",4007,"CORDOBA Nº 03","Córdoba","Nacional","1997","","BERLINA 4 PTAS","37","RENAULT","AY","RENAULT 19 RL (TRI)","1","Privado","Física","B. LOMAS DE S. MARTIN-CORDOBA","CORDOBA","Masculino","1998","ARGENTINA",100,"14","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-09-28","2004-11-12",7005,"COMODORO RIVADAVIA Nº 2","Chubut","Nacional","2004","","FURGON 600","34","PEUGEOT","DK","PARTNER FURGON 1.4 N","1","Privado","Física","COMODORO RIVADAVIA","CHUBUT","Femenino","1961","ARGENTINA",100,"26","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-09-21","1994-07-22",8003,"CONCEPCION DEL URUGUAY Nº 1","Entre Ríos","Nacional","1994","","COLECTIVO URBANO","29","MERCEDES BENZ","47","OHL 1316/51","2","Público","Física","C.DEL URUGUAY","ENTRE RIOS","Masculino","1958","ARGENTINA",100,"30","ARG"
"AUTOMOTOR - BAJA P/EXPORT. DEFINITIVA","2021-09-02","1985-05-24",21061,"ESPERANZA Nº 2","Santa Fe","Importado","1985","","TANQUE","","GASES INDUSTRIALES","","1985","1","Privado","Jurídica","ESPERANZA","SANTA FE","No aplica","2001","No aplica",100,"82",""
"AUTOMOTOR - BAJA P/EXPORT. DEFINITIVA","2021-09-02","1999-11-18",21061,"ESPERANZA Nº 2","Santa Fe","Nacional","1999","","BOGUIE SEMIRREMOLQUE","60","M. CORDANI","04","B. 2 E.","1","Privado","Jurídica","ESPERANZA","SANTA FE","No aplica","2001","No aplica",100,"82",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-09-15","1999-03-26",18006,"SAN JUAN Nº 6","San Juan","Nacional","1999","","UNIDAD TRACTORA","51","SCANIA","84","P114GA4X2NZ320    /99","1","Privado","Física","COLONIA FISCAL   SARMIENTO","SAN JUAN","No identificado","1959","ARGENTINA",100,"70","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-09-03","2008-06-23",4066,"RIO CUARTO Nº 3","Córdoba","Nacional","2008","","FURGON 600","34","PEUGEOT","DS","PARTNER FURGON 1.9 D PRESENCE","1","Privado","Física","RIO CUARTO","CORDOBA","Masculino","1984","ARGENTINA",100,"14","ARG"
