"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-09-02","2007-01-02",16007,"SAN CARLOS DE BARILOCHE Nº 1","Río Negro","Nacional","2007","12","SEDAN 4 PTAS","53","VOLKSWAGEN","JV","POLO CLASSIC 1.9L SD 31B","1","Privado","Física","BARILOCHE","RIO NEGRO","Masculino","1981","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-09-09","2011-10-25",16007,"SAN CARLOS DE BARILOCHE Nº 1","Río Negro","Protocolo 21","2011","05","SEDAN 5 PTAS","136","VOLKSWAGEN","463","GOL 1.4 L","1","Privado","Física","SAN CARLOS DE BARILOCHE","RIO NEGRO","Femenino","1979","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-09-11","2011-03-02",16007,"SAN CARLOS DE BARILOCHE Nº 1","Río Negro","Protocolo 21","2011","02","SEDAN 4 PTAS","112","RENAULT","772","LOGAN PH2 PACK 1.6 8V","1","Privado","Física","SAN CARLOS DE BARILOCHE","RIO NEGRO","Masculino","1953","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-09-12","2006-03-17",16007,"SAN CARLOS DE BARILOCHE Nº 1","Río Negro","Protocolo 21","2006","02","SEDAN 4 PTAS","044","FIAT","605","SIENA HLX 1.8 MPI 8V","1","Privado","Física","S.C.DE BARILOCHE","RIO NEGRO","No identificado","1961","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-09-13","2013-05-29",16007,"SAN CARLOS DE BARILOCHE Nº 1","Río Negro","Nacional","2013","12","SEDAN 4 PUERTAS","08","CHEVROLET","DP","CLASSIC 4P LS A+D SPIRIT 1.4N","1","Privado","Física","SAN CARLOS DE BARILOCHE","RIO NEGRO","Femenino","1988","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-09-17","2017-05-10",16007,"SAN CARLOS DE BARILOCHE Nº 1","Río Negro","Protocolo 21","2017","02","SEDAN 4 PUERTAS","024","CHEVROLET","704","PRISMA JOY 4P 1.4 N LS MT +","1","Privado","Jurídica","DINA HUAPI","RIO NEGRO","No aplica","2018","No aplica",100,"62",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-09-18","2009-05-13",16007,"SAN CARLOS DE BARILOCHE Nº 1","Río Negro","Protocolo 21","2009","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","SAN CARLOS DE BARILOCHE","RIO NEGRO","Masculino","1986","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-09-23","2001-08-24",16007,"SAN CARLOS DE BARILOCHE Nº 1","Río Negro","Importado","2001","11","PICK UP","093","MITSUBISHI","084","L200 CABINA DOBLE","1","Privado","Física","SAN CARLOS DE BARILOCHE","RIO NEGRO","No identificado","1972","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-09-27","2008-12-17",16007,"SAN CARLOS DE BARILOCHE Nº 1","Río Negro","Importado","2007","05","SEDAN 5 PTAS","044","FIAT","674","BRAVO 1.9 JTD 16V SPORT","1","Privado","Física","BARILOCHE","RIO NEGRO","Femenino","1983","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-09-27","2018-03-22",16007,"SAN CARLOS DE BARILOCHE Nº 1","Río Negro","Protocolo 21","2018","05","SEDAN 5 PUERTAS","024","CHEVROLET","616","ONIX 1.4 N LT","1","Privado","Jurídica","SAN CARLOS DE BARILOCHE","RIO NEGRO","No aplica","2017","No aplica",100,"62",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-09-10","2018-04-11",16008,"VIEDMA Nº 1","Río Negro","Importado","2018","02","SEDAN 4 PUERTAS","102","NISSAN","706","VERSA SENSE MT PURE DRIVE F2","1","Privado","Física","VIEDMA","RIO NEGRO","Masculino","1972","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-09-19","2011-11-29",16008,"VIEDMA Nº 1","Río Negro","Protocolo 21","2011","05","SEDAN 5 PTAS","044","FIAT","726","UNO WAY 1.4 8V","1","Privado","Física","VIEDMA","RIO NEGRO","No identificado","1974","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-09-25","2014-07-28",16008,"VIEDMA Nº 1","Río Negro","Protocolo 21","2014","02","SEDAN 4 PUERTAS","130","TOYOTA","874","COROLLA XEI 1.8 6M/T","0","Oficial","Jurídica","VIEDMA","RIO NEGRO","No aplica","1996","No aplica",100,"62",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-09-02","2010-03-09",16009,"VILLA REGINA","Río Negro","Protocolo 21","2010","05","SEDAN 5 PTAS","112","RENAULT","712","SANDERO STEPWAY CONFORT 1.6 16V","1","Privado","Física","INGENIERO LUIS A. HUERGO","RIO NEGRO","Masculino","1998","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-09-04","1992-11-05",16009,"VILLA REGINA","Río Negro","Nacional","1992","12","SEDAN 4 PTAS","34","PEUGEOT","03","504 SR TCA","1","Privado","Física","MAINQUE","RIO NEGRO","Masculino","1954","CHILE",100,"62","CHL"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-09-12","2008-07-30",16009,"VILLA REGINA","Río Negro","Nacional","2008","18","SEDAN 3 PTAS","37","RENAULT","UJ","CLIO 3 PTAS PACK","1","Privado","Física","VILLA REGINA","RIO NEGRO","Femenino","1955","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-09-13","2016-09-09",16009,"VILLA REGINA","Río Negro","Nacional","2016","12","SEDAN 4 PUERTAS","37","RENAULT","1G","FLUENCE PH2 1.6 DYNAMIQUE","1","Privado","Física","GRAL. E. GODOY","RIO NEGRO","Femenino","1962","ARGENTINA",50,"62","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-09-17","2017-09-26",16009,"VILLA REGINA","Río Negro","Protocolo 21","2017","04","RURAL 5 PUERTAS","112","RENAULT","A14","DUSTER PH2 PRIVILEGE 2.0","1","Privado","Física","VILLA REGINA","RIO NEGRO","Femenino","1945","ITALIA",100,"62","ITA"
