"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-05","1999-01-20",1194,"AVELLANEDA Nº 5","Buenos Aires","Protocolo 21","1999","","FURGON VIDRIADA","044","FIAT","013","FIORINO 1.7 DIESEL","1","Privado","Física","AVELLANEDA","BUENOS AIRES","Masculino","1964","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-20","1998-10-27",13022,"GENERAL SAN MARTIN Nº 3","Mendoza","Nacional","1998","","SEMIACOPLADO","44","MILEI","37","SRT-2","1","Privado","Física","CIUDAD","MENDOZA","Masculino","1963","ARGENTINA",100,"50","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-13","1982-05-05",2078,"CAPITAL FEDERAL Nº 078","Ciudad Autónoma de Bs.As.","Importado","1981","","COUPE 2 PUERTAS","093","MITSUBISHI","058","GALANT SAPPORO 2000 SUPER TOURING","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1984","No identificado",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-12","1998-09-08",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","1998","","BERLINA 3 PTAS","37","RENAULT","16","CLIO RL DIESEL 3 PTAS","1","Privado","Física","LA FERRERE-LA MATANZA","BUENOS AIRES","No identificado","1988","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-13","1986-03-13",2065,"CAPITAL FEDERAL Nº 065","Ciudad Autónoma de Bs.As.","Nacional","1986","","COUPE 2 PUERTAS","37","RENAULT","14","RENAULT FUEGO GTX","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1984","No identificado",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-21","2001-03-21",1228,"LA PLATA Nº 10","Buenos Aires","Nacional","2001","","SEDAN","08","CHEVROLET","76","CORSA WIND 1.7 DIESEL-3P","1","Privado","Física","LA PLATA","BUENOS AIRES","No identificado","1976","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-13","1977-04-28",2060,"CAPITAL FEDERAL Nº 060","Ciudad Autónoma de Bs.As.","Nacional","1977","","COUPE 2 PUERTAS","19","FORD","21","TAUNUS VERSION GT","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1984","No identificado",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-26","1988-10-14",1260,"FLORENCIO VARELA Nº 3","Buenos Aires","Nacional","1988","","BERLINA 5 PTAS.","37","RENAULT","20","11 TS","1","Privado","Física","FCIO.VARELA","BUENOS AIRES","Masculino","1962","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-16","1993-09-22",1270,"TIGRE Nº 5","Buenos Aires","Nacional","1993","","MICROOMNIBUS","60","EL DETALLE","01","OA-101","1","Privado","Física","EL TALAR","BUENOS AIRES","Masculino","1968","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-15","1990-06-06",1315,"OLAVARRIA Nº 3","Buenos Aires","Nacional","1990","","SEDAN","19","FORD","33","ESCORT","1","Privado","Física","OLAVARRIA","BUENOS AIRES","Masculino","1957","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-07-23","2007-11-23",15004,"NEUQUEN Nº 2","Neuquén","Importado","2007","","PICK UP CABINA DOBLE","093","MITSUBISHI","489","L200 SPORTERO DI-D COMMON RAIL-2.007","1","Privado","Física","NEUQUEN","NEUQUEN","Masculino","1990","ARGENTINA",100,"58","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-19","1999-01-18",1290,"LA MATANZA Nº 13","Buenos Aires","Importado","1999","","FURGONETA VID C/ASIENTOS","136","VOLKSWAGEN","177","CADDY","1","Privado","Física","GONZÁLEZ CATÁN","BUENOS AIRES","Femenino","1982","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-14","1968-03-15",1276,"ROQUE PEREZ","Buenos Aires","Nacional","1968","","TRANS. DE CARGA","19","FORD","11","F100 PICK-UP","1","Privado","Física","ROQUE PEREZ","BUENOS AIRES","No identificado","1962","No identificado",50,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-01","2012-06-18",2075,"CAPITAL FEDERAL Nº 075","Ciudad Autónoma de Bs.As.","Nacional","2012","","MICROOMNIBUS","78","MATERFER","07","BU 1316 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1962","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/EXPORT. DEFINITIVA","2021-07-05","1997-09-12",17005,"SAN MARTIN (TARTAGAL)","Salta","Nacional","1997","","SEMIRREMOLQUE TANQUE","12","INDECAR","47","1997","1","Privado","Física","SALVADOR MAZZA","SALTA","Masculino","1980","ARGENTINA",100,"66","ARG"
"AUTOMOTOR - BAJA P/EXPORT. DEFINITIVA","2021-07-05","1997-09-12",17005,"SAN MARTIN (TARTAGAL)","Salta","Nacional","1997","","SEMIRREMOLQUE TANQUE","12","INDECAR","47","1997","1","Privado","Física","SALVADOR MAZZA","SALTA","Masculino","1980","ARGENTINA",100,"66","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-13","1988-02-08",11001,"GENERAL ACHA","La Pampa","Nacional","1987","","BERLINA 5 PUERTAS","37","RENAULT","43","RENAULT 11 TSE","1","Privado","Física","GENERAL ACHA","LA PAMPA","Femenino","1985","ARGENTINA",100,"42","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-16","1971-08-26",4050,"RIO SEGUNDO Nº 2","Córdoba","Nacional","","","TRANSPORTE DE CARGA","06","MERCEDES BENZ","99","1961","1","Privado","Física","PILAR","CORDOBA","Masculino","1973","ARGENTINA",100,"14","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-02","2007-09-27",1119,"MORON Nº 03","Buenos Aires","Importado","2007","","MICROOMNIBUS","092","MERCEDES BENZ","168","OF-1418","2","Público","Jurídica","EL PALOMAR - MORON","BUENOS AIRES","No aplica","1972","No aplica",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-07-20","1993-11-10",1063,"MIRAMAR","Buenos Aires","Importado","1993","","BREK","","NISSAN","","PATHFINDER Z24/1993","1","Privado","Física","MAR DEL SUD","BUENOS AIRES","No identificado","1952","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-27","1970-07-01",1060,"MEDANOS","Buenos Aires","Nacional","1970","","SIN ESPECIFICACION","01","CHEVROLET","07","11569/244","1","Privado","Física","PEDRO LURO VILLARINO BS.AS","BUENOS AIRES","No identificado","1963","No identificado",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-07","1993-11-18",1090,"SAN MIGUEL Nº 1","Buenos Aires","Nacional","1993","","BERLINA 5 PTAS.","37","RENAULT","90","RENAULT 19 RN (BIC)","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","Femenino","1962","PARAGUAY",100,"06","PRY"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-27","1970-07-27",1030,"FLORENCIO VARELA Nº 1","Buenos Aires","Nacional","1969","","AUTOMOVIL","08","CHEVROLET","25","11369/257-69","1","Privado","Física","FLORENCIO VARELA","BUENOS AIRES","No identificado","1959","ARGENTINA",50,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-23","1990-10-23",1023,"CORONEL VIDAL","Buenos Aires","Nacional","1984","","AUTOMOTOR","17","FIAT 128","12","1984","1","Privado","Física","B° PARQUE MAR CHIQUITA","BUENOS AIRES","Masculino","1994","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-02","1997-09-12",1023,"CORONEL VIDAL","Buenos Aires","Nacional","1997","","BERLINA 5 PTAS","37","RENAULT","BV","CLIO RN 5 PTAS AA","1","Privado","Física","SANTA CLARA DEL MAR","BUENOS AIRES","No identificado","1970","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-26","1993-05-06",1016,"CARLOS CASARES","Buenos Aires","Nacional","1993","","FURGON VIDRIADO C/AS","37","RENAULT","34","RENAULT TRAFIC","1","Privado","Física","SMITH","BUENOS AIRES","Masculino","1964","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-07-27","1999-09-14",1005,"AVELLANEDA Nº 2","Buenos Aires","Nacional","1999","","SEDAN","08","CHEVROLET","57","CORSA 4 PUERTAS WIND 1.6 LTS","1","Privado","Física","SARANDI","BUENOS AIRES","No identificado","1963","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-07-14","2006-04-17",1005,"AVELLANEDA Nº 2","Buenos Aires","Protocolo 21","2006","","TRACTOR DE CARRETERA","112","RENAULT","550","PREMIUM 420P DCI","1","Privado","Física","VILLA DOMÍNICO","BUENOS AIRES","Masculino","1962","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-02","2007-03-02",1119,"MORON Nº 03","Buenos Aires","Nacional","2007","","MICROOMNIBUS","29","MERCEDES BENZ","CD","BMO 390 VERSION 1315L/52 CA","1","Privado","Jurídica","EL PALOMAR - MORON","BUENOS AIRES","No aplica","1977","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-02","1997-10-30",1119,"MORON Nº 03","Buenos Aires","Nacional","1997","","MICROOMNIBUS","29","MERCEDES BENZ","49","BM0390 VERSION 1320","1","Privado","Jurídica","EL PALOMAR - MORON","BUENOS AIRES","No aplica","1977","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/EXPORT. DEFINITIVA","2021-07-22","1994-04-14",21061,"ESPERANZA Nº 2","Santa Fe","Nacional","1994","","BOOGIE PARA SEMI","19","SOLA Y BRUSA","37","S-M/2-D","1","Privado","Jurídica","ESPERANZA","SANTA FE","No aplica","1996","No aplica",100,"82",""
"AUTOMOTOR - BAJA P/EXPORT. DEFINITIVA","2021-07-16","2000-02-25",21007,"ESPERANZA Nº 1","Santa Fe","Nacional","2000","","BOGUIE SEMIRREMOLQUE","60","M.CORDANI","04","B.2 E.","1","Privado","Jurídica","ESPERANZA","SANTA FE","No aplica","1982","No aplica",100,"82",""
"AUTOMOTOR - BAJA P/EXPORT. DEFINITIVA","2021-07-16","1999-11-18",21007,"ESPERANZA Nº 1","Santa Fe","Nacional","1999","","BOGUIE SEMIRREMOLQUE","60","M.CORDANI","04","B.2 E.","1","Privado","Jurídica","ESPERANZA","SANTA FE","No aplica","1961","No aplica",100,"82",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-07-13","2011-06-24",1269,"LA MATANZA Nº 12","Buenos Aires","Nacional","2011","99","FURGON VIDRIADO CON ASIENTOS","37","RENAULT","VW","KANGOO CONFORT 1.6 CD AA SVT 1PL-600KG-","1","Privado","Física","VILLA CELINA","BUENOS AIRES","Masculino","1976","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-07-15","2012-12-27",1150,"AVELLANEDA Nº 3","Buenos Aires","Nacional","2012","99","FURGON VIDRIADO","37","RENAULT","VW","KANGOO CONFORT 1.6 CD AA DA SVT 1PL (600KG)","1","Privado","Física","SARANDÍ","BUENOS AIRES","Masculino","1993","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-01","2018-05-22",2058,"CAPITAL FEDERAL Nº 058","Ciudad Autónoma de Bs.As.","Nacional","2018","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","DD","170E22TLM2B","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2007","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-27","2019-06-05",10004,"SAN SALVADOR DE JUJUY Nº 2","Jujuy","Nacional","2018","94","TRACTOR C/ CABINA DORMITORIO","29","MERCEDES BENZ","FR","695 VERSION 1735 45","1","Privado","Física","SAN SALVADOR DE JUJUY","JUJUY","Masculino","1949","ARGENTINA",100,"38","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-23","2018-01-22",1065,"MORON Nº 02","Buenos Aires","Nacional","2018","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","BU","170E28T MLL","1","Privado","Jurídica","MORON","BUENOS AIRES","No aplica","2002","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-01","2014-09-04",1182,"SAN NICOLAS Nº 2","Buenos Aires","Nacional","2014","93","CHASIS CON CABINA DORMITORIO","29","MERCEDES BENZ","EM","BMO 695 VERSION ATRON 1624 51","1","Privado","Jurídica","SAN NICOLAS","BUENOS AIRES","No aplica","2011","No aplica",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-07-28","2017-11-13",1145,"QUILMES Nº 4","Buenos Aires","Nacional","2017","93","CHASIS CON CABINA DORMITORIO","67","IVECO","CC","240E28 MLL","1","Privado","Jurídica","QUILMES","BUENOS AIRES","No aplica","2014","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-08","1991-07-24",1225,"SAN MARTIN Nº 7","Buenos Aires","Nacional","1991","92","OMNIBUS","62","ZANELLO","02","UN 10,40","1","Privado","Física","BILLINGHURST","BUENOS AIRES","No identificado","1962","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-22","2009-10-27",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","2009","92","OMNIBUS","79","AGRALE","01","MT 15.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1999","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-30","2010-04-21",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","2010","92","OMNIBUS","79","AGRALE","01","MT 15.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1963","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-22","2011-03-23",7004,"SARMIENTO","Chubut","Protocolo 21","2011","92","TRACTOR C/CABINA DOR","120","SCANIA","312","G380 A4X2","1","Privado","Física","SARMIENTO","CHUBUT","Masculino","1933","ESPAÑA",100,"26","ESP"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-07-22","2018-01-17",2043,"CAPITAL FEDERAL Nº 043","Ciudad Autónoma de Bs.As.","Protocolo 21","2018","92","TRACTOR C/CABINA DORMITORIO","136","VOLKSWAGEN","566","17.280 LR","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2004","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-15","2009-04-20",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","2009","92","OMNIBUS","79","AGRALE","02","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1958","No aplica",100,"02",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-07-01","2011-10-26",2080,"CAPITAL FEDERAL Nº 080","Ciudad Autónoma de Bs.As.","Protocolo 21","2011","92","TRACTOR C/CABINA DORMITORIO","047","FORD","166","CARGO 1722","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2008","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-13","2011-05-16",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","2011","92","OMNIBUS","79","AGRALE","02","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1998","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/EXPORT. DEFINITIVA","2021-07-15","2017-05-26",4057,"VILLA MARIA Nº 3","Córdoba","Protocolo 21","2017","92","TRACTOR C/CABINA DORMITORIO","047","FORD","B13","CARGO 1933-36 CD AMT","1","Privado","Física","VILLA MARIA","CORDOBA","Femenino","1954","ARGENTINA",100,"14","ARG"
"AUTOMOTOR - BAJA P/EXPORT. DEFINITIVA","2021-07-15","2012-06-11",5015,"SAN COSME","Corrientes","Protocolo 21","2012","92","TRACTOR C/CABINA DORMITORIO","137","VOLVO","537","FM 370 4X2 T","1","Privado","Física","SAN COSME","CORRIENTES","Masculino","1966","ARGENTINA",100,"18","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-20","2009-11-18",4067,"ALTA GRACIA Nº 2","Córdoba","Nacional","2009","92","OMNIBUS","77","PUMA DE TAT","03","D12","2","Público","Jurídica","ALTA GRACIA","CORDOBA","No aplica","2008","No aplica",100,"14",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-30","2017-05-31",4066,"RIO CUARTO Nº 3","Córdoba","Protocolo 21","2017","92","TRACTOR C/CABINA DORMITORIO","092","MERCEDES BENZ","B45","AXOR 2036S","1","Privado","Jurídica","LAS HIGUERAS","CORDOBA","No aplica","2008","No aplica",100,"14",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-16","2009-08-04",2045,"CAPITAL FEDERAL Nº 045","Ciudad Autónoma de Bs.As.","Nacional","2009","92","OMNIBUS","","MERCEDES BENZ","","BMO 390 VERSION 1315L/52 CA","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1958","No aplica",100,"02",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-07-20","2013-02-27",1259,"SAN MARTIN Nº 8","Buenos Aires","Protocolo 21","2013","92","TRACTOR C/CABINA DORMITORIO","137","VOLVO","537","FM 370 4X2 T","1","Privado","Jurídica","SAN MARTIN","BUENOS AIRES","No aplica","2003","No aplica",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-07-29","2015-02-02",14010,"POSADAS Nº 3","Misiones","Protocolo 21","2015","92","TRACTOR C/CABINA DORMITORIO","137","VOLVO","474","FH 440 4X2 T","1","Privado","Jurídica","POSADAS","MISIONES","No aplica","2009","No aplica",100,"54",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-29","1996-02-27",1161,"ESTEBAN ECHEVERRIA Nº 2","Buenos Aires","Nacional","1996","92","OMNIBUS","60","EL DETALLE","03","OA-101/5.17","2","Público","Física","MONTE GRANDE-E. ECHEVERRIA","BUENOS AIRES","Masculino","1959","BOLIVIA",100,"06","BOL"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-02","2011-10-11",2034,"CAPITAL FEDERAL Nº 034","Ciudad Autónoma de Bs.As.","Protocolo 21","2011","92","TRACTOR C/CABINA DORMITORIO","092","MERCEDES BENZ","893","AXOR 2035 S","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1963","ARGENTINA",100,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-22","2011-09-13",1264,"ADROGUE Nº 5","Buenos Aires","Nacional","2011","92","OMNIBUS","29","MERCEDES BENZ","CN","BMO 368 VERSION 1618L/55 CA","2","Público","Jurídica","LONGCHAMPS","BUENOS AIRES","No aplica","1995","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-27","2009-05-20",15014,"VILLA LA ANGOSTURA","Neuquén","Nacional","2009","92","OMNIBUS","29","MERCEDES BENZ","CD","BMO 390 VERSION 1315L/52 CA","2","Público","Física","VILLA LA ANGOSTURA","NEUQUEN","Masculino","1969","ARGENTINA",100,"58","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-07","2010-11-03",1124,"LANUS Nº 9","Buenos Aires","Nacional","2010","92","OMNIBUS","77","PUMA DE TAT","10","D9.8","2","Público","Jurídica","LANUS","BUENOS AIRES","No aplica","1987","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-05","2018-02-21",23013,"TUCUMAN Nº 10","Tucumán","Protocolo 21","2018","92","TRACTOR C/CABINA DORMITORIO","137","VOLVO","695","FH 540 4X2 T","1","Privado","Física","SAN MIGUEL DE TUCUMAN","TUCUMAN","Masculino","1985","ARGENTINA",100,"90","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-02","2008-02-13",1119,"MORON Nº 03","Buenos Aires","Nacional","2008","92","OMNIBUS","29","MERCEDES BENZ","CD","BMO 390 VERSION 1315L/52 CA","2","Público","Jurídica","EL PALOMAR","BUENOS AIRES","No aplica","1972","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-07","1987-10-29",23004,"TUCUMAN Nº 3","Tucumán","Nacional","1987","92","OMNIBUS","51","SCANIA","15","K1124X2S31","1","Privado","Física","S. M. DE TUCUMAN","TUCUMAN","Femenino","1972","ARGENTINA",100,"90","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-07-07","2011-05-02",1124,"LANUS Nº 9","Buenos Aires","Nacional","2011","92","OMNIBUS","77","PUMA DE TAT","10","D9.8","2","Público","Jurídica","R. DE ESCALADA.-LANUS","BUENOS AIRES","No aplica","1987","No aplica",100,"06",""
