"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_indec_id","titular_pais_nacimiento_indec_id"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-10","2008-03-26",1023,"CORONEL VIDAL","Buenos Aires","Nacional","2008","","FURGON 600","34","PEUGEOT","EP","PARTNER FURGON D PLC PRESENCE","1","Privado","Jurídica","MAR CHIQUITA","BUENOS AIRES","No aplica","2003","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-17","2007-12-05",8011,"PARANA Nº 1","Entre Ríos","Nacional","2007","","AMBULANCIA","29","MERCEDES BENZ","AS","SPRINTER 311 CDI/F 3000","0","Oficial","Jurídica","PARANA","ENTRE RIOS","No aplica","1900","No aplica",100,"30",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-18","1976-01-28",9005,"FORMOSA Nº 3","Formosa","Nacional","","","SEMIRREMOLQUE TANQUE","99","INDECAR","99","1975","1","Privado","Jurídica","FORMOSA","FORMOSA","No aplica","2004","No aplica",100,"34",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-30","1992-05-14",11011,"GENERAL PICO N° 3","La Pampa","Importado","1992","","RURAL","126","SUBARU","012","LEGACY STATION WAGON 2.2 4WD GX AT","1","Privado","Física","GENERAL PICO","LA PAMPA","No identificado","1987","Argentina",100,"42","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-26","1971-07-29",13001,"MENDOZA Nº 01","Mendoza","Nacional","1963","","AUTOMOVIL","","CHEVROLET","","CHEVROLET 469","1","Privado","Física","COLONIA SEGOVIA","MENDOZA","Masculino","1986","Argentina",100,"50","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-22","1999-04-22",13018,"MENDOZA Nº 11","Mendoza","Nacional","1999","","SEDAN","08","CHEVROLET","67","CORSA 4P GL 1.7 DIESEL C/","1","Privado","Física","GODOY CRUZ","MENDOZA","Masculino","1981","Argentina",100,"50","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-02","1994-04-19",13030,"MENDOZA Nº 18","Mendoza","Importado","1994","","UNIDAD TRACTORA","","MERCEDES BENZ","","L-1941","1","Privado","Jurídica","RODEO DE LA CRUZ","MENDOZA","No aplica","2012","No aplica",100,"50",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-30","1996-10-23",15009,"CHOS MALAL","Neuquén","Nacional","1995","","BERLINA 5 PTAS","37","RENAULT","AH","R 19 RN INYEC.(BIC)","1","Privado","Física","CHOS MALAL","NEUQUEN","Masculino","1959","Argentina",100,"58","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-10","1999-02-05",16003,"GENERAL ROCA Nº 1","Río Negro","Nacional","1999","","BERLINA 4 PTAS","37","RENAULT","CK","MEGANE RT TRIC 2.0","1","Privado","Física","GENERAL ROCA","RIO NEGRO","Masculino","1982","Argentina",100,"62","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-30","1999-02-26",21016,"ROSARIO Nº 04","Santa Fe","Nacional","1999","","BERLINA 4 PTAS","37","RENAULT","CL","MEGANE RXE TRIC ABCP","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1973","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-10-04","2008-07-31",21049,"ROSARIO Nº 11","Santa Fe","Nacional","2008","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Jurídica","ROSARIO","SANTA FE","No aplica","2004","No aplica",100,"82",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-10","1997-05-09",21049,"ROSARIO Nº 11","Santa Fe","Nacional","1997","","BERLINA 3 PTAS","37","RENAULT","BS","CLIO RN 3PTAS PACK AA","1","Privado","Física","PEREZ","SANTA FE","Masculino","1933","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-10-23","1998-09-16",1032,"GENERAL ARENALES","Buenos Aires","Nacional","1998","","BERLINA 3TAS AA","37","RENAULT","65","CLIO RL 3 PTAS. AA","1","Privado","Física","ARRIBEÑOS","BUENOS AIRES","No identificado","1985","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-10-01","2008-07-29",1035,"GENERAL MADARIAGA","Buenos Aires","Nacional","2008","","UTILITARIO","08","CHEVROLET","BR","CORSA CLASSIC 3 P CARGO 1.6N","1","Privado","Física","GENERAOL MADARIAGA","BUENOS AIRES","Masculino","1986","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-11","2000-05-10",1035,"GENERAL MADARIAGA","Buenos Aires","Nacional","2000","","SEDAN","08","CHEVROLET","80","CORSA GL 1.6 MPFI 5P (AA-DP)","1","Privado","Física","GENERAL MADARIAGA","BUENOS AIRES","Masculino","1984","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-16","1998-10-07",1042,"JUNIN Nº 1","Buenos Aires","Nacional","1998","","S.WAGON","08","CHEVROLET","56","CORSA WAGON GL 1.7 D/1998","1","Privado","Física","JUNIN","BUENOS AIRES","Masculino","1979","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-10-12","1999-06-11",1044,"LA PLATA Nº 02","Buenos Aires","Nacional","1999","","BERLINA 5 PUERTAS","37","RENAULT","CD","CLIO RL DIESEL 5 PTAS DA","1","Privado","Física","LOS HORNOS","BUENOS AIRES","Femenino","1986","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-12","2005-05-30",1053,"LOMAS DE ZAMORA Nº 1","Buenos Aires","Nacional","2005","","FURGON COURT TYPE 600","07","CITROEN","19","BERLINGO FURGON 1.9D PACK","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Femenino","1983","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-10-24","2010-05-27",1064,"MORENO Nº 1","Buenos Aires","Nacional","2010","","AMBULANCIA","29","MERCEDES BENZ","AV","SPRINTER 313 CDI/F 3550","0","Oficial","Jurídica","MORENO","BUENOS AIRES","No aplica","1900","No aplica",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-10-10","2009-09-11",1065,"MORON Nº 02","Buenos Aires","Nacional","2009","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","MORÓN","BUENOS AIRES","No identificado","1944","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-31","1990-06-05",1087,"SAN ISIDRO Nº 01","Buenos Aires","Nacional","1990","","SEDAN","19","FORD","33","ESCORT","1","Privado","Física","BECCAR","BUENOS AIRES","Masculino","1966","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-10-03","1992-11-05",1098,"TRENQUE LAUQUEN N° 1","Buenos Aires","Nacional","1992","","SEDAN","","PEUGEOT","","405 GR (NUEVO)/92","1","Privado","Física","TRENQUE LAUQUEN","BUENOS AIRES","Masculino","1979","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-10-10","2005-10-13",1104,"BERAZATEGUI Nº 1","Buenos Aires","Nacional","2005","","FURGON 600","34","PEUGEOT","DM","PARTNER FURGON 1.4 N PRESENCE","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Femenino","1975","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-19","1989-01-10",1111,"SAN ISIDRO Nº 02","Buenos Aires","Nacional","1989","","FURGON VIDRIADO","37","RENAULT","37","RENAULT TRAFIC","1","Privado","Física","BECCAR","BUENOS AIRES","Masculino","1967","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-12","2002-04-30",1119,"MORON Nº 03","Buenos Aires","Nacional","1994","","AUTOMOTOR","34","PEUGEOT","07","504 DIESEL","1","Privado","Física","HURLINGHAM","BUENOS AIRES","No identificado","1967","No identificado",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-10-30","2008-02-19",1135,"LANUS Nº 4","Buenos Aires","Nacional","2008","","FURGON VIDRIADO","37","RENAULT","TH","KANGOO EXP CONFORT 1.6","1","Privado","Física","LANUS ESTE","BUENOS AIRES","Femenino","1969","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-10-10","2006-06-28",1147,"LOMAS DE ZAMORA Nº 3","Buenos Aires","Nacional","2006","","FURGON VIDRIADO C/ASIENTOS","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","TEMPERLEY","BUENOS AIRES","Masculino","1990","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-10-24","2004-09-03",1170,"NECOCHEA Nº 2","Buenos Aires","Nacional","2004","","FURGON 600","34","PEUGEOT","EP","PARTNER FURGON D PLC PRESENCE","1","Privado","Física","NECOCHEA","BUENOS AIRES","Masculino","1969","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-10-01","1999-04-15",1214,"ITUZAINGO Nº 1 (EX. MORON Nº 8)","Buenos Aires","Nacional","1999","","BERLINA 5 PTAS.","37","RENAULT","DU","CLIO RN 5 PTAS. PACK AA DA","1","Privado","Física","ITUZAINGÓ","BUENOS AIRES","No identificado","1984","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-09","1992-09-24",1214,"ITUZAINGO Nº 1 (EX. MORON Nº 8)","Buenos Aires","Importado","1992","","AUTOMOVIL 4 PUERTAS","","TOYOTA","","CORONA 2000 SEDAN ST191L-AEMNK","1","Privado","Física","ITUZAINGO","BUENOS AIRES","No identificado","1967","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-18","1992-09-10",1233,"LANUS Nº 7","Buenos Aires","Nacional","1992","","MICROOMNIBUS","29","MERCEDES BENZ","53","OH 1419/60","2","Público","Física","LANUS OESTE","BUENOS AIRES","No identificado","1968","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-04","1995-06-15",1234,"ADROGUE Nº 4","Buenos Aires","Nacional","1995","","MICROOMNIBUS","29","MERCEDES BENZ","49","BMO390 VERSION 1320","2","Público","Física","CLAYPOLE","BUENOS AIRES","Masculino","1973","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-08","2006-01-12",1240,"JOSE C. PAZ Nº 1","Buenos Aires","Nacional","2006","","MICROOMNIBUS","29","MERCEDES BENZ","CD","BMO 390 VERSION 1315L/52 CA","2","Público","Jurídica","JOSE C.PAZ","BUENOS AIRES","No aplica","1979","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-18","2006-04-28",1240,"JOSE C. PAZ Nº 1","Buenos Aires","Nacional","2006","","MICROOMNIBUS","29","MERCEDES BENZ","CD","BMO 390 VERSION 1315L/52 CA","2","Público","Jurídica","JOSE C.PAZ","BUENOS AIRES","No aplica","1979","No aplica",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-10-16","2000-05-30",1242,"MAR DEL PLATA Nº 11","Buenos Aires","Nacional","2000","","FURGON VID C/ASIENTO","34","PEUGEOT","AD","PARTNER DAPL","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1976","Argentina",50,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-10-12","2008-04-08",1243,"BERAZATEGUI Nº 4","Buenos Aires","Nacional","2008","","FURGON 600","34","PEUGEOT","EP","PARTNER FURGON D PLC PRESENCE","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Femenino","1969","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-29","1969-06-04",1260,"FLORENCIO VARELA Nº 3","Buenos Aires","Nacional","","","AUTOMOVIL","17","FIAT","01","600","1","Privado","Física","FCIO.VARELA","BUENOS AIRES","Masculino","1978","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-31","1997-12-04",1260,"FLORENCIO VARELA Nº 3","Buenos Aires","Nacional","1997","","FURGON 3000","29","MERCEDES BENZ","90","SPRINTER 310 D/F3000-1997","1","Privado","Física","ZEBALLOS, FCIO.VARELA","BUENOS AIRES","No identificado","1988","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-10-16","2001-06-12",1289,"QUILMES Nº 9","Buenos Aires","Nacional","2001","","FURGON VID.C/ASIENTO","37","RENAULT","EF","KANGOO RL EXPRESS DIE DA","1","Privado","Física","EZPELETA - QUILMES","BUENOS AIRES","No identificado","1954","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-26","1997-10-29",1294,"LA PLATA Nº 16","Buenos Aires","Nacional","1997","","BERLINA 5 PTAS","37","RENAULT","BC","CLIO RT 5PTAS.AA.DA.","1","Privado","Física","CITY BELL","BUENOS AIRES","Femenino","1964","Argentina",50,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-25","1971-03-08",1295,"EZEIZA Nº 2","Buenos Aires","Nacional","","","AUTOMOVIL","","CHEVROLET","","11569/244","1","Privado","Física","LA UNION","BUENOS AIRES","Masculino","1971","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-30","1994-09-20",2007,"CAPITAL FEDERAL Nº 007","Ciudad Autónoma de Bs.As.","Importado","1994","","JEEP","025","CHRYSLER","008","CHEROKEE S.E.","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1965","Argentina",100,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-30","2003-10-17",2029,"CAPITAL FEDERAL Nº 029","Ciudad Autónoma de Bs.As.","Nacional","2003","","MICROOMNIBUS","29","MERCEDES BENZ","AN","BMO390 VS 1521/52CA","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1962","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-30","2008-09-29",2031,"CAPITAL FEDERAL Nº 031","Ciudad Autónoma de Bs.As.","Protocolo 21","2008","","MICROOMNIBUS","080","AGRALE","160","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1999","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-24","2007-01-31",2038,"CAPITAL FEDERAL Nº 038","Ciudad Autónoma de Bs.As.","Nacional","2007","","MICROOMNIBUS","29","MERCEDES BENZ","CD","BMO 390 VERSION 1315L/52 CA","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1983","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-02","2006-09-25",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Protocolo 21","2006","","MICROOMNIBUS","080","AGRALE","044","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2003","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-08","2007-05-11",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","2007","","TRANSPORTE DE PASAJEROS","29","MERCEDES BENZ","CD","BMO 390 VERSION 1315L/52 CA","2","Público","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1968","Argentina",100,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-30","2008-05-30",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Protocolo 21","2008","","OMNIBUS","080","AGRALE","044","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1998","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-30","2008-11-26",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Protocolo 21","2008","","OMNIBUS","080","AGRALE","160","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1961","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-30","2008-09-19",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Protocolo 21","2008","","OMNIBUS","080","AGRALE","160","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1963","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-31","2008-11-05",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Protocolo 21","2008","","OMNIBUS","080","AGRALE","160","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1998","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-10","2006-04-07",2042,"CAPITAL FEDERAL Nº 042","Ciudad Autónoma de Bs.As.","Nacional","2006","","MICROOMNIBUS","29","MERCEDES BENZ","CD","BMO 390 VERSION 1315L/52 CA","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1958","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-23","2004-01-19",2065,"CAPITAL FEDERAL Nº 065","Ciudad Autónoma de Bs.As.","Nacional","2004","","FURGON VIDRIADO","29","M. BENZ","AS","SPRINTER 311 CDI/F 3000","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1960","Argentina",100,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-23","1982-09-09",2067,"CAPITAL FEDERAL Nº 067","Ciudad Autónoma de Bs.As.","Nacional","1982","","COUPE 2 PUERTAS","37","RENAULT","14","RENAULT FUEGO GTX","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1981","Uruguay",100,"02","URY"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-30","2011-08-29",2069,"CAPITAL FEDERAL Nº 069","Ciudad Autónoma de Bs.As.","Nacional","2011","","MICROOMNIBUS","79","AGRALE","01","MT 15.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1961","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-30","2011-01-07",2069,"CAPITAL FEDERAL Nº 069","Ciudad Autónoma de Bs.As.","Nacional","2011","","MICROOMNIBUS","79","AGRALE","01","MT 15.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1961","No aplica",100,"02",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-10-03","1995-06-06",2078,"CAPITAL FEDERAL Nº 078","Ciudad Autónoma de Bs.As.","Nacional","1995","","BREAK 4 PTAS","37","RENAULT","AM","R21 RT BREAK M2200 NAF 5A","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1969","Uruguay",100,"02","URY"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-09","1989-05-04",3006,"CATAMARCA Nº 3","Catamarca","Nacional","1989","","SIN ESPECIFICACION","60","EL DETALLE","01","OA-101","2","Público","Jurídica","TRES PUENTES-VALLE VIEJO-CATAMARCA","CATAMARCA","No aplica","1991","No aplica",100,"10",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-09","1988-07-04",3006,"CATAMARCA Nº 3","Catamarca","Nacional","1988","","SIN ESPECIFICACION","29","MERCEDES BENZ","19","LO1114/48FA","2","Público","Jurídica","TRES PUENTES-VALLE VIEJO-CATAMARCA","CATAMARCA","No aplica","1991","No aplica",100,"10",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-17","2009-08-20",4031,"SANTA ROSA DEL RIO 1","Córdoba","Nacional","2009","","SEMIRREMOLQUE VOLCAD","99","CORMETAL","S2","S-2-13500-CH29B21","1","Privado","Física","VILLA SANTA ROSA-DPTO.RIO I","CORDOBA","Masculino","1982","Argentina",100,"14","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-23","1997-06-11",4043,"VILLA MARIA Nº 2","Córdoba","Nacional","1997","","BERLINA 5 PTAS.","37","RENAULT","BU","CLIO RN 5 PTAS.","1","Privado","Física","VILLA MARIA","CORDOBA","Masculino","1990","Argentina",100,"14","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-24","1969-10-20",4084,"ONCATIVO","Córdoba","Nacional","1969","","AUTOMOVIL","08","CHEVROLET","33","11569/250","1","Privado","Física","ONCATIVO","CORDOBA","Masculino","1971","Argentina",100,"14","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-10-17","2014-06-10",1003,"ARRECIFES","Buenos Aires","Nacional","2014","20","PICK-UP","19","FORD","XS","RANGER2 CS 4X2 XL SAFETY 2.2L D","1","Privado","Jurídica","ARRECIFES","BUENOS AIRES","No aplica","1991","No aplica",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-10-09","2009-09-16",1009,"BAHIA BLANCA Nº 2","Buenos Aires","Protocolo 21","2009","82","PICK-UP CABINA DOBLE","024","CHEVROLET","415","S10 2.8TDI DLX 4X2 ELECTRONIC CD","1","Privado","Jurídica","BAHÍA BLANCA","BUENOS AIRES","No aplica","1999","No aplica",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-10-09","2017-04-27",1022,"CORONEL SUAREZ","Buenos Aires","Nacional","2017","20","PICK-UP","19","FORD","YV","NUEVA RANGER DC 4X2 XLS 3.2L D","1","Privado","Física","CORONEL SUAREZ","BUENOS AIRES","Masculino","1942","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-10-02","2011-04-19",5010,"MONTE CASEROS","Corrientes","Nacional","2011","12","SEDAN 4 PTAS","34","PEUGEOT","KX","408 ALLURE TIPTRONIC 2.0N/2011","1","Privado","Física","MONTE CASEROS","CORRIENTES","Masculino","1974","Argentina",50,"18","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-10-12","2008-07-31",5010,"MONTE CASEROS","Corrientes","Protocolo 21","2008","02","SEDAN 4 PTAS","130","TOYOTA","703","COROLLA XEI 1.8 M/T","1","Privado","Física","MOCORETA","CORRIENTES","Masculino","1975","Argentina",100,"18","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-10-22","2009-02-02",5010,"MONTE CASEROS","Corrientes","Protocolo 21","2009","05","SEDAN 5 PTAS","024","CHEVROLET","357","ASTRA GL 2.0","1","Privado","Física","MONTE CASEROS","CORRIENTES","No identificado","1961","Argentina",100,"18","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-24","2001-08-10",5010,"MONTE CASEROS","Corrientes","Nacional","2001","30","ACOPLADO","90","LAMBERT","22","A3IP - 2001","1","Privado","Física","MONTE CASEROS","CORRIENTES","No identificado","1957","Argentina",100,"18","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-10-02","2008-10-08",5011,"CORRIENTES Nº 2","Corrientes","Importado","2008","02","SEDAN 4 PTAS","102","NISSAN",".02","TIIDA 1.8 6MT VISIA","1","Privado","Física","CORRIENTES","CORRIENTES","No identificado","1974","Argentina",100,"18","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-10-03","2017-05-31",5011,"CORRIENTES Nº 2","Corrientes","Protocolo 21","2017","02","SEDAN 4 PUERTAS","024","CHEVROLET","705","PRISMA JOY 4P 1.4 N LS MT","1","Privado","Física","CORRIENTES","CORRIENTES","Femenino","1963","Argentina",100,"18","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-04","2011-11-09",5011,"CORRIENTES Nº 2","Corrientes","Protocolo 21","2011","05","SEDAN 5 PTAS","136","VOLKSWAGEN","463","GOL 1.4 L","1","Privado","Jurídica","CORRIENTES","CORRIENTES","No aplica","2006","No aplica",100,"18",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-10-12","2016-04-01",5011,"CORRIENTES Nº 2","Corrientes","Nacional","2016","20","PICK-UP","53","VOLKSWAGEN","WH","AMAROK 2.0L TDI 140 CV 4X2 348","1","Privado","Física","RIACHUELO","CORRIENTES","No identificado","1970","Argentina",100,"18","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-10-12","2011-10-03",5011,"CORRIENTES Nº 2","Corrientes","Protocolo 21","2011","05","SEDAN 5 PTAS","136","VOLKSWAGEN","348","FOX 1.6","1","Privado","Física","CORRIENTES","CORRIENTES","Masculino","1998","Argentina",100,"18","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-25","2017-05-04",5011,"CORRIENTES Nº 2","Corrientes","Protocolo 21","2017","02","SEDAN 4 PUERTAS","136","VOLKSWAGEN","578","VOYAGE 1.6 MSI","1","Privado","Física","CORRIENTES","CORRIENTES","Masculino","1974","Argentina",100,"18","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-10-29","2015-03-12",5011,"CORRIENTES Nº 2","Corrientes","Protocolo 21","2015","02","SEDAN 4 PUERTAS","130","TOYOTA","857","ETIOS XS 1.5 M/T","1","Privado","Jurídica","CORRIENTES","CORRIENTES","No aplica","2010","No aplica",100,"18",""
