"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_indec_id","titular_pais_nacimiento_indec_id"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-11","2011-06-28",1171,"ESCOBAR Nº 1","Buenos Aires","Protocolo 21","2011","04","RURAL 5 PTAS","044","FIAT","713","PALIO ADVENTURE 1.6","1","Privado","Física","BELEN DE ESCOBAR","BUENOS AIRES","Masculino","1958","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-02-12","2016-03-04",1171,"ESCOBAR Nº 1","Buenos Aires","Importado","2016","30","FURGONETA VIDR C/ASIENTOS","104","PEUGEOT","718","EXPERT 2.0 HDI CONFORT","1","Privado","Física","MAQ SAVIO","BUENOS AIRES","Masculino","1951","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-02-12","1997-03-21",1171,"ESCOBAR Nº 1","Buenos Aires","Importado","1997","05","SEDAN 5 PTAS","112","RENAULT","116","LAGUNA RXE 2.0 S","1","Privado","Física","ING.MASCHWITZ-ESCOBAR","BUENOS AIRES","No identificado","1946","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-13","2011-07-25",1171,"ESCOBAR Nº 1","Buenos Aires","Nacional","2011","17","SEDAN 5 PTAS","08","CHEVROLET","CS","AGILE 5P 1.4 LT","1","Privado","Física","BELEN DE ESCOBAR","BUENOS AIRES","No identificado","1973","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-14","2018-03-06",1171,"ESCOBAR Nº 1","Buenos Aires","Nacional","2018","17","SEDAN 5 PUERTAS","80","HONDA","12","HR-V EX CVT","1","Privado","Física","BELEN DE ESCOBAR","BUENOS AIRES","Femenino","1979","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-02-19","2011-09-02",1171,"ESCOBAR Nº 1","Buenos Aires","Nacional","2011","17","SEDAN 5 PTAS","34","PEUGEOT","JP","207 COMPACT XT 1.6 5P","1","Privado","Física","MATHEU","BUENOS AIRES","No identificado","1987","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-02-21","2007-08-09",1171,"ESCOBAR Nº 1","Buenos Aires","Nacional","2007","17","SEDAN 5 PTAS","37","RENAULT","SB","CLIO PACK PLUS 1.2","1","Privado","Física","ESCOBAR","BUENOS AIRES","No identificado","1973","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-02-22","1997-09-19",1171,"ESCOBAR Nº 1","Buenos Aires","Nacional","1997","12","SEDAN 4 PTAS","37","RENAULT","BY","RENAULT 19 RE","1","Privado","Física","BELEN DE ESCOBAR","BUENOS AIRES","Masculino","1975","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-02-26","2013-10-15",1171,"ESCOBAR Nº 1","Buenos Aires","Nacional","2013","22","FURGON VIDRIADO C/ASIENTOS","37","RENAULT","UR","KANGOO CONFORT 1.5 DCI CD AA DA SVT 1P","1","Privado","Física","MAQUINISTA F. SAVIO ESTE","BUENOS AIRES","No identificado","1969","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-02-27","2015-07-02",1171,"ESCOBAR Nº 1","Buenos Aires","Nacional","2015","22","FURGON","29","MERCEDES BENZ","DF","SPRINTER 415 CDI-3665-MIXTO4+1 TE V1","1","Privado","Física","BELEN DE ESCOBAR","BUENOS AIRES","Masculino","1990","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-27","2013-03-14",1171,"ESCOBAR Nº 1","Buenos Aires","Nacional","2013","12","SEDAN 4 PUERTAS","37","RENAULT","XU","SYMBOL AUTHENTIQUE 1.6 PACK I","1","Privado","Física","GARÍN","BUENOS AIRES","No identificado","1983","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-04","2010-02-10",1172,"TANDIL Nº 2","Buenos Aires","Nacional","2010","20","PICK-UP","68","TOYOTA","39","HILUX 4X4 CABINA DOBLE SR C/AB 3.0 TDI","1","Privado","Física","TANDIL","BUENOS AIRES","Femenino","1983","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-04","2018-03-12",1172,"TANDIL Nº 2","Buenos Aires","Nacional","2018","17","SEDAN 5 PUERTAS","37","RENAULT","2M","NUEVO SANDERO EXPRESSION","1","Privado","Física","TANDIL","BUENOS AIRES","Masculino","1976","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-02-07","2010-02-12",1172,"TANDIL Nº 2","Buenos Aires","Protocolo 21","2010","02","SEDAN 4 PTAS","044","FIAT","684","LINEA 1.9 16V","1","Privado","Física","TANDIL","BUENOS AIRES","Masculino","1998","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-02-15","2013-10-28",1172,"TANDIL Nº 2","Buenos Aires","Protocolo 21","2013","05","SEDAN 5 PUERTAS","104","PEUGEOT","709","208 ALLURE 1.5 N TOUCHSCREEN","1","Privado","Física","TANDIL","BUENOS AIRES","Femenino","1975","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-18","2014-07-24",1172,"TANDIL Nº 2","Buenos Aires","Nacional","2014","17","SEDAN 5 PUERTAS","19","FORD","VX","FOCUS TREND 1.6L NAFTA","1","Privado","Física","TANDIL","BUENOS AIRES","Masculino","1985","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-19","2017-10-11",1172,"TANDIL Nº 2","Buenos Aires","Protocolo 21","2017","05","SEDAN 5 PUERTAS","027","CITROEN","439","C3 VTI 115 AT6 SHINE AM18","1","Privado","Física","TANDIL","BUENOS AIRES","Femenino","1997","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-25","1999-02-26",1172,"TANDIL Nº 2","Buenos Aires","Protocolo 21","1997","11","PICK UP","024","CHEVROLET","123","S10 TURBO DIESEL","1","Privado","Física","MARIA IGNACIA","BUENOS AIRES","Masculino","1945","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-02-14","2015-10-27",1173,"BERAZATEGUI Nº 2","Buenos Aires","Nacional","2015","12","SEDAN 4 PUERTAS","17","FIAT","AZ","SIENA (F4) EL 1.4 8V","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Masculino","1974","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-21","2008-07-24",1173,"BERAZATEGUI Nº 2","Buenos Aires","Nacional","2008","22","FURGON VID. C/ASIENTOS","34","PEUGEOT","EP","PARTNER FURGON D PLC PRESENCE","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Femenino","1959","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-02-21","2009-12-29",1173,"BERAZATEGUI Nº 2","Buenos Aires","Protocolo 21","2009","02","SEDAN 4 PUERTAS","136","VOLKSWAGEN","426","VOYAGE 1.6","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Masculino","1949","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-02-27","2011-08-31",1173,"BERAZATEGUI Nº 2","Buenos Aires","Protocolo 21","2011","22","SEDAN 3 PTAS","047","FORD","815","KA FLY VIRAL 1.0L","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Femenino","1958","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-01","2011-06-22",1174,"LA MATANZA Nº 07","Buenos Aires","Protocolo 21","2011","22","SEDAN 3 PTAS","047","FORD","815","KA FLY VIRAL 1.0L","1","Privado","Física","RAFAEL CASTILLO","BUENOS AIRES","Femenino","1980","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-07","2013-10-23",1174,"LA MATANZA Nº 07","Buenos Aires","Protocolo 21","2013","17","CHASIS C/CABINA","063","IVECO","273","DAILY 55C16 PASO 3750","1","Privado","Física","LOMAS DEL MIRADOR","BUENOS AIRES","Masculino","1985","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-02-07","1998-11-24",1174,"LA MATANZA Nº 07","Buenos Aires","Nacional","1998","12","SEDAN 4 PUERTAS","34","PEUGEOT","62","306 XT 16 V ABS","1","Privado","Física","CIUDAD EVITA","BUENOS AIRES","Masculino","1950","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-08","2006-08-08",1174,"LA MATANZA Nº 07","Buenos Aires","Protocolo 21","2006","22","SEDAN 3 PTAS","047","FORD","238","KA","1","Privado","Física","LOMAS DEL MIRADOR","BUENOS AIRES","Masculino","1972","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-11","2009-07-29",1174,"LA MATANZA Nº 07","Buenos Aires","Nacional","2009","18","SEDAN 3 PTAS","08","CHEVROLET","CC","CORSA CLASSIC 3 PTAS BASE 1.4N","1","Privado","Física","RAMOS MEJIA","BUENOS AIRES","Femenino","1988","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-02-14","2014-09-24",1174,"LA MATANZA Nº 07","Buenos Aires","Nacional","2014","12","SEDAN 4 PUERTAS","08","CHEVROLET","DX","CLASSIC 4 P LS ABS+AIRBAG 1.4N","1","Privado","Física","SAN JUSTO","BUENOS AIRES","Masculino","1955","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-14","2011-05-10",1174,"LA MATANZA Nº 07","Buenos Aires","Importado","2011","02","SEDAN 4 PTAS","136","VOLKSWAGEN","285","BORA 2.0","1","Privado","Física","R. CASTILLO - LA MATANZA","BUENOS AIRES","No identificado","1988","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-02-21","2015-07-22",1174,"LA MATANZA Nº 07","Buenos Aires","Nacional","2015","12","SEDAN 4 PUERTAS","08","CHEVROLET","DX","CLASSIC 4 P LS ABS+AIRBAG 1.4N","1","Privado","Física","VILLA INSUPERABLE","BUENOS AIRES","Masculino","1964","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-27","2014-11-03",1174,"LA MATANZA Nº 07","Buenos Aires","Nacional","2014","20","PICK-UP","68","TOYOTA","81","HILUX 4X4 C/D SRV 3.0 TDI CUERO - E4","1","Privado","Física","WILDE","BUENOS AIRES","Femenino","1988","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-02-28","1999-11-02",1174,"LA MATANZA Nº 07","Buenos Aires","Nacional","1999","17","SEDAN 5 PTAS","19","FORD","KX","ESCORT LX 1.6 5P N","1","Privado","Física","VILLA INSUPERABLE","BUENOS AIRES","Masculino","1974","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-06","2017-10-06",1175,"LANUS Nº 5","Buenos Aires","Nacional","2017","22","FURGON","37","RENAULT","ZL","KANGOO PH3 CONFORT 1.6 1P","1","Privado","Física","LANUS ESTE","BUENOS AIRES","Femenino","1971","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-02-26","2013-03-19",1175,"LANUS Nº 5","Buenos Aires","Importado","2013","12","FAMILIAR","044","FIAT","790","DOBLO 1.4 16V ACTIVE","1","Privado","Física","LANUS ESTE","BUENOS AIRES","Masculino","1997","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-04","2011-10-18",1176,"SAN ISIDRO Nº 05","Buenos Aires","Nacional","2011","17","SEDAN 5 PTAS","34","PEUGEOT","JP","207 COMPACT XT 1.6 5P","1","Privado","Física","SAN ISIDRO","BUENOS AIRES","Femenino","1998","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-01","2011-05-11",1176,"SAN ISIDRO Nº 05","Buenos Aires","Protocolo 21","2011","02","SEDAN 4 PUERTAS","130","TOYOTA","707","COROLLA SE-G 1.8 A/T","1","Privado","Física","BOULOGNE","BUENOS AIRES","No identificado","1986","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-02-11","2013-12-19",1176,"SAN ISIDRO Nº 05","Buenos Aires","Protocolo 21","2013","02","SEDAN 4 PUERTAS","130","TOYOTA","859","ETIOS X 1.5 M/T","1","Privado","Física","BOULOGNE","BUENOS AIRES","No identificado","1958","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-15","2007-06-13",1176,"SAN ISIDRO Nº 05","Buenos Aires","Importado","2007","10","TODO TERRENO","055","HONDA","507","CRV LX","1","Privado","Física","BOULOGNE","BUENOS AIRES","No identificado","1966","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-20","2010-08-25",1176,"SAN ISIDRO Nº 05","Buenos Aires","Importado","2010","02","SEDAN 4 PTAS","024","CHEVROLET","483","AVEO LT 1.6N MT","1","Privado","Física","BOULOGNE.SAN ISIDRO","BUENOS AIRES","No identificado","1949","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-22","2018-12-04",1176,"SAN ISIDRO Nº 05","Buenos Aires","Protocolo 21","2018","05","SEDAN 5 PUERTAS","130","TOYOTA","A15","YARIS XLS 1.5 6M/T","1","Privado","Física","BOULOGNE SUR MER","BUENOS AIRES","Masculino","1946","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-22","2009-07-06",1176,"SAN ISIDRO Nº 05","Buenos Aires","Nacional","2009","12","SEDAN 4 PTAS","17","FIAT","AM","SIENA FLP HLX 1.8 BENZI","1","Privado","Física","SAN ISIDRO","BUENOS AIRES","Femenino","1960","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-25","2018-07-03",1176,"SAN ISIDRO Nº 05","Buenos Aires","Protocolo 21","2018","04","RURAL 5 PUERTAS","151","JEEP","092","RENEGADE 1.8L SPORT","1","Privado","Física","BOULOGNE","BUENOS AIRES","Femenino","1970","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-26","2009-11-19",1176,"SAN ISIDRO Nº 05","Buenos Aires","Nacional","2009","17","SEDAN 5 PTAS","34","PEUGEOT","JK","207 COMPACT XS 1.4 5P","1","Privado","Física","BOULOGNE (SAN ISIDRO)","BUENOS AIRES","No identificado","1976","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-26","2009-09-02",1176,"SAN ISIDRO Nº 05","Buenos Aires","Protocolo 21","2009","05","SEDAN 5 PTAS","136","VOLKSWAGEN","211","GOLF 1.6","1","Privado","Física","BOULOGNE","BUENOS AIRES","Femenino","1994","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-02-27","2004-09-16",1176,"SAN ISIDRO Nº 05","Buenos Aires","Protocolo 21","2004","22","SEDAN 3 PTAS","044","FIAT","592","UNO FIRE 1242 MPI 8V","1","Privado","Física","VILLA ADELINA","BUENOS AIRES","Femenino","1982","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-02-07","2012-05-23",1177,"LOMAS DE ZAMORA Nº 6","Buenos Aires","Protocolo 21","2012","04","RURAL 5 PUERTAS","047","FORD","597","ECOSPORT 1.6 L 4X2 XL PLUS","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Femenino","1966","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-08","2006-07-21",1177,"LOMAS DE ZAMORA Nº 6","Buenos Aires","Protocolo 21","2006","05","SEDAN 5 PUERTAS","027","CITROEN","169","C3 1.4 HDI EXCLUSIVE","1","Privado","Física","TURDERA","BUENOS AIRES","Masculino","1986","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-08","2008-11-24",1177,"LOMAS DE ZAMORA Nº 6","Buenos Aires","Nacional","2008","17","SEDAN 5 PUERTAS","37","RENAULT","UG","CLIO 5 PTAS PACK PLUS","1","Privado","Física","LLAVALLOL","BUENOS AIRES","Femenino","1980","Argentina",50,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-02-11","1998-04-24",1177,"LOMAS DE ZAMORA Nº 6","Buenos Aires","Nacional","1998","17","SEDAN 5 PUERTAS","37","RENAULT","BW","MEGANE RT","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Masculino","1985","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-01","2009-06-02",1178,"LA MATANZA Nº 08","Buenos Aires","Protocolo 21","2009","05","SEDAN 5 PTAS","044","FIAT","592","UNO FIRE 1242 MPI 8V","1","Privado","Física","RAFAEL CASTILLO","BUENOS AIRES","Masculino","1996","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-05","2017-11-16",1178,"LA MATANZA Nº 08","Buenos Aires","Protocolo 21","2017","02","SEDAN 4 PUERTAS","044","FIAT","841","SIENA EL 1.4","1","Privado","Física","RAFAEL CASTILLO","BUENOS AIRES","Femenino","1964","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-08","2008-11-20",1178,"LA MATANZA Nº 08","Buenos Aires","Protocolo 21","2008","05","SEDAN 5 PTAS","055","HONDA","A95","FIT EX","1","Privado","Física","LOMAS DEL MIRADOR","BUENOS AIRES","Femenino","1998","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-14","2016-10-26",1178,"LA MATANZA Nº 08","Buenos Aires","Protocolo 21","2016","05","SEDAN 5 PUERTAS","047","FORD","A37","FIESTA 1.6L S PLUS","1","Privado","Física","GREGORIO DE LAFERRERE","BUENOS AIRES","Masculino","1994","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-02-18","2016-02-26",1178,"LA MATANZA Nº 08","Buenos Aires","Nacional","2016","17","SEDAN 5 PUERTAS","37","RENAULT","YY","CLIO MIO 5P CONFORT","1","Privado","Física","GREGORIO DE LAFERRERE","BUENOS AIRES","Masculino","1989","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-19","2016-07-14",1178,"LA MATANZA Nº 08","Buenos Aires","Importado","2016","04","RURAL 5 PUERTAS","024","CHEVROLET","549","CAPTIVA LS 2.4 M/T","1","Privado","Física","LOMAS DEL MIRADOR","BUENOS AIRES","Masculino","1980","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-20","2011-11-17",1178,"LA MATANZA Nº 08","Buenos Aires","Protocolo 21","2011","22","SEDAN 3 PTAS","136","VOLKSWAGEN","463","GOL 1.4 L","1","Privado","Física","LOMAS DEL MIRADOR","BUENOS AIRES","Masculino","1978","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-02-21","1994-04-06",1179,"SAN MARTIN Nº 5","Buenos Aires","Nacional","1994","12","SEDAN 4 PTAS","34","PEUGEOT","23","405 GR TC/1994","1","Privado","Física","VILLA MAIPÚ","BUENOS AIRES","Masculino","1985","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-02-12","2010-12-03",1180,"CAMPANA Nº 2","Buenos Aires","Importado","2010","05","SEDAN 5 PTAS","G89","CHERY","007","QQ LIGHT","1","Privado","Física","CAMPANA","BUENOS AIRES","Femenino","1992","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-18","2007-09-05",1180,"CAMPANA Nº 2","Buenos Aires","Protocolo 21","2007","05","SEDAN 5 PTAS","127","SUZUKI","706","FUN 1.4","1","Privado","Física","CAMPANA","BUENOS AIRES","No identificado","1985","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-01","2008-04-18",1181,"TRES DE FEBRERO Nº 4","Buenos Aires","Nacional","2008","17","SEDAN 5 PTAS","53","VOLKSWAGEN","LM","SURAN  80B","1","Privado","Física","SANTOS LUGARES","BUENOS AIRES","Masculino","1975","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-02-01","2005-11-08",1181,"TRES DE FEBRERO Nº 4","Buenos Aires","Protocolo 21","2005","","SEDAN 5 PTAS","055","HONDA","905","FIT LX","1","Privado","Física","CIUDADELA","BUENOS AIRES","Femenino","1985","Perú",100,"06","PER"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-12","2015-09-23",1181,"TRES DE FEBRERO Nº 4","Buenos Aires","Protocolo 21","2015","05","SEDAN 5 PUERTAS","024","CHEVROLET","617","ONIX 1.4 N LTZ","1","Privado","Física","VILLA BOSCH","BUENOS AIRES","Femenino","1966","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-13","2007-07-17",1181,"TRES DE FEBRERO Nº 4","Buenos Aires","Protocolo 21","2007","05","SEDAN 5 PTAS","024","CHEVROLET","361","MERIVA GL 1.8","1","Privado","Física","VILLA BOSCH","BUENOS AIRES","Masculino","1990","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-14","2011-03-14",1181,"TRES DE FEBRERO Nº 4","Buenos Aires","Importado","2011","02","SEDAN 4 PTAS","055","HONDA","B31","CIVIC EXS","1","Privado","Física","CIUDADELA","BUENOS AIRES","Femenino","1977","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-02-19","1996-07-10",1181,"TRES DE FEBRERO Nº 4","Buenos Aires","Importado","1996","22","SEDAN 3 PUERTAS","047","FORD","115","FIESTA CL","1","Privado","Física","CIUDADELA","BUENOS AIRES","Femenino","1984","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-22","2013-06-18",1181,"TRES DE FEBRERO Nº 4","Buenos Aires","Protocolo 21","2013","05","SEDAN 5 PUERTAS","044","FIAT","732","PUNTO ESSENCE 1.6 16V","1","Privado","Física","VILLA BOSCH","BUENOS AIRES","Masculino","1983","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-25","2013-02-18",1181,"TRES DE FEBRERO Nº 4","Buenos Aires","Nacional","2013","17","SEDAN 5 PTAS","34","PEUGEOT","LZ","207 COMPACT ACTIVE 1.4 N 5P","1","Privado","Física","CIUDADELA","BUENOS AIRES","Femenino","1984","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-27","2004-04-07",1181,"TRES DE FEBRERO Nº 4","Buenos Aires","Protocolo 21","2004","05","SEDAN 5 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","CIUDADELA","BUENOS AIRES","Femenino","1974","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-02-28","1980-08-12",1181,"TRES DE FEBRERO Nº 4","Buenos Aires","Nacional","1980","25","CHASSIS C/CABINA","19","FORD","17","F-250","1","Privado","Física","CIUDADELA","BUENOS AIRES","Masculino","1956","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-02-07","1997-06-18",1182,"SAN NICOLAS Nº 2","Buenos Aires","Nacional","1997","11","SEDAN 2 PTAS","17","FIAT","14","UNO S (1.4/CARE/3P)","1","Privado","Física","SAN NICOLÁS","BUENOS AIRES","Femenino","1996","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-02-07","2006-08-09",1182,"SAN NICOLAS Nº 2","Buenos Aires","Nacional","2006","17","SEDAN 5 PTAS","34","PEUGEOT","FR","206 PREMIUM HDI 5P","1","Privado","Física","SAN NICOLAS","BUENOS AIRES","Femenino","1963","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-27","2011-06-30",1182,"SAN NICOLAS Nº 2","Buenos Aires","Protocolo 21","2011","02","SEDAN 4 PTAS","104","PEUGEOT","586","207 COMPACT XS 1.4","1","Privado","Física","SAN NICOLAS","BUENOS AIRES","Masculino","1972","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-12","2008-03-18",1183,"OLIVOS Nº 06","Buenos Aires","Protocolo 21","2008","04","RURAL 5 PTAS","047","FORD","821","ECOSPORT 2.0L XLS 4X2","1","Privado","Física","CARAPACHAY/ VTE LOPEZ","BUENOS AIRES","No identificado","1970","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-02-15","2012-03-20",1184,"MAR DEL PLATA Nº 07","Buenos Aires","Importado","2012","10","TODO TERRENO","018","BMW","389","X1 2.0D","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Femenino","1946","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-02-18","2000-04-07",1184,"MAR DEL PLATA Nº 07","Buenos Aires","Nacional","2000","18","SEDAN 3 PTAS","53","VOLKSWAGEN","46","GOL 1.9 SD","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1975","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-02-19","2018-05-16",1184,"MAR DEL PLATA Nº 07","Buenos Aires","Nacional","2018","22","FURGON","34","PEUGEOT","NS","PARTNER CONFORT 1.6 HDI 92","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1984","Argentina",100,"06","ARG"
