"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-07","1998-10-28",2002,"CAPITAL FEDERAL Nº 002","Ciudad Autónoma de Bs.As.","Nacional","1998","","SEDAN","08","CHEVROLET","52","CORSA GL 1.6 MPFI C/AA","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1964","ARGENTINA",100,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-22","1987-03-04",1037,"GENERAL VILLEGAS","Buenos Aires","Nacional","1987","","BERLINA 5 PTAS.","37","RENAULT","20","RENAULT 11 TS","1","Privado","Física","VILLA SABOYA","BUENOS AIRES","Femenino","1988","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-23","1999-10-14",1223,"EZEIZA Nº 1 (EX. ESTEBAN ECHEVERRIA NO 4)","Buenos Aires","Nacional","1999","","MICROOMNIBUS","29","MERCEDES BENZ","96","BMO390 VS 1621","2","Público","Física","J. M. EZEIZA","BUENOS AIRES","No identificado","1990","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-29","1999-10-27",7006,"PUERTO MADRYN Nº 1","Chubut","Nacional","1999","","S.WAGON","08","CHEVROLET","55","CORSA WAGON GL A/A Y D/P","1","Privado","Física","PUERTO MADRYN","CHUBUT","Femenino","1978","ARGENTINA",100,"26","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-28","2007-01-17",1030,"FLORENCIO VARELA Nº 1","Buenos Aires","Nacional","2007","","MICRO OMNIBUS","29","MERCEDES BENZ","CD","BMO 390 VERSION 1315L/52 CA","2","Público","Jurídica","SAN JUAN BAUTISTA","BUENOS AIRES","No aplica","1982","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-28","2007-03-16",1030,"FLORENCIO VARELA Nº 1","Buenos Aires","Nacional","2007","","MICRO OMNIBUS","29","MERCEDES BENZ","CD","BMO 390 VERSION 1315L/52 CA","2","Público","Jurídica","SAN JUAN BAUTISTA","BUENOS AIRES","No aplica","1982","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-28","2007-08-15",1030,"FLORENCIO VARELA Nº 1","Buenos Aires","Nacional","2007","","MICRO OMNIBUS","29","MERCEDES BENZ","CD","BMO 390 VERSION 1315L/52 CA","2","Público","Jurídica","SAN JUAN BAUTISTA","BUENOS AIRES","No aplica","1982","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-26","2007-03-23",1030,"FLORENCIO VARELA Nº 1","Buenos Aires","Nacional","2007","","MICRO OMNIBUS","29","MERCEDES BENZ","CD","BMO 390 VERSION 1315L/52 CA","2","Público","Jurídica","FLORENCIO VARELA","BUENOS AIRES","No aplica","1982","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-26","2007-10-01",1030,"FLORENCIO VARELA Nº 1","Buenos Aires","Nacional","2007","","MICRO OMNIBUS","29","MERCEDES BENZ","CD","BMO 390 VERSION 1315L/52 CA","2","Público","Jurídica","SAN JUAN BAUTISTA","BUENOS AIRES","No aplica","1982","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-26","2006-09-20",1030,"FLORENCIO VARELA Nº 1","Buenos Aires","Nacional","2006","","MICRO OMNIBUS","29","MERCEDES BENZ","CD","BMO 390 VERSION 1315L/52 CA","2","Público","Jurídica","SAN JUAN BAUTISTA","BUENOS AIRES","No aplica","1982","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-26","2007-03-23",1030,"FLORENCIO VARELA Nº 1","Buenos Aires","Nacional","2007","","MICRO OMNIBUS","29","MERCEDES BENZ","CD","BMO 390 VERSION 1315L/52 CA","2","Público","Jurídica","SAN JUAN BAUTISTA","BUENOS AIRES","No aplica","1982","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-26","2007-01-15",1030,"FLORENCIO VARELA Nº 1","Buenos Aires","Nacional","2007","","MICRO OMNIBUS","29","MERCEDES BENZ","CD","BMO 390 VERSION 1315/52 CA","2","Público","Jurídica","SAN JUAN BAUTISTA","BUENOS AIRES","No aplica","1982","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-26","1998-12-10",1240,"JOSE C. PAZ Nº 1","Buenos Aires","Importado","1998","","FURGONETA VIDR C/ASIENTOS","047","FORD","395","COURIER","1","Privado","Física","JOSE C PAZ","BUENOS AIRES","Masculino","1952","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-15","1997-02-24",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","1997","","TRANSPORTE ESCOLAR","60","EL DETALLE","02","OA-101/5.17","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1992","ARGENTINA",100,"02","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-04-06","2004-01-29",2085,"CAPITAL FEDERAL Nº 085","Ciudad Autónoma de Bs.As.","Nacional","2004","","FURGON 600","34","PEUGEOT","CY","PARTNER FURGON 1.4","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1951","ARGENTINA",100,"02","ARG"
"AUTOMOTOR - BAJA P/EXPORT. DEFINITIVA","2021-04-05","1985-07-30",2022,"CAPITAL FEDERAL Nº 022","Ciudad Autónoma de Bs.As.","Nacional","1985","","CONVERTIBLE","55","IES","03","SAFARI","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2004","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-06","1997-08-11",2033,"CAPITAL FEDERAL Nº 033","Ciudad Autónoma de Bs.As.","Nacional","1997","","MICROOMNIBUS","29","MERCEDES BENZ","49","BM0390 VERSION 1320","2","Público","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1948","ARGENTINA",100,"02","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-04-20","2014-02-11",1158,"TRES DE FEBRERO Nº 3","Buenos Aires","Protocolo 21","2014","","CAJA SIDER","063","IVECO","333","VERTIS 130V18 PASO 4750","1","Privado","Física","CIUDADELA","BUENOS AIRES","No identificado","1996","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-30","1993-03-24",2037,"CAPITAL FEDERAL Nº 037","Ciudad Autónoma de Bs.As.","Nacional","1993","","MICROOMNIBUS","60","EL DETALLE","01","OA-101","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1985","ARGENTINA",100,"02","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-04-30","2006-09-04",1138,"OLIVOS Nº 04","Buenos Aires","Nacional","2006","","FOURGON COURT TYPE 600","07","CITROEN","43","BERLINGO FURGON 1.9 D","1","Privado","Física","VICENTE LOPEZ","BUENOS AIRES","Masculino","1983","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-12","2007-07-17",2065,"CAPITAL FEDERAL Nº 065","Ciudad Autónoma de Bs.As.","Nacional","2007","","FURGON COURT TYPE600","07","CITROEN","20","BERLINGO FURGON 1.9D FULL","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1961","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-30","1987-12-04",1121,"MAR DEL PLATA Nº 03","Buenos Aires","Nacional","1987","","BERLINA 5 PTAS","37","RENAULT","20","RENAULT 11 TS","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1986","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-05","2011-01-06",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Protocolo 21","2011","","OMNIBUS","080","AGRALE","160","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1963","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-13","1993-08-25",21015,"ROSARIO Nº 03","Santa Fe","Nacional","1993","","FAMILIAR","17","FIAT","76","DUNA WE SCR","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1973","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-07","2000-03-20",21053,"SAN LORENZO Nº 3","Santa Fe","Nacional","2000","","SEDAN","08","CHEVROLET","61","CORSA 4 PTAS.WIND 1.7 D","1","Privado","Física","IBARLUCEA","SANTA FE","Masculino","1981","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-21","1998-07-22",13033,"MAIPÚ Nº 3","Mendoza","Nacional","1998","","BERLINA 3 PTAS","37","RENAULT","CA","CLIO RL 3 PTAS","1","Privado","Física","LUZURIAGA","MENDOZA","Femenino","1976","ARGENTINA",100,"50","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-14","2008-08-08",17003,"ORAN","Salta","Nacional","2008","","SEMI ACOPLADO","92","PINCEN","25","SFPLAA 15.5 2+1E","1","Privado","Jurídica","PICHANAL","SALTA","No aplica","1997","No aplica",100,"66",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-20","1970-07-27",21072,"RAFAELA Nº 5","Santa Fe","Nacional","1967","","TRANSPORTE DE CARGA","99","FORD","99","F600","1","Privado","Física","HUMBERTO PRIMO","SANTA FE","Masculino","1974","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-04-29","2017-10-23",8004,"CONCORDIA Nº 1","Entre Ríos","Nacional","2017","22","FURGON","37","RENAULT","ZF","KANGOO PH3 CONFORT 1.6 5ASIENTOS 2P","1","Privado","Física","CONCORDIA","ENTRE RIOS","Masculino","1962","ARGENTINA",100,"30","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-04-08","2008-07-18",1012,"BOLIVAR","Buenos Aires","Protocolo 21","2008","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","BOLÍVAR","BUENOS AIRES","Masculino","1997","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-27","2017-10-12",1173,"BERAZATEGUI Nº 2","Buenos Aires","Protocolo 21","2017","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","577","GOL TREND 1.6 MSI","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Masculino","1989","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-04-14","2021-02-02",2042,"CAPITAL FEDERAL Nº 042","Ciudad Autónoma de Bs.As.","Nacional","2021","22","FURGON","37","RENAULT","3L","KANGOO II EXPRESS CONFORT 5A 1.6 SCE","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1963","No aplica",100,"02",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-04-14","2017-09-04",4047,"VILLA CARLOS PAZ Nº 1","Córdoba","Protocolo 21","2017","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","577","GOL TREND 1.6 MSI","1","Privado","Física","VILLA CARLOS PAZ","CORDOBA","Masculino","1961","ARGENTINA",100,"14","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-19","2013-05-29",1113,"SAN VICENTE","Buenos Aires","Protocolo 21","2013","22","SEDAN 3 PUERTAS","047","FORD","814","KA FLY PLUS 1.0L","1","Privado","Física","SAN VICENTE","BUENOS AIRES","Femenino","1988","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-04-21","2010-09-30",1107,"LANUS Nº 2","Buenos Aires","Protocolo 21","2010","22","SEDAN 3 PTAS","047","FORD","816","KA FLY VIRAL 1.6L","1","Privado","Física","LANUS","BUENOS AIRES","No identificado","1967","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-04-19","2006-01-16",1113,"SAN VICENTE","Buenos Aires","Protocolo 21","2006","22","SEDAN 3 PTAS","127","SUZUKI","698","FUN 1.0","1","Privado","Física","GUERNICA","BUENOS AIRES","Masculino","1984","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-04-20","2009-11-27",1128,"SAN MIGUEL Nº 2","Buenos Aires","Protocolo 21","2009","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","Masculino","1979","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-26","2010-03-26",1266,"MALVINAS ARGENTINAS Nº 3","Buenos Aires","Importado","2010","22","SEDAN 3 PTAS","C07","MINI","001","COOPER S","1","Privado","Física","INGENIERO PABLO NOGUÉS","BUENOS AIRES","Masculino","1993","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-04-06","2013-12-04",2042,"CAPITAL FEDERAL Nº 042","Ciudad Autónoma de Bs.As.","Protocolo 21","2013","22","SEDAN 3 PUERTAS","024","CHEVROLET","639","CELTA LS 1.4N AA+DIR","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2005","No aplica",100,"02",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-04-20","2018-05-10",1004,"AVELLANEDA Nº 1","Buenos Aires","Protocolo 21","2018","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","527","HIGH UP! 1.0 MPI","1","Privado","Física","WILDE","BUENOS AIRES","Femenino","1967","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-04-08","1999-05-27",4043,"VILLA MARIA Nº 2","Córdoba","Nacional","1999","22","FURGON","34","PEUGEOT","84","PARTNER 1.9 D","1","Privado","Física","VILLA NUEVA","CORDOBA","Masculino","1980","ARGENTINA",100,"14","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-05","1997-11-24",4044,"CORDOBA Nº 11","Córdoba","Protocolo 21","1997","22","SEDAN 3 PUERTAS","047","FORD","238","KA","1","Privado","Física","CORDOBA CAPITAL","CORDOBA","Femenino","1996","ARGENTINA",100,"14","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-04-26","2017-03-23",1128,"SAN MIGUEL Nº 2","Buenos Aires","Importado","2017","22","SEDAN 3 PUERTAS","C07","MINI","001","COOPER S","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","Masculino","1997","ARGENTINA",50,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-26","2018-02-01",2063,"CAPITAL FEDERAL Nº 063","Ciudad Autónoma de Bs.As.","Nacional","2018","22","FURGON","37","RENAULT","ZL","KANGOO PH3 CONFORT 1.6 1P","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2004","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-12","1995-10-09",4053,"CORDOBA Nº 13","Córdoba","Importado","1996","22","SEDAN 5 PUERTAS","047","FORD","115","FIESTA CL","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1980","ARGENTINA",100,"14","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-15","2017-09-22",1197,"SAN ISIDRO Nº 06","Buenos Aires","Protocolo 21","2017","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","526","MOVE UP! 1.0 MPI","1","Privado","Física","BOULOGNE","BUENOS AIRES","Femenino","1979","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-29","2000-01-10",2037,"CAPITAL FEDERAL Nº 037","Ciudad Autónoma de Bs.As.","Protocolo 21","2000","22","SEDAN 3 PUERTAS","047","FORD","238","KA","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1963","ARGENTINA",100,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-29","2014-09-10",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Importado","2014","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","516","THE BEETLE 2.0 TSI SPORT MQ","1","Privado","Física","CIUDAD JARDIN LOMAS DEL PALOMAR","BUENOS AIRES","Masculino","1990","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-04-16","2010-10-21",4043,"VILLA MARIA Nº 2","Córdoba","Protocolo 21","2010","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","348","FOX 1.6","1","Privado","Física","VILLA MARIA","CORDOBA","Masculino","1995","ARGENTINA",100,"14","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-04-09","2001-08-31",1101,"VEDIA","Buenos Aires","Importado","2001","22","SEDAN 3 PTAS","112","RENAULT","475","CLIO SPORT 1.6 16V","1","Privado","Física","LEANDRO N. ALEM","BUENOS AIRES","Masculino","1998","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-06","2011-01-03",1004,"AVELLANEDA Nº 1","Buenos Aires","Nacional","2011","22","FURGON","07","CITROEN","77","BERLINGO FURGON 1.6 HDI FULL","1","Privado","Física","VILLA DOMINICO","BUENOS AIRES","Masculino","1968","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-19","2012-02-17",4032,"VILLA DOLORES","Córdoba","Nacional","2012","22","FURGON","37","RENAULT","VW","KANGOO CONFORT 1.6 CD AA DA SVT 1PL (600KG)","1","Privado","Física","VILLA DE LAS ROSAS","CORDOBA","Femenino","1965","ARGENTINA",100,"14","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-04-27","2014-02-10",2044,"CAPITAL FEDERAL Nº 044","Ciudad Autónoma de Bs.As.","Nacional","2014","22","FURGON","34","PEUGEOT","LJ","PARTNER CONFORT HDI 1.6","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1996","No aplica",100,"02",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-04-23","2013-07-24",1114,"CAÑUELAS","Buenos Aires","Protocolo 21","2013","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","463","GOL 1.4 L","1","Privado","Física","CAÑUELAS","BUENOS AIRES","No identificado","1975","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-04-28","2005-05-02",4050,"RIO SEGUNDO Nº 2","Córdoba","Protocolo 21","2005","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","RINCÓN","CORDOBA","Masculino","1990","ARGENTINA",100,"14","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-04-07","2011-07-29",4047,"VILLA CARLOS PAZ Nº 1","Córdoba","Importado","2011","22","SEDAN 3 PTAS","104","PEUGEOT","618","207 GTI 156 CV","1","Privado","Física","VILLA CARLOS PAZ","CORDOBA","Femenino","1981","ARGENTINA",100,"14","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-20","1998-08-28",1167,"LOMAS DE ZAMORA Nº 5","Buenos Aires","Protocolo 21","1998","22","SEDAN 3 PTAS","047","FORD","238","KA","1","Privado","Física","TEMPERLEY","BUENOS AIRES","Femenino","1993","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-04-07","2017-08-18",1104,"BERAZATEGUI Nº 1","Buenos Aires","Protocolo 21","2017","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","577","GOL TREND 1.6 MSI","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Masculino","1996","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-04-13","2001-10-31",2060,"CAPITAL FEDERAL Nº 060","Ciudad Autónoma de Bs.As.","Importado","2001","22","SEDAN 3 PTAS","018","BMW","155","323 TI","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1990","ARGENTINA",100,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-12","2013-07-01",1170,"NECOCHEA Nº 2","Buenos Aires","Nacional","2013","22","FURGON","37","RENAULT","VW","KANGOO CONFORT 1.6 CD AA DA SVT 1PL (600KG)","1","Privado","Física","QUEQUEN","BUENOS AIRES","Masculino","1994","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-04-05","2011-07-04",4049,"RIO TERCERO Nº 3","Córdoba","Nacional","2011","22","FURGON","37","RENAULT","VW","KANGOO CONFORT 1.6CD AA DA SVT1PL(600KG)","1","Privado","Física","RIO TERCERO","CORDOBA","Masculino","1979","ARGENTINA",100,"14","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-04-13","2013-01-25",1117,"TRES DE FEBRERO Nº 2","Buenos Aires","Protocolo 21","2013","22","SEDAN 3 PTAS","136","VOLKSWAGEN","463","GOL 1.4 L","1","Privado","Física","CASEROS","BUENOS AIRES","No identificado","1964","ARGENTINA",100,"06","ARG"
