"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_indec_id","titular_pais_nacimiento_indec_id"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-09-28","2009-05-28",1076,"PUNTA ALTA N° 1","Buenos Aires","Nacional","2009","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","PUNTA ALTA","BUENOS AIRES","Masculino","1964","Argentina",50,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-04","1996-06-21",1077,"QUILMES Nº 1","Buenos Aires","Nacional","1996","","BERLINA","37","RENAULT","BB","CLIO RT 5 PTAS","1","Privado","Física","DON BOSCO","BUENOS AIRES","Femenino","1987","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-10","1998-07-17",1094,"TANDIL Nº 1","Buenos Aires","Nacional","1998","","BERLINA 3PTAS.","37","RENAULT","BD","CLIO RN 3 PTAS. AA","1","Privado","Física","TANDIL","BUENOS AIRES","Femenino","1994","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-09-26","2006-01-25",1107,"LANUS Nº 2","Buenos Aires","Nacional","2006","","FURGON 600","34","PEUGEOT","DP","PARTNER FURGON 1.4 N CONFORT","1","Privado","Física","MONTE CHINGOLO","BUENOS AIRES","Masculino","1988","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-18","1974-11-08",1136,"ADROGUE Nº 2","Buenos Aires","Nacional","1974","","RURAL 4 PTAS","37","RENAULT","08","RENAULT 12 BREAK","1","Privado","Física","RAFAEL CALZADA PDO DE A. BROWN","BUENOS AIRES","Masculino","1958","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-12","2008-01-31",1153,"LA MATANZA Nº 05","Buenos Aires","Nacional","2008","","FURGON 600","34","PEUGEOT","DS","PARTNER FURGON 1.9 D PRESENCE","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1976","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-04","1998-09-07",1170,"NECOCHEA Nº 2","Buenos Aires","Nacional","1998","","SEDAN","08","CHEVROLET","51","CORSA GL 1.6 MPFI 4PTAS.","1","Privado","Física","NECOCHEA","BUENOS AIRES","Femenino","1960","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-09-21","1997-04-11",1174,"LA MATANZA Nº 07","Buenos Aires","Nacional","1997","","CHASIS C/CABINA P/CAMION","29","MERCEDES BENZ","64","BM386 VERSION 1620","1","Privado","Física","RAFAEL CASTILLO","BUENOS AIRES","Femenino","1977","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-09-21","2006-09-05",1183,"OLIVOS Nº 06","Buenos Aires","Nacional","2006","","FURGON COURT TYPE 60","07","CITROEN","39","BERLINGO FURGON 1.9D PLC","1","Privado","Física","VICENTE LOPEZ","BUENOS AIRES","No identificado","1942","Italia",100,"06","ITA"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-24","2001-11-14",1207,"OLIVOS Nº 08","Buenos Aires","Nacional","2001","","BERLINA 4 PTAS","37","RENAULT","EU","MEGANE RXE TRI F2","1","Privado","Física","FLORIDA-VTE.LOPEZ","BUENOS AIRES","No identificado","1956","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-27","1995-01-05",1208,"MERCEDES Nº 2","Buenos Aires","Protocolo 21","1995","","VAN 5 PUERTAS","031","DAEWOO","003","DAMAS VAN","1","Privado","Física","MERCEDES","BUENOS AIRES","Femenino","1978","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-09-11","2000-12-14",1209,"BERAZATEGUI Nº 3","Buenos Aires","Nacional","2000","","BERLINA 5 PTAS","37","RENAULT","CR","MEGANE RXE ABCP ABS BIC 1.6","1","Privado","Física","RANELAGH","BUENOS AIRES","Masculino","1985","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-18","2011-12-14",1218,"MORON Nº 04 (EX. MORON Nº 9)","Buenos Aires","Nacional","2011","","FURGON VID C/ASIENTO","34","PEUGEOT","KE","PARTNER CONFORT 1.4","1","Privado","Física","CASTELAR","BUENOS AIRES","Femenino","1947","Argentina",50,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-26","1986-05-26",1230,"ESCOBAR Nº 2","Buenos Aires","Nacional","1986","","RURAL FAMILIAR","17","FIAT","39","SE 1.5 F A","1","Privado","Física","MATHEU","BUENOS AIRES","Masculino","1977","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-17","1991-10-08",1242,"MAR DEL PLATA Nº 11","Buenos Aires","Nacional","1991","","RURAL 4 PUERTAS","19","FORD","31","FALCON RURAL GL","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1957","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-24","2005-04-21",1243,"BERAZATEGUI Nº 4","Buenos Aires","Protocolo 21","2005","","TRANSPORTE DE CARGA","112","RENAULT","174","MASTER 2.8 DTI T35","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Masculino","1957","Argentina",50,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-24","2006-01-12",1246,"LA PLATA Nº 12","Buenos Aires","Protocolo 21","2006","","FURGON VIDRIADO","044","FIAT","305","FIORINO 1.7 TD","1","Privado","Física","TOLOSA","BUENOS AIRES","Masculino","1968","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-19","2013-08-20",1247,"GENERAL RODRIGUEZ Nº 2","Buenos Aires","Nacional","2013","","SEMIRREMOLQUE/TANQUE","FN","DI POLVERE","T4","ST3/2013","1","Privado","Jurídica","GENERAL RODRIGUEZ","BUENOS AIRES","No aplica","1976","No aplica",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-09-11","2007-01-04",1252,"QUILMES Nº 5 (EX 9)","Buenos Aires","Nacional","2007","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORD","1","Privado","Física","QUILMES","BUENOS AIRES","Masculino","1985","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-03","1991-11-01",1271,"JOSE C. PAZ Nº 2","Buenos Aires","Nacional","1991","","BERLINA 5 PUERTAS","37","RENAULT","20","RENAULT 11 TS","1","Privado","Física","JOSE C.PAZ","BUENOS AIRES","No identificado","1978","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-14","2010-01-27",1271,"JOSE C. PAZ Nº 2","Buenos Aires","Nacional","2010","","MICROOMNIBUS","79","AGRALE","04","MA 15.0","2","Público","Jurídica","JOSE C.PAZ","BUENOS AIRES","No aplica","1992","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-14","2010-08-27",1271,"JOSE C. PAZ Nº 2","Buenos Aires","Nacional","2010","","MICROOMNIBUS","79","AGRALE","04","MA 15.0","2","Público","Jurídica","JOSE C PAZ","BUENOS AIRES","No aplica","1992","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-11","2001-01-30",1275,"ENSENADA","Buenos Aires","Importado","1999","","OFICIAL","","FIAT","010","DUCATO 2.8D MAXI GRAN VOLUMEN","0","Oficial","Jurídica","ENSENADA","BUENOS AIRES","No aplica","1957","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-12","2009-01-08",1275,"ENSENADA","Buenos Aires","Nacional","2009","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","0","Oficial","Jurídica","ENSENADA","BUENOS AIRES","No aplica","1957","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-12","2009-01-08",1275,"ENSENADA","Buenos Aires","Nacional","2009","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","0","Oficial","Jurídica","ENSENADA","BUENOS AIRES","No aplica","1957","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-20","1992-12-24",1286,"LA PLATA Nº 15","Buenos Aires","Nacional","1992","","FURGON LARGO","37","RENAULT","86","RENAULT TRAFIC","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1977","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-10","1992-06-26",2003,"CAPITAL FEDERAL Nº 003","Ciudad Autónoma de Bs.As.","Importado","1992","","SEDAN","031","DAEWOO","014","ESPERO","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1964","No identificado",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-04","2011-06-23",2005,"CAPITAL FEDERAL Nº 005","Ciudad Autónoma de Bs.As.","Nacional","2011","","OMNIBUS","29","MERCEDES BENZ","CN","BMO 368 VERSION 1618L/55 CA","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1968","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-05","2000-09-11",2029,"CAPITAL FEDERAL Nº 029","Ciudad Autónoma de Bs.As.","Nacional","2000","","MICROOMNIBUS","72","DIMEX","02","D 1622 T","2","Público","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1986","Argentina",100,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-18","2009-01-06",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Protocolo 21","2009","","OMNIBUS","080","AGRALE","160","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1961","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-19","2008-09-15",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Protocolo 21","2008","","OMNIBUS","080","AGRALE","160","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1998","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-19","2008-10-29",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Protocolo 21","2008","","OMNIBUS","080","AGRALE","160","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1963","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-28","2008-09-25",2046,"CAPITAL FEDERAL Nº 046","Ciudad Autónoma de Bs.As.","Nacional","2008","","FURGON VIDRIADO C/AS","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1975","Colombia",100,"02","COL"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-19","2009-07-08",2069,"CAPITAL FEDERAL Nº 069","Ciudad Autónoma de Bs.As.","Nacional","2009","","MICROOMNIBUS","79","AGRALE","02","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1961","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-17","2004-10-22",2082,"CAPITAL FEDERAL Nº 082","Ciudad Autónoma de Bs.As.","Nacional","2004","","AMBULANCIA","29","MERCEDES BENZ","AV","SPRINTER 313 CDI/F 3550","0","Oficial","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1852","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-11","1996-07-16",4001,"ALTA GRACIA Nº 1","Córdoba","Importado","1996","","AUTOMOVIL","004","ALFA ROMEO","053","33IE IMOLA","1","Privado","Física","VILLA LA BOLSA","CORDOBA","No identificado","1978","No identificado",100,"14",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-13","1999-06-02",4002,"ARROYITO","Córdoba","Nacional","1999","","SEDAN","08","CHEVROLET","51","CORSA 4 PUERTAS GL","1","Privado","Física","TRANSITO","CORDOBA","Femenino","1967","Argentina",100,"14","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-20","1993-02-26",4016,"JESUS MARIA Nº 1","Córdoba","Importado","1993","","STATION WAGON","","CHRYSLER","","DODGE CARAVAN SE","1","Privado","Física","JESUS MARIA, COLON","CORDOBA","No identificado","1972","Argentina",100,"14","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-20","1973-12-10",4046,"VILLA ALLENDE Nº 1","Córdoba","Nacional","1958","","TRANSPORTE DE CARGA","27","JEEP CARROZADO","02","1958","1","Privado","Física","VILLA ALLENDE - DPTO COLON","CORDOBA","No identificado","1982","Argentina",100,"14","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-06","1982-01-22",4058,"EMBALSE","Córdoba","Importado","1981","","PICK UP 2 PUERTAS","352","DATSUN","003","KPL720TBCW1","1","Privado","Física","EMBALSE","CORDOBA","Masculino","1965","Argentina",100,"14","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-26","1989-01-04",8012,"ROSARIO DEL TALA","Entre Ríos","Nacional","1989","","MICROOMNIBUS","29","MERCEDES BENZ","39","OH 1314/51","1","Privado","Física","MACIÁ","ENTRE RIOS","Femenino","1971","Argentina",100,"30","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-09-14","2008-01-09",13002,"MENDOZA Nº 02","Mendoza","Importado","2008","","PICK-UP CABINA DOBLE","158","DODGE","821","RAM2500 LARAMIE 4X4TD HEAVY DUTY","1","Privado","Física","SAN JOSE","MENDOZA","Masculino","1965","Argentina",100,"50","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-20","2000-05-08",13029,"MENDOZA Nº 17","Mendoza","Nacional","2000","","SEDAN","08","CHEVROLET","67","CORSA 4 PUERTAS GL 1.7 DIESEL A","1","Privado","Física","DORREGO. GUAYMALLEN","MENDOZA","No identificado","1950","No identificado",100,"50",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-19","1998-03-18",16002,"CHOELE CHOEL","Río Negro","Nacional","1998","","MICROOMNIBUS","29","MERCEDES BENZ","49","BMO 390 VERSION 1320","2","Público","Física","CNEL.BELISLE","RIO NEGRO","Femenino","1960","Argentina",100,"62","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-19","1997-03-07",16002,"CHOELE CHOEL","Río Negro","Nacional","1997","","MICROOMNIBUS","29","MERCEDES BENZ","49","BMO390 VERS.1320 /1997","2","Público","Física","CORONEL BELISLE","RIO NEGRO","Femenino","1960","Argentina",100,"62","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-12","1987-11-30",20008,"RIO GALLEGOS Nº 2","Santa Cruz","Nacional","1987","","BERLINA 5 PTAS","37","RENAULT","43","RENAULT 11 TSE","1","Privado","Física","RIO GALLEGOS","SANTA CRUZ","No identificado","1960","No identificado",100,"78",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-25","2009-09-17",21007,"ESPERANZA Nº 1","Santa Fe","Nacional","2009","","SEMIRREMOLQUE CISTER","AL","DANES","02","STHC 2ES DD","1","Privado","Jurídica","HUMBOLDT","SANTA FE","No aplica","2014","No aplica",100,"82",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-07","1995-05-09",21016,"ROSARIO Nº 04","Santa Fe","Nacional","1995","","BERLINA 5 PTAS","37","RENAULT","AH","RENAULT 19RN INYEC.(BIC)","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1982","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-27","1999-07-27",21049,"ROSARIO Nº 11","Santa Fe","Nacional","1999","","REMOLQUE","DN","RANDON","02","RQ-CS-BV-03-22","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1952","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-24","2003-07-30",21050,"ROSARIO Nº 12","Santa Fe","Nacional","2003","","FURGON 600","34","PEUGEOT","CY","PARTNER FURGON 1.4","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1993","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-20","1994-01-06",21066,"SANTA FE Nº 6","Santa Fe","Importado","1994","","AUTOMOVIL","","FIAT","","UNO 1.4","1","Privado","Física","SANTA FE","SANTA FE","No identificado","1958","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-09-12","2007-05-09",1016,"CARLOS CASARES","Buenos Aires","Importado","2007","02","SEDAN 4 PTAS","136","VOLKSWAGEN","375","VOLKSWAGEN VENTO 2.0T FSI","1","Privado","Jurídica","CARLOS CASARES","BUENOS AIRES","No aplica","1999","No aplica",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-09-03","2017-01-18",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","2017","17","SEDAN 5 PUERTAS","53","VOLKSWAGEN","XH","SURAN 1.6 5D 060","1","Privado","Física","RAFAEL CALZADA","BUENOS AIRES","Femenino","1972","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-14","2011-11-23",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","2011","22","FURGON","07","CITROEN","AG","BERLINGO FURGON 1-6I HDI FULL AM52","1","Privado","Jurídica","ADROGUE","BUENOS AIRES","No aplica","1974","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-07","2007-06-29",1002,"AMERICA","Buenos Aires","Importado","2007","05","SEDAN 5 PTAS","044","FIAT","645","PALIO ELX 1.4 8V","1","Privado","Física","GONZALES MORENO","BUENOS AIRES","Masculino","1993","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-09-24","2016-07-05",1003,"ARRECIFES","Buenos Aires","Nacional","2016","12","SEDAN 4 PUERTAS","08","CHEVROLET","DX","CLASSIC 4 P LS ABS+AIRBAG 1.4N","1","Privado","Jurídica","ARRECIFES","BUENOS AIRES","No aplica","2015","No aplica",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-09-24","1999-10-25",1003,"ARRECIFES","Buenos Aires","Nacional","1999","18","SEDAN 3 PTAS","53","VOLKSWAGEN","34","GOL 1.0L MI PLUS","1","Privado","Física","ARRECIFES","BUENOS AIRES","No identificado","1949","No identificado",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-09-28","2016-05-05",1003,"ARRECIFES","Buenos Aires","Protocolo 21","2016","02","SEDAN 4 PUERTAS","024","CHEVROLET","614","PRISMA 1.4 N LT","1","Privado","Física","ARRECIFES","BUENOS AIRES","Masculino","1960","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-09-10","2014-04-14",1004,"AVELLANEDA Nº 1","Buenos Aires","Protocolo 21","2014","05","SEDAN 5 PUERTAS","104","PEUGEOT","712","208 FELINE 1.6 N","1","Privado","Física","WILDE","BUENOS AIRES","Masculino","1962","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-13","2007-11-21",1004,"AVELLANEDA Nº 1","Buenos Aires","Nacional","2007","18","SEDAN 3 PTAS","34","PEUGEOT","CL","206 XS 1.6 3P /2007","1","Privado","Física","WILDE - AVELLANEDA","BUENOS AIRES","No identificado","1990","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-09-14","2011-09-06",1004,"AVELLANEDA Nº 1","Buenos Aires","Protocolo 21","2011","02","SEDAN 4 PTAS","024","CHEVROLET","421","VECTRA GLS 2.0","1","Privado","Física","WILDE","BUENOS AIRES","No identificado","1967","Argentina",50,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-09-21","2016-10-31",1004,"AVELLANEDA Nº 1","Buenos Aires","Nacional","2016","22","FURGON","37","RENAULT","ZF","KANGOO PH3 CONFORT 1.6 5ASIENTOS 2P","1","Privado","Física","WILDE","BUENOS AIRES","Masculino","1952","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-09-14","2000-08-22",1060,"MEDANOS","Buenos Aires","Nacional","2000","12","SEDAN 4 PTAS","53","VOLKSWAGEN","16","POLO CLASSIC 1.9 SD  99C","1","Privado","Física","ARGERICH","BUENOS AIRES","Masculino","1969","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-18","1997-03-04",1060,"MEDANOS","Buenos Aires","Nacional","1997","12","SEDAN 4 PUERTAS","17","FIAT","09","DUNA CSD","1","Privado","Física","MEDANOS","BUENOS AIRES","Femenino","1979","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-09-21","2006-07-11",1060,"MEDANOS","Buenos Aires","Protocolo 21","2006","04","RURAL 5 PTAS","047","FORD","597","ECOSPORT 1.6 L 4X2 XL PLUS","1","Privado","Física","MEDANOS","BUENOS AIRES","Masculino","1963","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-09-04","2007-05-10",1061,"MERCEDES Nº 1","Buenos Aires","Protocolo 21","2007","05","SEDAN 5 PTAS","024","CHEVROLET","388","MERIVA GLS 1.8 SOHC","1","Privado","Física","MERCEDES","BUENOS AIRES","No identificado","1971","Argentina",100,"06","ARG"
