"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_indec_id","titular_pais_nacimiento_indec_id"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-01-17","1994-06-03",1258,"AVELLANEDA Nº 7","Buenos Aires","Nacional","1994","","BERLINA 5 PTAS.","37","RENAULT","90","RENAULT 19 RN BIC","1","Privado","Física","AVELLANEDA","BUENOS AIRES","Masculino","1947","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-08","2012-10-01",1280,"ESCOBAR Nº 3 (EX. INGENIERO MASCHWITZ)","Buenos Aires","Nacional","2012","","FURGON VIDRIADO C/AS","37","RENAULT","VW","KANGOO CONFORT 1.6 CD AA SVT1PL","1","Privado","Física","MASCHWITZ","BUENOS AIRES","No identificado","1968","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-03","1980-07-07",1281,"BERISSO Nº 2","Buenos Aires","Nacional","1980","","CHASIS C/CABINA","19","FORD","18","VERSION RANCHERO","1","Privado","Física","BERISSO","BUENOS AIRES","Masculino","1950","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-05","2001-06-29",2033,"CAPITAL FEDERAL Nº 033","Ciudad Autónoma de Bs.As.","Nacional","2001","","CAMION TRAC.C/3 EJES","67","IVECO","09","450 E 31 T","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2001","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-30","1983-03-11",2055,"CAPITAL FEDERAL Nº 055","Ciudad Autónoma de Bs.As.","Nacional","1983","","COUPE 2 PTAS","19","FORD","22","TAUNUS GT","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1982","Argentina",100,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-02","1994-07-18",2065,"CAPITAL FEDERAL Nº 065","Ciudad Autónoma de Bs.As.","Nacional","1994","","BERLINA 5 PTAS.","37","RENAULT","90","RENAULT 19 RN (BIC)","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1960","Argentina",100,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-03","2007-06-20",2075,"CAPITAL FEDERAL Nº 075","Ciudad Autónoma de Bs.As.","Protocolo 21","2007","","MICROOMNIBUS","080","AGRALE","044","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1958","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-31","1999-08-25",2085,"CAPITAL FEDERAL Nº 085","Ciudad Autónoma de Bs.As.","Nacional","1999","","SEDAN","08","CHEVROLET","57","CORSA 4 PUERTAS WIND 1.6 LTS","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1958","Argentina",100,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-03","2007-08-27",4001,"ALTA GRACIA Nº 1","Córdoba","Nacional","2007","","FURGON 600","34","PEUGEOT","DM","PARTNER FURGON 1.4 N PRESENCE","1","Privado","Física","VILLA LA BOLSA","CORDOBA","No identificado","1985","Argentina",100,"14","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-15","2000-12-11",4006,"CORDOBA Nº 02","Córdoba","Nacional","2000","","SEDAN","08","CHEVROLET","84","CORSA 3P CITI 1.0N/2000.","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1982","Argentina",100,"14","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-01-09","2006-11-29",7003,"RAWSON","Chubut","Nacional","2006","","FURGON 600","34","PEUGEOT","DS","PARTNER FURGON 1.9 D PRESENCE","1","Privado","Física","RAWSON","CHUBUT","Masculino","1991","Argentina",100,"26","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-05","2001-04-24",9005,"FORMOSA Nº 3","Formosa","Nacional","2001","","SEDAN","08","CHEVROLET","63","CORSA 4PTAS.GLS 1.6 8V N","1","Privado","Física","FORMOSA","FORMOSA","Masculino","1951","Argentina",100,"34","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-10","1996-01-15",10006,"SAN SALVADOR DE JUJUY Nº 3","Jujuy","Nacional","1996","","MICROOMNIBUS","29","MERCEDES BENZ","53","OHL 1420/60","2","Público","Jurídica","PALPALA","JUJUY","No aplica","1993","No aplica",100,"38",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-05","2008-11-13",11008,"SANTA ROSA Nº 2","La Pampa","Nacional","2008","","FOURGON COURT TYPE 600","07","CITROEN","20","BERLINGO FURGON 1.9D PLC","1","Privado","Física","SANTA ROSA","LA PAMPA","Masculino","1957","Argentina",100,"42","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-01-17","2003-07-30",13010,"MENDOZA Nº 04","Mendoza","Nacional","2003","","FOURGONCOURTTYPE 600","07","CITROEN","19","BERLINGO FURGON 600 KG","1","Privado","Física","SAN JOSE,GUAYMALLEN","MENDOZA","No identificado","1986","No identificado",100,"50",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-01-16","2000-06-16",13016,"MENDOZA Nº 10","Mendoza","Nacional","2000","","BERLINA 3 PTAS","37","RENAULT","EL","CLIO RL DIESEL 3 PTAS DA","1","Privado","Física","LAS HERAS","MENDOZA","No identificado","1985","Argentina",100,"50","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-01-10","2002-09-17",13022,"GENERAL SAN MARTIN Nº 3","Mendoza","Nacional","2002","","CAMION TRACTOR","67","IVECO","16","450E37T","1","Privado","Física","PALMIRA","MENDOZA","Masculino","1957","Argentina",100,"50","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-08","1985-03-07",13030,"MENDOZA Nº 18","Mendoza","Nacional","1985","","BERLINA 5 PTAS","37","RENAULT","19","RENAULT 11 TL","1","Privado","Física","RODEO DE LA CRUZ","MENDOZA","Masculino","1963","Argentina",100,"50","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-26","1976-06-16",13031,"MAIPU Nº 1- MENDOZA","Mendoza","Nacional","","","RURAL 4 PUERTAS","37","RENAULT","08","RENAULT 12 BREAK","1","Privado","Física","LUNLUNTA","MENDOZA","No identificado","1973","Argentina",100,"50","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-01-05","2009-09-09",13031,"MAIPU Nº 1- MENDOZA","Mendoza","Nacional","2009","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORD","1","Privado","Física","RODEO DEL MEDIO - MAIPU","MENDOZA","No identificado","1963","No identificado",100,"50",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-03","1999-11-11",1233,"LANUS Nº 7","Buenos Aires","Importado","","","AUTOMOTOR","044","FIAT","177","DUNA SDL 1.7","0","Oficial","Jurídica","LANUS OESTE","BUENOS AIRES","No aplica","1944","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-09","1969-04-29",21040,"SAN CARLOS CENTRO","Santa Fe","Nacional","1969","","AUTOMOVIL UTILITARIO","99","IKA-RENAULT","99","RENAULT 4","1","Privado","Física","FRANCK","SANTA FE","Masculino","1981","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-08","1993-01-21",21073,"VILLA GOBERNADOR GÁLVEZ","Santa Fe","Nacional","1993","","SEDAN 5 PTAS","37","RENAULT","2Z","RENAULT 11 TS","1","Privado","Física","VILLA GOBERNADOR GALVEZ","SANTA FE","Femenino","1978","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-30","2002-08-12",23006,"TUCUMAN Nº 5","Tucumán","Nacional","2002","","BERLINA 5 PTAS","37","RENAULT","EZ","MEGANE RXE BIC ABS F2","1","Privado","Física","YERBA BUENA","TUCUMAN","Masculino","1985","Argentina",100,"90","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-08","1993-03-01",24002,"USHUAIA Nº 1","Tierra del Fuego","Importado","1993","","SEDAN","","CHEVROLET","","CHEVETTE","1","Privado","Física","USHUAIA","T.DEL FUEGO","No identificado","1970","No identificado",100,"94",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-02","1994-10-19",10004,"SAN SALVADOR DE JUJUY Nº 2","Jujuy","Importado","1994","","OMIBUS","092","MERCEDES BENZ","050","O-371 RSD","2","Público","Jurídica","PALPALA","JUJUY","No aplica","1993","No aplica",100,"38",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-08","2016-04-29",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","2016","12","SEDAN 4 PUERTAS","19","FORD","WZ","FOCUS 4P 1.6L N MT S","1","Privado","Física","ADROGUE","BUENOS AIRES","Femenino","1955","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-22","2012-04-26",1001,"ADROGUE Nº 1","Buenos Aires","Protocolo 21","2012","22","SEDAN 3 PTAS","047","FORD","814","KA FLY PLUS 1.0L","1","Privado","Física","ADROGUE","BUENOS AIRES","Masculino","1955","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-18","1998-01-30",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","1998","12","SEDAN 4 PUERTAS","17","FIAT","55","DUNA S","1","Privado","Física","JOSE MARMOL","BUENOS AIRES","Femenino","1984","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-01-18","2010-10-20",1001,"ADROGUE Nº 1","Buenos Aires","Protocolo 21","2010","22","SEDAN 3 PTAS","047","FORD","817","KA PULSE 1.6L","1","Privado","Física","JOSE MARMOL","BUENOS AIRES","Masculino","1975","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-01-19","2017-02-02",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","2017","22","FURGON","34","PEUGEOT","KG","PARTNER CONFORT 1.6 HDI","1","Privado","Física","RAFAEL CALZADA","BUENOS AIRES","Femenino","1982","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-19","1999-05-27",1003,"ARRECIFES","Buenos Aires","Nacional","1999","12","SEDAN 4 PTAS","37","RENAULT","DW","CLIO RN 5P DIE PACK AA DA","1","Privado","Física","ARRECIFES","BUENOS AIRES","No identificado","1976","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-19","2004-10-08",1003,"ARRECIFES","Buenos Aires","Nacional","2004","12","SEDAN 4 PTAS","53","VOLKSWAGEN","JX","POLO CLASSIC 1.9L TDI 31A","1","Privado","Física","ARRECIFES","BUENOS AIRES","Masculino","1995","Argentina",50,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-24","2010-05-28",1004,"AVELLANEDA Nº 1","Buenos Aires","Protocolo 21","2010","04","RURAL 5 PTAS","136","VOLKSWAGEN","276","GOL COUNTRY 1.6","1","Privado","Física","SARANDI","BUENOS AIRES","Masculino","1983","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-22","1990-06-05",1004,"AVELLANEDA Nº 1","Buenos Aires","Nacional","","12","SEDAN 4 PUERTAS","53","VOLKSWAGEN","07","CARAT CD 2.0 L","1","Privado","Física","SARANDÍ","BUENOS AIRES","Masculino","1936","Argentina",50,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-31","2017-10-25",1004,"AVELLANEDA Nº 1","Buenos Aires","Nacional","2017","17","SEDAN 5 PUERTAS","53","VOLKSWAGEN","XH","SURAN 1.6 5D 060","1","Privado","Física","SARANDÍ","BUENOS AIRES","Masculino","1980","Paraguay",100,"06","PRY"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-12","2015-01-15",1004,"AVELLANEDA Nº 1","Buenos Aires","Protocolo 21","2015","05","SEDAN 5 PUERTAS","024","CHEVROLET","617","ONIX 1.4 N LTZ","1","Privado","Física","AVELLANEDA","BUENOS AIRES","Masculino","1952","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-01-04","2014-01-13",1005,"AVELLANEDA Nº 2","Buenos Aires","Importado","2014","05","SEDAN 5 PUERTAS","024","CHEVROLET","570","SONIC 1.6 LTZ A/T","1","Privado","Física","WILDE","BUENOS AIRES","Femenino","1953","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-15","1999-05-12",1005,"AVELLANEDA Nº 2","Buenos Aires","Importado","1999","70","SEDAN 3 PUERTAS","104","PEUGEOT","223","206 XR 1.6","1","Privado","Física","VILLA DOMINICO","BUENOS AIRES","No identificado","1984","Argentina",50,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-01-10","2003-01-21",1005,"AVELLANEDA Nº 2","Buenos Aires","Nacional","2003","17","SEDAN 5 PTAS","53","VOLKSWAGEN","ET","GOL 1.6 5P (0132) 20A","1","Privado","Física","SARANDI","BUENOS AIRES","No identificado","1985","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-01-09","1997-02-06",1005,"AVELLANEDA Nº 2","Buenos Aires","Nacional","1997","12","SEDAN 4 PTAS","37","RENAULT","AF","RENAULT 19 RL DIESEL","1","Privado","Física","VILLA DOMÍNICO","BUENOS AIRES","Masculino","1978","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-25","2012-02-10",1005,"AVELLANEDA Nº 2","Buenos Aires","Protocolo 21","2012","22","SEDAN 3 PTAS","047","FORD","817","KA PULSE 1.6L","1","Privado","Física","WILDE, AVELLANEDA","BUENOS AIRES","No identificado","1973","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-01-26","2015-01-22",1005,"AVELLANEDA Nº 2","Buenos Aires","Nacional","2015","20","PICK-UP","19","FORD","XX","RANGER2 DC 4X2 XL SAFETY 2.2L DSL","1","Privado","Física","SARANDI","BUENOS AIRES","Femenino","1972","Paraguay",100,"06","PRY"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-01-15","2016-10-24",1005,"AVELLANEDA Nº 2","Buenos Aires","Nacional","2016","22","FURGON","37","RENAULT","ZL","KANGOO PH3 CONFORT 1.6 1P","1","Privado","Física","SARANDI","BUENOS AIRES","Femenino","1950","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-29","2008-07-03",1007,"AZUL Nº 1","Buenos Aires","Protocolo 21","2008","11","PICK UP","024","CHEVROLET","414","S10 2.8TDI STD 4X4 ELECTRONIC CD","1","Privado","Física","CHILLAR","BUENOS AIRES","Masculino","1971","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-01-19","2008-01-14",1008,"BAHIA BLANCA Nº 1","Buenos Aires","Protocolo 21","2008","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","BAHIA BLANCA","BUENOS AIRES","Femenino","1980","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-01-15","2006-11-20",1008,"BAHIA BLANCA Nº 1","Buenos Aires","Nacional","2006","17","SEDAN 5 PTAS","34","PEUGEOT","FZ","206 PREMIUM 1.6 5P","1","Privado","Física","ING. WHITE","BUENOS AIRES","Masculino","1982","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-01-26","2012-06-13",1008,"BAHIA BLANCA Nº 1","Buenos Aires","Protocolo 21","2012","02","SEDAN 4 PTAS","136","VOLKSWAGEN","426","VOYAGE 1.6","1","Privado","Física","BA. BCA.","BUENOS AIRES","Masculino","1965","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-30","2010-08-19",1009,"BAHIA BLANCA Nº 2","Buenos Aires","Nacional","2010","12","SEDAN 4 PUERTAS","08","CHEVROLET","CH","CORSA CLASSIC 4 PTAS BASE 1.4 N","1","Privado","Física","BAHÍA BLANCA","BUENOS AIRES","Masculino","1989","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-11","2010-09-03",1009,"BAHIA BLANCA Nº 2","Buenos Aires","Protocolo 21","2010","05","SEDAN 5 PTAS","024","CHEVROLET","356","ASTRA GLS 2.0","1","Privado","Física","BAHIA BLANCA","BUENOS AIRES","Masculino","1943","Argentina",50,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-01-17","2007-07-26",1009,"BAHIA BLANCA Nº 2","Buenos Aires","Nacional","2007","12","SEDAN 4 PUERTAS","53","VOLKSWAGEN","JS","POLO CLASSIC 1.9L SD 30A","1","Privado","Jurídica","BAHIA BLANCA","BUENOS AIRES","No aplica","1957","No aplica",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-01-23","2013-03-21",1009,"BAHIA BLANCA Nº 2","Buenos Aires","Nacional","2013","12","SEDAN 4 PUERTAS","08","CHEVROLET","DR","CLASSIC 4P LT SPIRIT PACK 1.4N","1","Privado","Física","BAHIA BLANCA","BUENOS AIRES","Femenino","1967","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-23","2013-09-03",1009,"BAHIA BLANCA Nº 2","Buenos Aires","Protocolo 21","2013","05","SEDAN 5 PUERTAS","024","CHEVROLET","637","CELTA LT 1.4N PACK","1","Privado","Física","BAHIA BLANCA","BUENOS AIRES","Femenino","1988","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-01-03","2011-05-19",1010,"BALCARCE","Buenos Aires","Protocolo 21","2011","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","359","CROSSFOX 1.6","1","Privado","Física","BALCARCE","BUENOS AIRES","Femenino","1972","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-01-04","1997-04-08",1010,"BALCARCE","Buenos Aires","Nacional","1997","18","SEDAN 3 PUERTAS","53","VOLKSWAGEN","11","GOL GLI","1","Privado","Física","BALCARCE","BUENOS AIRES","Femenino","1948","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-22","1992-09-15",1010,"BALCARCE","Buenos Aires","Nacional","1992","11","SEDAN 2 PTAS","17","FIAT","50","SPAZIO TR","1","Privado","Física","BALCARCE","BUENOS AIRES","No identificado","1936","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-01-17","2010-01-28",1008,"BAHIA BLANCA Nº 1","Buenos Aires","Nacional","2010","22","FURGON","29","MERCEDES BENZ","AV","SPRINTER 313 CDI/F 3550","1","Privado","Jurídica","BAHIA BLANCA","BUENOS AIRES","No aplica","1997","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-10","1997-05-26",1010,"BALCARCE","Buenos Aires","Importado","1997","02","SEDAN 4 PUERTAS","104","PEUGEOT","190","306 SRD","1","Privado","Física","BALCARCE","BUENOS AIRES","Masculino","1982","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-01-11","2011-05-26",1010,"BALCARCE","Buenos Aires","Nacional","2011","17","SEDAN 5 PUERTAS","08","CHEVROLET","CR","AGILE 5P 1.4 LS","1","Privado","Física","BALCARCE","BUENOS AIRES","Femenino","1965","Argentina",50,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-01-23","2015-05-29",1010,"BALCARCE","Buenos Aires","Protocolo 21","2015","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","527","HIGH UP! 1.0 MPI","1","Privado","Física","BALCARCE","BUENOS AIRES","Femenino","1988","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-01-23","2015-02-13",1010,"BALCARCE","Buenos Aires","Importado","2015","82","PICK-UP CABINA DOBLE","M20","RAM","001","RAM 1500 5.7 V8 LARAMIE 4X4","1","Privado","Física","BALCARCE","BUENOS AIRES","Masculino","1969","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-16","1999-06-25",1012,"BOLIVAR","Buenos Aires","Nacional","1999","12","SEDAN 4 PTAS","34","PEUGEOT","61","306XRD4P /1999","1","Privado","Física","BOLIVAR","BUENOS AIRES","Masculino","1955","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-01-17","2016-09-19",1017,"CARLOS TEJEDOR","Buenos Aires","Importado","2016","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","545","GOLF 1.6L","1","Privado","Física","CARLOS TEJEDOR","BUENOS AIRES","Masculino","1985","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-17","1978-11-23",1018,"CARMEN DE PATAGONES","Buenos Aires","Nacional","1978","26","CHASIS C/CABINA","15","DODGE","22","DP-800","1","Privado","Física","CARMEN DE PATAGONES","BUENOS AIRES","Masculino","1960","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-19","2006-02-17",1018,"CARMEN DE PATAGONES","Buenos Aires","Protocolo 21","2006","05","SEDAN 5 PTAS","044","FIAT","596","PALIO HLX 1.8 MPI 8V","1","Privado","Física","CARMEN DE PATAGONES","BUENOS AIRES","Femenino","1956","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-01-26","2013-06-03",1019,"COLON","Buenos Aires","Nacional","2013","18","SEDAN 3 PUERTAS","37","RENAULT","YK","CLIO MIO 3P EXPRESSION PACK II","1","Privado","Física","COLÓN","BUENOS AIRES","Femenino","1990","Argentina",100,"06","ARG"
