"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-10-14","2008-03-17",1146,"MERLO Nº 2","Buenos Aires","Protocolo 21","2008","","FURG VIDRIADA C/ASIE","044","FIAT","305","FIORINO FIRE 1242 MPI 8V","1","Privado","Física","LIBERTAD","BUENOS AIRES","No identificado","1958","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-10-13","2007-04-27",1169,"OLIVOS Nº 05","Buenos Aires","Nacional","2007","","FOURGON COURT TYPE 6","07","CITROEN","20","BERLINGO FURGON 1.9D FULL","1","Privado","Física","OLIVOS","BUENOS AIRES","Masculino","1953","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-10-30","1992-10-21",1183,"OLIVOS Nº 06","Buenos Aires","Importado","1992","","RURAL","","MAZDA","","626(GB4K)","1","Privado","Física","V.MARTELLI","BUENOS AIRES","Femenino","1977","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-10-22","2000-03-24",1189,"FLORENCIO VARELA Nº 2","Buenos Aires","Nacional","2000","","BERLINA 3 PTAS","37","RENAULT","DV","CLIO RN 3P DIE PACK AA DA","1","Privado","Física","SANTO TOMAS - FCIO. VARELA","BUENOS AIRES","No identificado","1994","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-10-08","1996-07-12",1216,"QUILMES Nº 7","Buenos Aires","Nacional","1996","","BERLINA 4PTAS","37","RENAULT","92","RENAULT 19 RN INYEC.(TRI)","1","Privado","Física","QUILMES","BUENOS AIRES","Masculino","1983","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-10-29","1999-09-16",1228,"LA PLATA Nº 10","Buenos Aires","Nacional","1999","","MICROOMNIBUS","29","MERCEDES BENZ","96","BMO390 VS 1621","2","Público","Física","VILLA ELVIRA","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-10-27","2008-02-08",1247,"GENERAL RODRIGUEZ Nº 2","Buenos Aires","Protocolo 21","2008","","PICK UP CAB DOBLE","024","CHEVROLET","824","S10 2.8TDI DLX 4X2 ELECTRONIC CD","1","Privado","Jurídica","GRAL RODRIGUEZ","BUENOS AIRES","No aplica","1986","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-10-26","1989-03-03",1280,"ESCOBAR Nº 3 (EX. INGENIERO MASCHWITZ)","Buenos Aires","Nacional","1989","","SEDAN","19","FORD","33","ESCORT","1","Privado","Física","ING. MASCHWITZ-ESCOBAR","BUENOS AIRES","No identificado","1981","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-10-14","2001-12-06",1283,"NUEVE DE JULIO Nº 2","Buenos Aires","Nacional","2001","","MICROOMNIBUS","29","MERCEDES BENZ","AN","BM0390 VS 1521/52CA","1","Privado","Física","MANUEL B. GONNET","BUENOS AIRES","Masculino","1971","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-10-26","1997-04-24",1296,"MAR DEL PLATA Nº 12","Buenos Aires","Nacional","1997","","BERLINA 5 PTAS.","37","RENAULT","BC","CLIO RT 5PTAS.AA.DA.","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1993","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-10-22","1997-02-10",1299,"MAR DEL PLATA Nº 13","Buenos Aires","Nacional","1997","","BERLINA 5 PTAS.","37","RENAULT","AH","RENAULT 19 RN INYEC.(BIC)","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1969","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-10-22","2008-10-07",2002,"CAPITAL FEDERAL Nº 002","Ciudad Autónoma de Bs.As.","Nacional","2008","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1955","ARGENTINA",100,"02","ARG"
"AUTOMOTOR - BAJA P/EXPORT. DEFINITIVA","2020-10-20","1971-01-29",2022,"CAPITAL FEDERAL Nº 022","Ciudad Autónoma de Bs.As.","Nacional","1971","","SEDAN 4 PUERTAS","07","CITROEN","07","AMI 8 BREAK","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2004","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-10-20","2000-07-06",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","2000","","RURAL 3 PTAS","34","PEUGEOT","03","PARPADDAA","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1994","ARGENTINA",100,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-10-30","2007-08-14",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Protocolo 21","2007","","OMNIBUS","080","AGRALE","044","MT 12.0 LE","2","Público","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1985","ARGENTINA",100,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-10-27","2010-01-04",2069,"CAPITAL FEDERAL Nº 069","Ciudad Autónoma de Bs.As.","Nacional","2010","","MICROOMNIBUS","79","AGRALE","01","MT 15.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1965","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-10-02","2008-05-12",2075,"CAPITAL FEDERAL Nº 075","Ciudad Autónoma de Bs.As.","Protocolo 21","2008","","MICROOMNIBUS","080","AGRALE","044","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1967","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-10-19","2009-04-14",2075,"CAPITAL FEDERAL Nº 075","Ciudad Autónoma de Bs.As.","Nacional","2009","","MICROOMNIBUS","79","AGRALE","02","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1967","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-10-08","2010-10-08",2086,"CAPITAL FEDERAL Nº 086","Ciudad Autónoma de Bs.As.","Nacional","2010","","TRANSPORTE DE PASAJEROS","29","MERCEDES BENZ","CN","BMO 368 VERSION 1618 L / 55 CA","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1965","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-10-05","2011-09-16",2100,"CAPITAL FEDERAL Nº 100","Ciudad Autónoma de Bs.As.","Nacional","2011","","UTILITARIO","08","CHEVROLET","CW","CLASSIC 3 PTAS CARGO+AA 1.4N","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1994","No aplica",100,"02",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-10-30","1997-01-03",4001,"ALTA GRACIA Nº 1","Córdoba","Nacional","1997","","BERLINA 5 PTAS","37","RENAULT","BC","CLIO RT 5PTAS.AA.DA.","1","Privado","Física","ALTA GRACIA","CORDOBA","No identificado","1980","ARGENTINA",100,"14","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-10-08","1970-10-19",4069,"RIO CEBALLOS","Córdoba","Nacional","1964","","AUTOMOVIL","19","FORD","30","FALCON","1","Privado","Física","UNQUILLO","CORDOBA","Masculino","1967","ARGENTINA",100,"14","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-10-21","1998-02-09",4077,"CORDOBA Nº 23","Córdoba","Nacional","1998","","BERLINA 3 PTAS.","37","RENAULT","CC","CLIO RL DIESEL 3 PTAS","1","Privado","Física","CORDOBA","CORDOBA","Femenino","1976","ARGENTINA",100,"14","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-10-19","1997-01-10",8005,"CHAJARI","Entre Ríos","Nacional","1997","","MICROOMNIBUS","29","MERCEDES BENZ","49","BMO390 VERSION 1320 / 1997","1","Privado","Física","CHAJARI","ENTRE RIOS","Masculino","1989","ARGENTINA",100,"30","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-10-19","1999-12-16",8008,"GUALEGUAYCHU Nº 1","Entre Ríos","Nacional","1999","","MICROOMNIBUS","29","MERCEDES BENZ","96","BMO390 VS.1621","2","Público","Física","GUALEGUAYCHU","ENTRE RIOS","Masculino","1964","ARGENTINA",100,"30","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-10-28","2000-01-03",12003,"LA RIOJA Nº 1","La Rioja","Nacional","2000","","FURGON 3550","29","MERCEDES BENZ","91","SPRINTER 310D/F3550","1","Privado","Física","LA RIOJA","LA RIOJA","Masculino","1950","ARGENTINA",100,"46","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-10-21","2001-05-22",13016,"MENDOZA Nº 10","Mendoza","Nacional","2001","","CONJUNTO BOGGIE ACOP","09","SALTO","13","CBAC 3E","1","Privado","Jurídica","DORREGO GLLEN MZA","MENDOZA","No aplica","2001","No aplica",100,"50",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-10-13","2000-03-15",13019,"TUPUNGATO","Mendoza","Nacional","2000","","SEDAN","08","CHEVROLET","57","CORSA 4 PTAS. WIND 1.6 MPFI","1","Privado","Física","VILLA BASTIAS","MENDOZA","Masculino","1996","ARGENTINA",100,"50","ARG"
"AUTOMOTOR - BAJA P/EXPORT. DEFINITIVA","2020-10-15","2005-02-24",14016,"ARISTOBULO DEL VALLE","Misiones","Nacional","2005","","SEMIRREMOLQUE TANQUE","77","FANGIO","04","SRT2AL0010","1","Privado","Jurídica","ARISTOBULO DEL VALLE","MISIONES","No aplica","1986","No aplica",100,"54",""
"AUTOMOTOR - BAJA P/EXPORT. DEFINITIVA","2020-10-19","2003-11-10",14016,"ARISTOBULO DEL VALLE","Misiones","Nacional","2003","","SEMIRREMOLQUE TANQUE","77","FANGIO","04","SRT3AL0030","1","Privado","Jurídica","ARISTOBULO DEL VALLE","MISIONES","No aplica","1986","No aplica",100,"54",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-10-14","1998-02-06",15003,"ZAPALA","Neuquén","Nacional","1998","","BERLINA 5 PUERTAS","37","RENAULT","CV","CLIO RN 5 PTAS PACK A.A.     /1998","1","Privado","Física","ZAPALA","NEUQUEN","Femenino","1992","ARGENTINA",100,"58","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-10-27","1997-09-19",15006,"NEUQUEN Nº 3","Neuquén","Nacional","1998","","MICROOMNIBUS","60","EL DETALLE","03","OA-101/6.17","2","Público","Física","CONFLUENCIA","NEUQUEN","Masculino","1986","ARGENTINA",100,"58","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-10-13","1995-04-11",15011,"NEUQUEN Nº 5","Neuquén","Nacional","1995","","BERLINA BI.","37","RENAULT","AR","R21RN SEDAN M2200 NAF.INY","1","Privado","Física","NEUQUEN. CONFLUENCIA","NEUQUEN","No identificado","1958","ARGENTINA",100,"58","ARG"
"AUTOMOTOR - BAJA P/EXPORT. DEFINITIVA","2020-10-16","2005-01-05",21007,"ESPERANZA Nº 1","Santa Fe","Nacional","2005","","CHASIS SEMIRREM.","19","SOLA Y BRUSA","06","06819CSRMSL04","1","Privado","Jurídica","ESPERANZA","SANTA FE","No aplica","1961","No aplica",100,"82",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-10-07","1998-08-28",21011,"RAFAELA Nº 1","Santa Fe","Nacional","1998","","CONJUNTO SEMIRREM.","13","ASTIVIA","37","CS3NLD","1","Privado","Jurídica","RAFAELA","SANTA FE","No aplica","1964","No aplica",100,"82",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-10-09","2009-05-22",21029,"VILLA CONSTITUCION Nº 1","Santa Fe","Nacional","2009","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","VILLA CONSTITUCIÓN","SANTA FE","Femenino","1981","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-10-26","1971-04-30",21029,"VILLA CONSTITUCION Nº 1","Santa Fe","Nacional","1971","","PICK UP","27","JEEP IKA","18","1964","1","Privado","Jurídica","VILLA CONSTITUCIÓN","SANTA FE","No aplica","1992","No aplica",100,"82",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-10-26","2010-01-06",21047,"SANTA FE Nº 4","Santa Fe","Nacional","2010","","RURAL 5 PTAS","53","VOLKSWAGEN","MB","SURAN SDI 90B","1","Privado","Física","SANTA FE","SANTA FE","Masculino","1967","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-10-01","2000-08-31",21049,"ROSARIO Nº 11","Santa Fe","Nacional","2000","","BERLINA 4 PTAS","37","RENAULT","EW","MEGANE RN TRI AA 16V F2","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1977","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-10-01","2003-11-14",21052,"RAFAELA Nº 4","Santa Fe","Protocolo 21","2003","02","SEDAN 4 PUERTAS","024","CHEVROLET","277","VECTRA 2.2 16V CD","1","Privado","Física","RAFAELA","SANTA FE","Masculino","1997","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-10-20","2006-11-06",21052,"RAFAELA Nº 4","Santa Fe","Protocolo 21","2006","22","SEDAN 3 PUERTAS","127","SUZUKI","698","FUN 1.0","1","Privado","Física","SAN VICENTE","SANTA FE","Masculino","1995","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-10-20","2016-07-26",21052,"RAFAELA Nº 4","Santa Fe","Nacional","2016","22","FURGON","37","RENAULT","ZF","KANGOO PH3 CONFORT 1.6 5ASIENTOS 2P","1","Privado","Física","RAFAELA","SANTA FE","Masculino","1969","PERU",100,"82",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-10-30","2013-02-18",21052,"RAFAELA Nº 4","Santa Fe","Nacional","2013","12","SEDAN 4 PUERTAS","34","PEUGEOT","LB","408 ALLURE HDI","1","Privado","Física","RAFAELA","SANTA FE","Masculino","1977","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-10-02","2017-06-08",21053,"SAN LORENZO Nº 3","Santa Fe","Protocolo 21","2017","02","SEDAN 4 PUERTAS","044","FIAT","841","SIENA EL 1.4","1","Privado","Física","PUERTO GENERAL SAN MARTIN","SANTA FE","Femenino","1982","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-10-08","2014-08-13",21053,"SAN LORENZO Nº 3","Santa Fe","Nacional","2014","17","SEDAN 5 PUERTAS","07","CITROEN","CB","BERLINGO MULTISPACE HDI 92 XTR","1","Privado","Física","SAN LORENZO","SANTA FE","Masculino","1980","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-10-14","2011-04-28",21053,"SAN LORENZO Nº 3","Santa Fe","Protocolo 21","2011","05","SEDAN 5 PTAS","024","CHEVROLET","421","VECTRA GLS 2.0","1","Privado","Física","TIMBÚES","SANTA FE","No identificado","1993","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-10-13","1995-06-07",21054,"ARROYO SECO Nº 2","Santa Fe","Nacional","1995","12","SEDAN 4 PTAS","53","VOLKSWAGEN","12","POINTER GL","1","Privado","Física","CORONEL BOGADO","SANTA FE","No identificado","1982","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-10-15","2010-01-20",21054,"ARROYO SECO Nº 2","Santa Fe","Protocolo 21","2010","02","SEDAN 4 PTAS","130","TOYOTA","703","COROLLA XEI 1.8 M/T","1","Privado","Física","ARMINDA","SANTA FE","Masculino","1957","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-10-16","2008-10-02",21054,"ARROYO SECO Nº 2","Santa Fe","Protocolo 21","2008","05","SEDAN 5 PTAS","136","VOLKSWAGEN","413","GOL TREND 1.6","1","Privado","Física","GENERAL LAGOS","SANTA FE","No identificado","1998","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-10-16","2006-09-28",21054,"ARROYO SECO Nº 2","Santa Fe","Nacional","2006","17","SEDAN 5 PTAS","37","RENAULT","RS","CLIO CONFORT 1.6","1","Privado","Física","PIÑERO","SANTA FE","Masculino","1997","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-10-21","1991-04-02",21054,"ARROYO SECO Nº 2","Santa Fe","Nacional","1991","12","SEDAN 4 PTAS","37","RENAULT","53","RENAULT 9 GTL","1","Privado","Física","ARROYO SECO","SANTA FE","Masculino","1994","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-10-07","2016-09-19",21055,"SANTA FE Nº 5","Santa Fe","Nacional","2016","22","FURGON","34","PEUGEOT","KG","PARTNER CONFORT 1.6 HDI","1","Privado","Física","SANTA FE","SANTA FE","Masculino","1981","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-10-15","2011-08-29",21055,"SANTA FE Nº 5","Santa Fe","Nacional","2011","17","SEDAN 5 PTAS","07","CITROEN","71","C4 5P 1.6I 16V X","1","Privado","Física","SANTA FE","SANTA FE","Masculino","1965","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-10-28","2008-08-07",21055,"SANTA FE Nº 5","Santa Fe","Nacional","2008","12","SEDAN 4 PTAS","08","CHEVROLET","BZ","CORSA CLASSIC 4 PTAS GLS 1.6N","1","Privado","Física","SANTA FE","SANTA FE","Masculino","1982","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-10-09","2007-05-31",21059,"ROSARIO Nº 16","Santa Fe","Protocolo 21","2007","11","PICK UP","047","FORD","705","F-100 4X2 XL PLUS 3.9D CAB.SIMP.","1","Privado","Jurídica","ROSARIO","SANTA FE","No aplica","1992","No aplica",100,"82",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-10-08","2013-12-18",21057,"ROSARIO Nº 14","Santa Fe","Importado","2013","02","SEDAN 4 PUERTAS","047","FORD","A34","FIESTA 1.6L TITANIUM","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1952","JAPON",100,"82",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-10-09","2013-07-22",21057,"ROSARIO Nº 14","Santa Fe","Importado","2012","05","SEDAN 5 PUERTAS","102","NISSAN","625","MARCH VISIA PLUS","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1992","ARGENTINA",50,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-10-26","2003-02-06",21057,"ROSARIO Nº 14","Santa Fe","Nacional","2003","12","SEDAN 4 PTAS","34","PEUGEOT","67","PARTNER URBANA D AA","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1995","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-10-26","2007-08-13",21057,"ROSARIO Nº 14","Santa Fe","Protocolo 21","2007","22","SEDAN 3 PTAS","112","RENAULT","634","CLIO 16V YAHOO PACK PLUS","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1959","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-10-02","1995-10-31",21058,"ROSARIO Nº 15","Santa Fe","Nacional","1995","12","SEDAN 4 PTAS","37","RENAULT","AB","9 RL","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1988","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-10-02","1994-01-13",21058,"ROSARIO Nº 15","Santa Fe","Nacional","1994","12","SEDAN 4 PTAS","17","FIAT","59","DUNA SL 1.4","1","Privado","Física","ROSARIO","SANTA FE","No identificado","1987","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-10-06","2018-06-21",21058,"ROSARIO Nº 15","Santa Fe","Protocolo 21","2018","05","SEDAN 5 PUERTAS","024","CHEVROLET","700","ONIX JOY 5P 1.4 N LS MT","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1974","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-10-22","1999-08-17",21058,"ROSARIO Nº 15","Santa Fe","Nacional","1999","12","SEDAN 4 PTAS","37","RENAULT","DZ","RENAULT 19 RE INJECTION /1999","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1980","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-10-28","2007-03-16",21058,"ROSARIO Nº 15","Santa Fe","Nacional","2007","17","SEDAN 4 PUERTAS","34","PEUGEOT","GA","307 XS 1.6 4P 110 CV","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1966","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-10-30","2010-01-19",21058,"ROSARIO Nº 15","Santa Fe","Importado","2010","02","SEDAN 4 PTAS","136","VOLKSWAGEN","285","BORA 2.0","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1999","ARGENTINA",100,"82","ARG"
