"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-07-23","1996-10-29",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","1994","","MICROOMNIBUS","29","MERCEDES BENZ","49","OHL 1320/51","1","Privado","Física","RAFAEL CALZADA","BUENOS AIRES","Femenino","1946","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-07-06","1988-07-26",1022,"CORONEL SUAREZ","Buenos Aires","Nacional","1988","","SEDAN","19","FORD","33","ESCORT","1","Privado","Física","CORONEL SUAREZ","BUENOS AIRES","Masculino","1979","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-07-17","2008-06-09",1056,"MAGDALENA","Buenos Aires","Nacional","2008","","FURGON VID.C/ASIENTO","37","RENAULT","US","KANGOO CONFORT 1.5 DCI CD AA DA PKELE 1P","1","Privado","Física","VERONICA","BUENOS AIRES","Masculino","1986","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-07-01","1966-09-10",1084,"SAN ANTONIO DE ARECO","Buenos Aires","Nacional","1966","","TRANSPORTE DE CARGA","","JEEP","","JA-2PB","1","Privado","Jurídica","SAN ANTONIO DE ARECO","BUENOS AIRES","No aplica","1963","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-07-02","1996-10-23",1090,"SAN MIGUEL Nº 1","Buenos Aires","Importado","1996","","FURGON VIDRIADO","","FORD","","TRANSIT","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","Masculino","1960","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-07-24","2006-11-07",1113,"SAN VICENTE","Buenos Aires","Nacional","2006","","AMBULANCIA","29","MERCEDES BENZ","AV","SPRINTER 313 CDI/F 3550","1","Privado","Física","ALEJANDRO KORN","BUENOS AIRES","Masculino","1996","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-07-30","1999-06-16",1119,"MORON Nº 03","Buenos Aires","Nacional","1999","","MICRO-OMNIBUS","29","MERCEDES BENZ","96","BM0390 VS OH1721LSB","2","Público","Jurídica","EL PALOMAR-MORON-BS.AS.","BUENOS AIRES","No aplica","1977","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-07-03","2000-01-21",1156,"HURLINGHAM Nº 1 (EX. MORON Nº 4)","Buenos Aires","Nacional","2000","","FURGON C/ASIENTOS","37","RENAULT","EM","KANGOO RL EXPRESS","1","Privado","Física","HURLINGHAM","BUENOS AIRES","Masculino","1958","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-07-23","1992-09-09",1161,"ESTEBAN ECHEVERRIA Nº 2","Buenos Aires","Nacional","1992","","MICROOMNIBUS","29","MERCEDES BENZ","46","OH 1316/46 DIESEL","2","Público","Física","EL JAGUEL","BUENOS AIRES","No identificado","1971","ARGENTINA",50,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-07-15","2007-06-29",1162,"OLAVARRIA Nº 2","Buenos Aires","Protocolo 21","2007","","UNIDAD TRACTORA","112","RENAULT","578","PREMIUM 320DCI","1","Privado","Física","OLAVARRIA","BUENOS AIRES","Masculino","1965","ARGENTINA",100,"06","ARG"
