"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-09-15","1991-05-06",1005,"AVELLANEDA Nº 2","Buenos Aires","Nacional","1991","","CHASIS C/CABINA P/CAMION","29","MERCEDES BENZ","44","L 710D/37","1","Privado","Física","SARANDÍ","BUENOS AIRES","Femenino","1988","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-09-02","1993-10-13",1047,"LANUS Nº 1","Buenos Aires","Importado","1993","","SEDAN","093","MITSUBISHI","033","COLT 1.5 GLX","1","Privado","Física","LANÚS ESTE","BUENOS AIRES","Femenino","1981","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-09-18","2012-11-13",1103,"ZARATE Nº 1","Buenos Aires","Nacional","2012","","FURGON VIDRIADO C/AS","07","CITROEN","AY","BERLINGO FURGON 1.6 HDI PACK SEGURIDAD A","1","Privado","Física","ZARATE","BUENOS AIRES","Masculino","1966","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-09-28","2000-11-01",1117,"TRES DE FEBRERO Nº 2","Buenos Aires","Nacional","2000","","FURGON VID.C/ASIENTO","34","PEUGEOT","08","PARFUD6PLDA","1","Privado","Física","CASEROS","BUENOS AIRES","Masculino","1997","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-09-16","2011-03-31",1125,"RANCHOS","Buenos Aires","Nacional","2011","","FURGON VIDRIADO C/ ASIENTOS","34","PEUGEOT","KG","PARTNER CONFORT 1.6 HDI","1","Privado","Física","LOMA_VERDE","BUENOS AIRES","Femenino","1982","ARGENTINA",50,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-09-07","2007-12-06",1126,"MAR DEL PLATA Nº 04","Buenos Aires","Nacional","2007","","FURGON 600","34","PEUGEOT","EP","PARTNER FURGON D PLC PRESENCE","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1953","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-09-23","1996-08-09",1136,"ADROGUE Nº 2","Buenos Aires","Nacional","1996","","BERLINA 4 PUERTAS","37","RENAULT","89","RENAULT 19 RL (TRI)","1","Privado","Física","JOSE MARMOL.PDO. ALTE. BROWN","BUENOS AIRES","Masculino","1956","ARGENTINA",50,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-09-02","1998-12-15",1141,"TIGRE Nº 2","Buenos Aires","Nacional","1998","","BERLINA 3 PTAS","37","RENAULT","DQ","CLIO RL DIESEL 3P AA/DA","1","Privado","Física","GRAL PACHECO-TIGRE","BUENOS AIRES","Masculino","1951","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-09-07","2011-04-12",1146,"MERLO Nº 2","Buenos Aires","Nacional","2011","","FURGON VID.C/ASIENTO","37","RENAULT","WA","KANGOO CONFORT 1.5 DCICDAADASVT1P(600KG)","1","Privado","Física","PARQUE SAN MARTIN , MERLO","BUENOS AIRES","No identificado","1952","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-09-17","1971-05-13",1163,"MAR DEL PLATA Nº 05","Buenos Aires","Nacional","1971","","AUTOMOVIL","08","CHEVROLET","25","11569/244","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1961","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-09-24","1992-06-03",1192,"MORON Nº 07","Buenos Aires","Nacional","1992","","MICROMNIBUS","29","MERCEDES BENZ","46","OH 1316/46 DIESEL","2","Público","Física","CASTELAR","BUENOS AIRES","Femenino","1978","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-09-07","1999-10-19",1193,"LUJAN Nº 2","Buenos Aires","Nacional","1999","","FURGON VIDRIADO","34","PEUGEOT","AC","PARTNER D PL","1","Privado","Física","LUJAN","BUENOS AIRES","Masculino","1965","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-09-07","1999-01-11",1194,"AVELLANEDA Nº 5","Buenos Aires","Nacional","1999","","SEDAN","08","CHEVROLET","63","CORSA 4PTAS GLS 1.7 DIES","1","Privado","Física","PYÑEIRO","BUENOS AIRES","Femenino","1997","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-09-24","1999-01-08",1194,"AVELLANEDA Nº 5","Buenos Aires","Nacional","1999","","FURGON 3550","29","MERCEDES BENZ","91","SPRINTER 310D/F3550","1","Privado","Física","PIÑEIRO","BUENOS AIRES","Masculino","1966","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-09-03","1995-02-01",1202,"MAR DEL PLATA Nº 09","Buenos Aires","Nacional","1995","","MICROOMNIBUS","29","MERCEDES BENZ","49","OHL 1320/51","2","Público","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1993","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-09-17","1998-11-03",1261,"MARCOS PAZ","Buenos Aires","Nacional","1998","","BERLINA 4 PUERTAS","37","RENAULT","CW","RENAULT 19 RE DIESEL","1","Privado","Física","MARCOS PAZ","BUENOS AIRES","No identificado","1958","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-09-28","2011-06-13",1298,"TRENQUE LAUQUEN Nº 2","Buenos Aires","Nacional","2011","","FURGON 800","34","PEUGEOT","KD","PARTNER PRESENCE 1.4","1","Privado","Física","TRENQUE LAUQUEN","BUENOS AIRES","No identificado","1966","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-09-23","2007-02-28",2007,"CAPITAL FEDERAL Nº 007","Ciudad Autónoma de Bs.As.","Nacional","2007","","FURGON COURTTYPE 600","07","CITROEN","20","BERLINGO FURGON 1.9D FULL","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1994","No aplica",100,"02",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-09-02","2011-05-02",2014,"CAPITAL FEDERAL Nº 014","Ciudad Autónoma de Bs.As.","Nacional","2011","","FURGON VID.C/ASIENTOS","37","RENAULT","VW","KANGOO CONFORT 1.6 CD AA DA SVT1PL (600KG)","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2013","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-09-15","1995-06-09",2024,"CAPITAL FEDERAL Nº 024","Ciudad Autónoma de Bs.As.","Nacional","1995","","BREAK 4 PTAS","37","RENAULT","AM","R21RT BREAK M2200 NAF.5A","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1967","ARGENTINA",100,"02","ARG"
