"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_indec_id","titular_pais_nacimiento_indec_id"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-23","2011-08-15",1068,"OLAVARRIA Nº 1","Buenos Aires","Protocolo 21","2011","05","SEDAN 5 PTAS","047","FORD","722","FIESTA AMBIENTE MP3","1","Privado","Física","OLAVARRIA","BUENOS AIRES","Femenino","1968","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-25","2017-01-06",1068,"OLAVARRIA Nº 1","Buenos Aires","Protocolo 21","2017","30","FURGONETA","044","FIAT","810","NUEVO FIORINO 1.4 8V","1","Privado","Física","OLAVARRIA","BUENOS AIRES","Masculino","1971","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-04","2009-09-11",1068,"OLAVARRIA Nº 1","Buenos Aires","Protocolo 21","2009","05","SEDAN 5 PUERTAS","027","CITROEN","187","C3 1.4 I SX","1","Privado","Física","OLAVARRIA","BUENOS AIRES","Masculino","1987","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-04","2008-10-31",1067,"NUEVE DE JULIO Nº 1","Buenos Aires","Nacional","2008","20","PICK-UP","68","TOYOTA","40","HILUX 4X4 CABINA DOBLE SRV 3.0 TDI C/CU","1","Privado","Jurídica","9 DE JULIO","BUENOS AIRES","No aplica","2009","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-04-10","2017-07-13",1069,"OLIVOS Nº 01","Buenos Aires","Protocolo 21","2017","05","SEDAN 5 PUERTAS","047","FORD","A41","FIESTA 1.6L S","1","Privado","Física","OLIVOS","BUENOS AIRES","Femenino","1988","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-04-18","2017-01-18",1069,"OLIVOS Nº 01","Buenos Aires","Protocolo 21","2017","05","SEDAN 5 PUERTAS","130","TOYOTA","914","ETIOS CROSS 1.5 6M/T","1","Privado","Física","LA LUCILA","BUENOS AIRES","Femenino","1960","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-04-16","2008-06-24",1069,"OLIVOS Nº 01","Buenos Aires","Protocolo 21","2008","02","SEDAN 4 PTAS","055","HONDA","2.B","CIVIC EXS","1","Privado","Física","OLIVOS","BUENOS AIRES","No identificado","1981","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-04-04","2017-10-23",1070,"PEHUAJO","Buenos Aires","Protocolo 21","2017","05","SEDAN 5 PUERTAS","047","FORD","A41","FIESTA 1.6L S","1","Privado","Física","PEHUAJO","BUENOS AIRES","Masculino","1981","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-04-23","2017-08-28",1069,"OLIVOS Nº 01","Buenos Aires","Protocolo 21","2017","05","SEDAN 5 PUERTAS","130","TOYOTA","911","ETIOS XLS 1.5 4A/T","1","Privado","Física","OLIVOS","BUENOS AIRES","Masculino","1947","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-04-19","2012-02-15",1070,"PEHUAJO","Buenos Aires","Protocolo 21","2012","22","SEDAN 3 PTAS","136","VOLKSWAGEN","463","GOL 1.4 L","1","Privado","Física","PEHUAJO","BUENOS AIRES","Masculino","1952","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-17","2007-06-29",1070,"PEHUAJO","Buenos Aires","Protocolo 21","2007","05","SEDAN 5 PTAS","136","VOLKSWAGEN","348","FOX 1.6","1","Privado","Física","PEHUAJO","BUENOS AIRES","Femenino","1987","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-17","2014-08-28",1071,"PELLEGRINI","Buenos Aires","Nacional","2014","17","SEDAN 5 PUERTAS","19","FORD","XH","FOCUS 5P 1.6L N MT S","1","Privado","Física","PELLEGRINI","BUENOS AIRES","Masculino","1975","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-10","2011-12-19",1071,"PELLEGRINI","Buenos Aires","Nacional","2011","40","TODO TERRENO","68","TOYOTA","35","HILUX SW4 4X4 SRV 3.0 TDI A/T C/CUERO","1","Privado","Física","PELLEGRINI","BUENOS AIRES","Masculino","1973","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-25","2017-04-25",1070,"PEHUAJO","Buenos Aires","Nacional","2017","17","SEDAN 5 PUERTAS","19","FORD","XH","FOCUS 5P 1.6L N MT S","1","Privado","Física","FRANCISCO MADERO","BUENOS AIRES","Masculino","1982","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-27","2009-08-24",1071,"PELLEGRINI","Buenos Aires","Protocolo 21","2009","02","SEDAN 4 PTAS","112","RENAULT","722","MEGANE II 2.0 16V SL SPORT","1","Privado","Física","TRES LOMAS","BUENOS AIRES","Masculino","1977","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-03","2009-09-18",1072,"PERGAMINO Nº 1","Buenos Aires","Protocolo 21","2009","02","SEDAN 4 PTAS","112","RENAULT","641","MEGANE II 1.6 16V CONFORT","1","Privado","Física","PERGAMINO","BUENOS AIRES","Femenino","1942","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-27","2009-12-11",1071,"PELLEGRINI","Buenos Aires","Protocolo 21","2009","05","SEDAN 5 PTAS","024","CHEVROLET","452","CORSA II 1.8L 5P GL AA+DIR GAS","1","Privado","Física","TRES LOMAS","BUENOS AIRES","No identificado","1997","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-19","2010-04-27",1071,"PELLEGRINI","Buenos Aires","Protocolo 21","2010","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","TRES LOMAS","BUENOS AIRES","Masculino","1995","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-04-11","2001-10-24",1072,"PERGAMINO Nº 1","Buenos Aires","Protocolo 21","2001","22","SEDAN 3 PTAS","112","RENAULT","004","TWINGO","1","Privado","Física","PERGAMINO","BUENOS AIRES","Femenino","1983","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-26","2016-10-26",1072,"PERGAMINO Nº 1","Buenos Aires","Importado","2016","02","SEDAN 4 PUERTAS","102","NISSAN","665","VERSA SENSE MT PURE DRIVE","1","Privado","Física","PERGAMINO","BUENOS AIRES","Femenino","1986","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-26","2009-04-30",1072,"PERGAMINO Nº 1","Buenos Aires","Nacional","2009","17","SEDAN 5 PTAS","34","PEUGEOT","FD","307 XS 1.6 5P 110CV","1","Privado","Física","PERGAMINO","BUENOS AIRES","Masculino","1983","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-04-03","2015-12-23",1074,"PILAR Nº 1","Buenos Aires","Nacional","2015","22","FURGON","37","RENAULT","ZF","KANGOO PH3 CONFORT 1.6 5ASIENTOS 2P","1","Privado","Física","PILAR","BUENOS AIRES","Masculino","1977","Argentina",50,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-11","2014-11-13",1074,"PILAR Nº 1","Buenos Aires","Protocolo 21","2014","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","413","GOL TREND 1.6","1","Privado","Física","PILAR","BUENOS AIRES","Femenino","1983","Argentina",50,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-16","2014-09-19",1074,"PILAR Nº 1","Buenos Aires","Nacional","2014","17","SEDAN 5 PUERTAS","17","FIAT","CC","PALIO FIRE 1.4 5P","1","Privado","Física","PILAR","BUENOS AIRES","Masculino","1997","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-04-24","1977-08-31",1074,"PILAR Nº 1","Buenos Aires","Nacional","1977","12","SEDAN 4 PTAS","17","FIAT","12","128 BERLINA","1","Privado","Física","PILAR","BUENOS AIRES","Masculino","1993","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-24","2015-03-20",1066,"NECOCHEA Nº 1","Buenos Aires","Importado","2014","30","FURGONETA","044","FIAT","789","DOBLO CARGO 1.4 16V ACTIVE","1","Privado","Jurídica","NECOCHEA","BUENOS AIRES","No aplica","2017","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-04-27","2009-08-14",1074,"PILAR Nº 1","Buenos Aires","Nacional","2009","17","SEDAN 5 PTAS","53","VOLKSWAGEN","LW","SURAN 90A","1","Privado","Física","PILAR","BUENOS AIRES","Femenino","1972","Argentina",50,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-10","2010-10-28",1075,"PUAN","Buenos Aires","Nacional","2010","20","PICK-UP","68","TOYOTA","38","HILUX 4X2 CABINA DOBLE SR C/AB  3.0TDI","1","Privado","Física","BORDENAVE PUAN","BUENOS AIRES","No identificado","1961","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-04-19","2010-02-18",1071,"PELLEGRINI","Buenos Aires","Nacional","2010","26","CHASIS C/CABINA","67","IVECO","38","200S38","1","Privado","Física","TRES LOMAS","BUENOS AIRES","No identificado","1971","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-26","2007-06-04",1074,"PILAR Nº 1","Buenos Aires","Protocolo 21","2007","02","SEDAN 4 PTAS","055","HONDA","B30","CIVIC LXS","1","Privado","Física","PILAR","BUENOS AIRES","Masculino","1966","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-04-16","2008-04-24",1075,"PUAN","Buenos Aires","Nacional","2008","17","SEDAN 5 PTAS","34","PEUGEOT","FZ","206 PREMIUM 1.6 5P","1","Privado","Física","DARREGUEIRA","BUENOS AIRES","Masculino","1965","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-04-27","2002-04-19",1074,"PILAR Nº 1","Buenos Aires","Nacional","","17","SEDAN 5 PUERTAS","34","PEUGEOT","62","206XR5P110CV  /2002","1","Privado","Física","PILAR","BUENOS AIRES","Femenino","1971","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-16","2010-03-03",1076,"PUNTA ALTA N° 1","Buenos Aires","Nacional","2010","17","SEDAN 5 PTAS","37","RENAULT","UG","CLIO 5 PTAS PACK PLUS","1","Privado","Física","PUNTA ALTA","BUENOS AIRES","Masculino","1979","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-04-05","2015-08-19",1077,"QUILMES Nº 1","Buenos Aires","Importado","2015","02","SEDAN 4 PUERTAS","047","FORD","A41","FIESTA 1.6L S","1","Privado","Física","BERNAL","BUENOS AIRES","Masculino","1957","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-16","2007-10-05",1077,"QUILMES Nº 1","Buenos Aires","Nacional","2007","17","SEDAN 5 PTAS","34","PEUGEOT","FW","206 XT PREMIUM HDI 5P","1","Privado","Física","BERNAL","BUENOS AIRES","Femenino","1967","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-04-17","2015-04-20",1077,"QUILMES Nº 1","Buenos Aires","Protocolo 21","2015","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","413","GOL TREND 1.6","1","Privado","Física","QUILMES","BUENOS AIRES","Masculino","1994","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-04-18","2001-02-01",1077,"QUILMES Nº 1","Buenos Aires","Nacional","2001","17","SEDAN 5 PUERTAS","19","FORD","JD","ESCORT LX 1.8 5P D","1","Privado","Física","BERNAL","BUENOS AIRES","Femenino","1976","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-04-18","2017-02-03",1077,"QUILMES Nº 1","Buenos Aires","Nacional","2017","17","SEDAN 5 PUERTAS","34","PEUGEOT","NE","308 ALLURE PLUS 2.0","1","Privado","Física","BERNAL","BUENOS AIRES","Masculino","1995","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-23","2015-01-05",1077,"QUILMES Nº 1","Buenos Aires","Nacional","2015","22","FURGON","37","RENAULT","ZL","KANGOO PH3 CONFORT 1.6 1P","1","Privado","Física","QUILMES","BUENOS AIRES","Masculino","1978","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-04-10","2006-09-20",1068,"OLAVARRIA Nº 1","Buenos Aires","Protocolo 21","2006","22","SEDAN 3 PTAS","047","FORD","238","KA","1","Privado","Física","OLAVARRIA","BUENOS AIRES","Femenino","1954","Argelia",100,"06","DZA"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-04-27","2015-08-18",1077,"QUILMES Nº 1","Buenos Aires","Nacional","2015","12","SEDAN 4 PUERTAS","08","CHEVROLET","DX","CLASSIC 4 P LS ABS+AIRBAG 1.4N","1","Privado","Física","BERNAL","BUENOS AIRES","Masculino","1991","Argentina",50,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-04-24","2012-07-06",1073,"PIGUE","Buenos Aires","Nacional","2012","29","TRACTOR DE CARRETERA","67","IVECO","79","450E33T","1","Privado","Física","PIGUE PDO SAAVEDRA","BUENOS AIRES","No identificado","1958","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-26","2010-03-17",1077,"QUILMES Nº 1","Buenos Aires","Nacional","2010","17","SEDAN 5 PTAS","34","PEUGEOT","JP","207 COMPACT XT 1.6 5P","1","Privado","Física","BERNAL","BUENOS AIRES","Masculino","1981","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-04","2010-03-26",1078,"LA MATANZA Nº 01","Buenos Aires","Protocolo 21","2010","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","VILLA LUZURIAGA","BUENOS AIRES","Femenino","1987","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-04","2011-04-29",1078,"LA MATANZA Nº 01","Buenos Aires","Protocolo 21","2011","05","SEDAN 5 PUERTAS","047","FORD","723","FIESTA AMBIENTE PLUS MP3","1","Privado","Física","LA TABLADA","BUENOS AIRES","Masculino","1991","Paraguay",100,"06","PRY"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-19","2017-02-17",1078,"LA MATANZA Nº 01","Buenos Aires","Nacional","2017","22","FURGON","37","RENAULT","ZF","KANGOO PH3 CONFORT 1.6 5ASIENTOS 2P","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Femenino","1987","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-04-20","2005-02-14",1078,"LA MATANZA Nº 01","Buenos Aires","Nacional","2005","18","SEDAN 3 PUERTAS","34","PEUGEOT","EH","206 XS 1.6 3P ABS","1","Privado","Física","VILLA LUZURIAGA","BUENOS AIRES","Masculino","1986","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-10","2015-03-20",1075,"PUAN","Buenos Aires","Nacional","2015","20","PICK-UP","68","TOYOTA","76","HILUX 4X4 C/S DX PACK 2.5 TDI - I3","1","Privado","Jurídica","PUAN","BUENOS AIRES","No aplica","1950","No aplica",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-06","2013-05-31",1077,"QUILMES Nº 1","Buenos Aires","Importado","2013","02","SEDAN 4 PUERTAS","104","PEUGEOT","678","508 ALLURE HDI TIP","1","Privado","Jurídica","BERNAL","BUENOS AIRES","No aplica","1989","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-04-11","1999-01-18",1080,"ROJAS","Buenos Aires","Importado","1999","12","FAMILIAR","112","RENAULT","367","KANGOO RN 1.4 1999","1","Privado","Física","ROJAS","BUENOS AIRES","Masculino","1959","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-04-23","2017-07-17",1083,"SALTO","Buenos Aires","Protocolo 21","2017","05","SEDAN 5 PUERTAS","130","TOYOTA","909","ETIOS XS 1.5 6M/T","1","Privado","Física","SALTO","BUENOS AIRES","Masculino","1962","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-04-19","2013-09-23",1084,"SAN ANTONIO DE ARECO","Buenos Aires","Protocolo 21","2013","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","463","GOL 1.4 L","1","Privado","Física","SAN ANTONIO DE ARECO","BUENOS AIRES","No identificado","1987","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-17","2006-05-29",1084,"SAN ANTONIO DE ARECO","Buenos Aires","Nacional","2006","18","SEDAN 3 PTAS","34","PEUGEOT","FP","206 XS PREMIUM 1.6 3P","1","Privado","Física","SAN ANTONIO DE ARECO","BUENOS AIRES","Femenino","1968","Argentina",50,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-04-20","1996-01-23",1085,"SAN CAYETANO","Buenos Aires","Nacional","1996","12","SEDAN 4 PTAS","17","FIAT","79","DUNA SDL 1.7","1","Privado","Física","SAN CAYETANO","BUENOS AIRES","Masculino","1979","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-23","2016-10-11",1085,"SAN CAYETANO","Buenos Aires","Protocolo 21","2016","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","577","GOL TREND 1.6 MSI","1","Privado","Física","SAN CAYETANO","BUENOS AIRES","No identificado","1979","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-16","2015-11-19",1086,"SAN FERNANDO Nº 1","Buenos Aires","Nacional","2015","17","SEDAN 5 PUERTAS","37","RENAULT","2C","CLIO MIO 5P DYNAMIQUE SAT","1","Privado","Física","SAN FERNANDO","BUENOS AIRES","Masculino","1988","Argentina",50,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-04-27","2007-04-20",1084,"SAN ANTONIO DE ARECO","Buenos Aires","Protocolo 21","2007","22","SEDAN 3 PTAS","044","FIAT","592","UNO FIRE 1242 MPI 8V","1","Privado","Física","SAN ANTONIO DE ARECO","BUENOS AIRES","Masculino","1987","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-04","2010-09-01",1086,"SAN FERNANDO Nº 1","Buenos Aires","Importado","2010","02","SEDAN 4 PTAS","136","VOLKSWAGEN","285","BORA 2.0","1","Privado","Física","SAN FERNANDO","BUENOS AIRES","Femenino","1957","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-19","2007-03-19",1086,"SAN FERNANDO Nº 1","Buenos Aires","Nacional","2007","12","SEDAN 4 PTAS","37","RENAULT","SJ","CLIO TRIC PACK 1.2 DA AA","1","Privado","Física","SAN FERNANDO","BUENOS AIRES","Femenino","1973","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-05","2000-08-01",1087,"SAN ISIDRO Nº 01","Buenos Aires","Importado","2000","21","COUPE","104","PEUGEOT","381","406 2.0","1","Privado","Física","MARTÍNEZ","BUENOS AIRES","Masculino","1983","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-23","2017-06-02",1087,"SAN ISIDRO Nº 01","Buenos Aires","Protocolo 21","2017","05","SEDAN 5 PUERTAS","104","PEUGEOT","783","208 ALLURE 1.6 TIPTRONIC NAV","1","Privado","Física","MARTINEZ","BUENOS AIRES","Femenino","1987","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-04-05","2015-04-07",1088,"SAN MARTIN Nº 1","Buenos Aires","Nacional","2015","17","SEDAN 5 PUERTAS","37","RENAULT","1P","CLIO MIO 5P CONFORT PACK","1","Privado","Física","SAN ANDRÉS","BUENOS AIRES","Femenino","1981","Argentina",50,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-04-04","2008-11-13",1088,"SAN MARTIN Nº 1","Buenos Aires","Protocolo 21","2008","22","SEDAN 3 PTAS","044","FIAT","592","UNO FIRE 1242 MPI 8V","1","Privado","Física","VILLA BALLESTER","BUENOS AIRES","Masculino","1989","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-04-10","2012-09-06",1089,"SAN MARTIN Nº 2","Buenos Aires","Nacional","2012","17","SEDAN 5 PUERTAS","34","PEUGEOT","LX","206 ALLURE 1.4 N 5P","1","Privado","Física","SAN ANDRES","BUENOS AIRES","Femenino","1968","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-12","2011-08-16",1089,"SAN MARTIN Nº 2","Buenos Aires","Nacional","2011","17","SEDAN 5 PUERTAS","53","VOLKSWAGEN","PF","SURAN 1.6L 5D 21C","1","Privado","Física","VILLA BALLESTER","BUENOS AIRES","Femenino","1953","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-04-23","2007-03-09",1088,"SAN MARTIN Nº 1","Buenos Aires","Protocolo 21","2007","05","SEDAN 5 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","SAN ANDRES","BUENOS AIRES","Femenino","1960","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-17","2015-10-08",1090,"SAN MIGUEL Nº 1","Buenos Aires","Nacional","2015","17","SEDAN 5 PUERTAS","34","PEUGEOT","NG","308 ALLURE 1.6","1","Privado","Física","MUÑIZ","BUENOS AIRES","Femenino","1984","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-03","2015-11-19",1089,"SAN MARTIN Nº 2","Buenos Aires","Nacional","2015","29","TRACTOR DE CARRETERA","67","IVECO","22","170E22T","1","Privado","Física","VILLA BALLESTER","BUENOS AIRES","Masculino","1970","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-04-16","2013-12-04",1090,"SAN MIGUEL Nº 1","Buenos Aires","Nacional","2013","17","SEDAN 5 PUERTAS","34","PEUGEOT","LS","308 FELINE 2.0 N","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","Femenino","1979","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-04-24","2014-05-13",1089,"SAN MARTIN Nº 2","Buenos Aires","Protocolo 21","2014","05","SEDAN 5 PUERTAS","055","HONDA","C13","FIT EXL","1","Privado","Física","VILLA BALLESTER","BUENOS AIRES","Femenino","1983","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-04-18","2010-08-23",1090,"SAN MIGUEL Nº 1","Buenos Aires","Nacional","2010","12","SEDAN 4 PTAS","17","FIAT","AS","SIENA FIRE 4P 1.4MPI 8V HP BZ/2010","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","No identificado","1989","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-04-20","2016-08-10",1090,"SAN MIGUEL Nº 1","Buenos Aires","Nacional","2016","17","SEDAN 5 PUERTAS","37","RENAULT","YY","CLIO MIO 5P CONFORT","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","Masculino","1960","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-25","2011-08-31",1090,"SAN MIGUEL Nº 1","Buenos Aires","Nacional","2011","12","SEDAN 4 PTAS","19","FORD","VF","FOCUSEXE GHIA 2,0L NAFTA","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","No identificado","1965","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-19","2000-03-27",1091,"MONTE","Buenos Aires","Importado","2000","02","SEDAN 4 PTAS","104","PEUGEOT","160","306 XND","1","Privado","Física","SAN MIGUEL DEL MONTE","BUENOS AIRES","No identificado","1968","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-04-19","2008-04-30",1091,"MONTE","Buenos Aires","Nacional","2008","17","SEDAN 5 PTAS","19","FORD","RN","FOCUS EDGE 5P 1.6L N","1","Privado","Física","SAN MIGUEL DEL MONTE","BUENOS AIRES","No identificado","1951","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-04-03","2007-01-10",1091,"MONTE","Buenos Aires","Nacional","2007","12","SEDAN 4 PTAS","37","RENAULT","ST","MEGANE TRI 1.6 L PACK PLUS","1","Privado","Física","MONTE","BUENOS AIRES","Masculino","1974","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-04-13","2011-08-16",1089,"SAN MARTIN Nº 2","Buenos Aires","Importado","2011","04","RURAL 5 PUERTAS","158","DODGE","117","JOURNEY SXT 2.4","1","Privado","Jurídica","VILLA BALLESTER","BUENOS AIRES","No aplica","1999","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-04-05","2010-03-10",1092,"SAN NICOLAS Nº 1","Buenos Aires","Protocolo 21","2010","05","SEDAN 5 PTAS","044","FIAT","592","UNO FIRE 1242 MPI 8V","1","Privado","Física","SAN NICOLAS","BUENOS AIRES","No identificado","1975","Argentina",100,"06","ARG"
