"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-06-29","2000-08-30",1275,"ENSENADA","Buenos Aires","Nacional","2000","","SEDAN","08","CHEVROLET","76","CORSA WIND 1.7 DIESEL - 3P","1","Privado","Física","ENSENADA","BUENOS AIRES","No identificado","1982","No identificado",100,"06",""
"AUTOMOTOR - BAJA P/EXPORT. DEFINITIVA","2020-06-26","2009-08-06",1283,"NUEVE DE JULIO Nº 2","Buenos Aires","Nacional","2009","","SEMIRREMOLQUE TANQUE","44","MILEI","37","SRT-2","1","Privado","Jurídica","9 DE JULIO","BUENOS AIRES","No aplica","2005","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-06-01","1969-02-12",1315,"OLAVARRIA Nº 3","Buenos Aires","Nacional","1969","","AUTOMOVIL","","CITROEN","","AZAM","1","Privado","Física","OLAVARRIA","BUENOS AIRES","No identificado","1951","No identificado",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-06-02","1998-09-16",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","1998","","SEDAN","08","CHEVROLET","52","CORSA GL 1.6 MPFI 4P C/AA","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1975","ARGENTINA",100,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-06-23","2009-01-05",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Protocolo 21","2009","","OMNIBUS","080","AGRALE","160","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1954","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-06-24","1971-08-10",2047,"CAPITAL FEDERAL Nº 047","Ciudad Autónoma de Bs.As.","Nacional","","","TRANSP DE CARGA","15","DODGE","14","DP-200 128 STD","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1975","ARGENTINA",100,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-06-23","1999-01-19",2052,"CAPITAL FEDERAL Nº 052","Ciudad Autónoma de Bs.As.","Nacional","1999","","FURGON 3550C/ASIENTO","29","MERCEDES BENZ","91","SPRINTER 310D/F3550","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1960","ARGENTINA",100,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-06-29","2011-03-01",2069,"CAPITAL FEDERAL Nº 069","Ciudad Autónoma de Bs.As.","Nacional","2011","","MICROOMNIBUS","79","AGRALE","01","MT 15.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1961","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-06-08","2012-06-15",2075,"CAPITAL FEDERAL Nº 075","Ciudad Autónoma de Bs.As.","Nacional","2012","","MICROOMNIBUS","78","MATERFER","06","BU 1316 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1962","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-06-04","1980-11-03",13016,"MENDOZA Nº 10","Mendoza","Nacional","1980","","RURAL 4 PTAS","19","FORD","06","FALCON VERSION RURAL LUJO","1","Privado","Física","EL RESGUARDO","MENDOZA","Masculino","1965","ARGENTINA",100,"50","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-06-11","1979-10-22",13028,"MENDOZA Nº 16","Mendoza","Nacional","","","RURAL 4 PUERTAS","37","RENAULT","08","RENAULT 12 BREAK","1","Privado","Física","LAS TORTUGAS GODOY CRUZ","MENDOZA","Femenino","1975","ARGENTINA",100,"50","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-06-03","1999-02-26",15003,"ZAPALA","Neuquén","Nacional","1999","","ACOPLADO CEREAL","93","SCHELL","01","ACO 603 - 1999","1","Privado","Jurídica","CATAN LIL","NEUQUEN","No aplica","1974","No aplica",100,"58",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-06-03","2006-10-13",15003,"ZAPALA","Neuquén","Nacional","2006","","ACOPLADO CARRETON","65","COMAR","06","A12-23/2006","1","Privado","Jurídica","CATAN LIL-CATAN LIL","NEUQUEN","No aplica","1974","No aplica",100,"58",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-06-10","1976-11-25",21020,"SAN JORGE Nº 1","Santa Fe","Nacional","1976","","CHASIS C/CABINA CORTO","08","CHEVROLET","30","CHEVROLET 714","1","Privado","Jurídica","PIAMONTE","SANTA FE","No aplica","2005","No aplica",100,"82",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-06-19","2007-09-14",21024,"SANTA FE Nº 2","Santa Fe","Nacional","2007","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","SANTA FE","SANTA FE","Masculino","1984","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-06-25","1992-05-13",21053,"SAN LORENZO Nº 3","Santa Fe","Nacional","1992","","BREAK 4 PUERTAS","37","RENAULT","79","R18 TX BREAK/1992","1","Privado","Física","FRAY LUIS BELTRAN","SANTA FE","Femenino","1974","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-06-26","1999-09-16",21055,"SANTA FE Nº 5","Santa Fe","Nacional","1999","","FURGON VIDRIADO","37","RENAULT","DJ","TRAFIC LARGO DIE.DA (F8Q)","1","Privado","Física","SANTA FE","SANTA FE","Masculino","1966","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-06-02","2013-07-23",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","2013","12","SEDAN 4 PUERTAS","08","CHEVROLET","DS","CLASSIC 4P LT PACK 1.4N","1","Privado","Física","RAFAEL CALZADA","BUENOS AIRES","Masculino","2000","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-06-01","2016-11-15",1001,"ADROGUE Nº 1","Buenos Aires","Protocolo 21","2016","05","SEDAN 5 PUERTAS","047","FORD","A86","KA S 1.5L","1","Privado","Física","SAN JOSE-ADROGUE","BUENOS AIRES","Femenino","1980","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-06-10","2010-09-15",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","2010","17","SEDAN 5 PTAS","34","PEUGEOT","JW","206 GENERATION","1","Privado","Física","RAFAEL CALZADA","BUENOS AIRES","Masculino","1974","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-06-22","2017-11-02",1001,"ADROGUE Nº 1","Buenos Aires","Protocolo 21","2017","04","RURAL 5 PUERTAS","112","RENAULT","A14","DUSTER PH2 PRIVILEGE 2.0","1","Privado","Física","RAFAEL CALZADA","BUENOS AIRES","Masculino","1962","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-06-29","2019-02-26",1001,"ADROGUE Nº 1","Buenos Aires","Protocolo 21","2019","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","638","POLO TRENDLINE 1.6 MSI 110CV","1","Privado","Física","ADROGUÉ","BUENOS AIRES","Masculino","1992","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-06-04","2006-07-19",1002,"AMERICA","Buenos Aires","Importado","2006","02","SEDAN 4 PUERTAS","018","BMW","247","330 I","1","Privado","Física","AMERICA","BUENOS AIRES","Masculino","1994","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-06-10","2012-07-24",1002,"AMERICA","Buenos Aires","Protocolo 21","2012","04","RURAL 5 PTAS","112","RENAULT","835","DUSTER EXPRESSION 1.6 4X2","1","Privado","Física","ROOSEVELT","BUENOS AIRES","Femenino","1960","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-06-12","1978-11-21",1003,"ARRECIFES","Buenos Aires","Nacional","1978","12","SEDAN 4 PTAS","34","PEUGEOT","02","404","1","Privado","Física","ARRECIFES","BUENOS AIRES","No identificado","1953","No identificado",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-06-12","1990-09-26",1003,"ARRECIFES","Buenos Aires","Nacional","1990","22","FURGON","17","FIAT","64","FIORINO N","9","No declarado","Física","ARRECIFES","BUENOS AIRES","No identificado","1947","No identificado",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-06-19","2018-02-21",1003,"ARRECIFES","Buenos Aires","Protocolo 21","2018","02","SEDAN 4 PUERTAS","024","CHEVROLET","704","PRISMA JOY 4P 1.4 N LS MT +","1","Privado","Física","ARRECIFES","BUENOS AIRES","Femenino","1964","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-06-26","2013-09-26",1003,"ARRECIFES","Buenos Aires","Protocolo 21","2013","91","CHASIS C/CABINA DORMITORIO","047","FORD","166","CARGO 1722","1","Privado","Física","ARRECIFES","BUENOS AIRES","Masculino","1969","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-06-01","2018-05-11",1004,"AVELLANEDA Nº 1","Buenos Aires","Protocolo 21","2018","04","RURAL 5 PUERTAS","047","FORD","B60","ECOSPORT S 1.5L MT N","1","Privado","Física","VILLA DOMINICO","BUENOS AIRES","Femenino","1980","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-06-11","2017-05-31",1004,"AVELLANEDA Nº 1","Buenos Aires","Nacional","2017","22","FURGON","37","RENAULT","ZF","KANGOO PH3 CONFORT 1.6 5ASIENTOS 2P","1","Privado","Física","WILDE","BUENOS AIRES","Masculino","1973","ARGENTINA",50,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-06-17","2015-01-29",1004,"AVELLANEDA Nº 1","Buenos Aires","Nacional","2015","12","SEDAN 4 PUERTAS","17","FIAT","AZ","SIENA (F4) EL 1.4 8V","1","Privado","Física","SARANDI","BUENOS AIRES","Masculino","1956","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-06-23","2013-01-30",1004,"AVELLANEDA Nº 1","Buenos Aires","Protocolo 21","2013","02","SEDAN 4 PUERTAS","044","FIAT","741","LINEA ABSOLUTE 1.8 16V DUALOGIC","1","Privado","Física","SARANDI","BUENOS AIRES","No identificado","1970","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-06-19","2013-10-01",1004,"AVELLANEDA Nº 1","Buenos Aires","Protocolo 21","2013","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","348","FOX 1.6","1","Privado","Física","WILDE","BUENOS AIRES","No identificado","1993","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-06-30","2013-11-19",1004,"AVELLANEDA Nº 1","Buenos Aires","Protocolo 21","2013","05","SEDAN 5 PUERTAS","044","FIAT","723","IDEA ADVENTURE 1.6 16V","1","Privado","Física","WILDE","BUENOS AIRES","No identificado","1971","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-06-10","2011-11-21",1005,"AVELLANEDA Nº 2","Buenos Aires","Protocolo 21","2011","05","SEDAN 5 PTAS","136","VOLKSWAGEN","413","GOL TREND 1.6","1","Privado","Física","SARANDI","BUENOS AIRES","Masculino","1990","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-06-11","2012-12-06",1005,"AVELLANEDA Nº 2","Buenos Aires","Nacional","2012","17","SEDAN 5 PTAS","37","RENAULT","UV","KANGOO AUTH.PLUS 1.6 DA AA CD PK 2P","1","Privado","Física","SARANDI, AVELLANEDA","BUENOS AIRES","No identificado","1961","PERU",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-06-11","1998-09-04",1005,"AVELLANEDA Nº 2","Buenos Aires","Nacional","1998","17","SEDAN 5 PTAS","19","FORD","63","ESCORT GHIA 1.8 5P N45E","1","Privado","Física","GERLI","BUENOS AIRES","No identificado","1993","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-06-12","2007-06-21",1005,"AVELLANEDA Nº 2","Buenos Aires","Protocolo 21","2007","05","SEDAN 5 PTAS","044","FIAT","645","PALIO ELX 1.4 8V","1","Privado","Física","WILDE","BUENOS AIRES","Masculino","1998","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-06-25","2010-01-14",1005,"AVELLANEDA Nº 2","Buenos Aires","Protocolo 21","2010","02","SEDAN 4 PTAS","044","FIAT","684","LINEA 1.9 16V","1","Privado","Física","SARANDÍ","BUENOS AIRES","Masculino","1954","PARAGUAY",100,"06","PRY"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-06-17","1999-02-02",1006,"AYACUCHO","Buenos Aires","Importado","1999","05","SEDAN 5 PTAS","104","PEUGEOT","195","106XR","1","Privado","Física","AYACUCHO","BUENOS AIRES","Masculino","1976","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-06-26","2008-04-14",1006,"AYACUCHO","Buenos Aires","Nacional","2008","12","SEDAN 4 PTAS","07","CITROEN","46","C4 2.0 HDI EXCLUSIVE","1","Privado","Física","AYACUCHO","BUENOS AIRES","Femenino","1979","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-06-01","2008-06-10",1007,"AZUL Nº 1","Buenos Aires","Protocolo 21","2008","22","SEDAN 3 PUERTAS","127","SUZUKI","706","FUN 1.4","1","Privado","Física","AZUL","BUENOS AIRES","Femenino","1978","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-06-23","2008-09-23",1007,"AZUL Nº 1","Buenos Aires","Nacional","2008","22","FURGON","37","RENAULT","UM","KANGOO CONFORT 1.6 CD AA DA SVT 1PL","1","Privado","Física","AZUL","BUENOS AIRES","Masculino","1989","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-06-30","2013-10-29",1007,"AZUL Nº 1","Buenos Aires","Importado","2013","02","SEDAN 4 PUERTAS","024","CHEVROLET","569","SONIC 1.6 LTZ M/T","1","Privado","Física","AZUL","BUENOS AIRES","Femenino","1970","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-06-03","2009-08-26",1008,"BAHIA BLANCA Nº 1","Buenos Aires","Nacional","2009","17","SEDAN 5 PTAS","34","PEUGEOT","JK","207 COMPACT XS 1.4 5P","1","Privado","Física","BA. BCA.","BUENOS AIRES","Masculino","1970","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-06-12","2014-09-10",1008,"BAHIA BLANCA Nº 1","Buenos Aires","Nacional","2014","22","FURGON","34","PEUGEOT","KE","PARTNER CONFORT 1.4","1","Privado","Física","BA. BCA.","BUENOS AIRES","Masculino","1971","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-06-18","2018-01-03",1008,"BAHIA BLANCA Nº 1","Buenos Aires","Nacional","2018","22","FURGON","34","PEUGEOT","NT","PARTNER CONFORT 1.6 HDI 92 5 PLAZAS","1","Privado","Física","BAHIA BLANCA","BUENOS AIRES","Femenino","1975","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-06-26","1994-04-14",1008,"BAHIA BLANCA Nº 1","Buenos Aires","Nacional","1994","11","SEDAN 2 PTAS","17","FIAT","66","VIVACE","1","Privado","Física","BA. BCA.","BUENOS AIRES","Femenino","1978","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-06-03","2005-05-19",1009,"BAHIA BLANCA Nº 2","Buenos Aires","Nacional","2005","17","SEDAN 5 PUERTAS","37","RENAULT","NW","CLIO2 1.2 AUTHENTIQUE","1","Privado","Física","BAHIA BLANCA","BUENOS AIRES","Femenino","1979","ARGENTINA",50,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-06-05","1981-04-01",1009,"BAHIA BLANCA Nº 2","Buenos Aires","Importado","1980","","COUPE 2 PUERTAS","","DATSUN","","KHLS110FECL","1","Privado","Física","BAHIA BLANCA","BUENOS AIRES","Masculino","1946","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-06-18","2005-07-26",1009,"BAHIA BLANCA Nº 2","Buenos Aires","Importado","2005","02","SEDAN 4 PUERTAS","092","MERCEDES BENZ","260","C230 KOMPRESSOR","1","Privado","Física","BAHÍA BLANCA","BUENOS AIRES","Masculino","1963","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-06-24","2013-10-16",1009,"BAHIA BLANCA Nº 2","Buenos Aires","Protocolo 21","2013","04","RURAL 5 PUERTAS","047","FORD","A03","ECOSPORT TITANIUM 2.0L MT N","1","Privado","Física","BAHIA BLANCA","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-06-08","1992-06-26",1010,"BALCARCE","Buenos Aires","Nacional","1992","12","SEDAN 4 PTAS","53","VOLKSWAGEN","10","VW SENDA","1","Privado","Física","BALCARCE","BUENOS AIRES","No identificado","1965","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-06-22","1993-07-01",1010,"BALCARCE","Buenos Aires","Nacional","1993","12","SEDAN 4 PTAS","37","RENAULT","54","RENAULT 18 GTD","1","Privado","Física","BALCARCE","BUENOS AIRES","Masculino","1984","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-06-23","2008-10-16",1010,"BALCARCE","Buenos Aires","Protocolo 21","2008","","SEDAN 4 PTAS","044","FIAT","020","SIENA 1.4 FIRE","1","Privado","Física","SAN AGUSTIN","BUENOS AIRES","Masculino","1952","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-06-24","2007-07-27",1010,"BALCARCE","Buenos Aires","Nacional","2007","17","SEDAN 5 PTAS","19","FORD","RM","FOCUS AMBIENTE 5P 1.6L N","1","Privado","Física","BALCARCE","BUENOS AIRES","Femenino","1987","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-06-25","2001-07-26",1010,"BALCARCE","Buenos Aires","Protocolo 21","2001","02","SEDAN 4 PUERTAS","024","CHEVROLET","277","VECTRA 2.2 16V CD","1","Privado","Física","BALCARCE","BUENOS AIRES","Femenino","1975","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-06-26","2013-12-23",1010,"BALCARCE","Buenos Aires","Protocolo 21","2013","02","SEDAN 4 PUERTAS","112","RENAULT","985","NUEVO LOGAN EXPRESSION 1.6","1","Privado","Física","BALCARCE","BUENOS AIRES","Masculino","1983","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-06-03","2010-08-11",1011,"BARADERO","Buenos Aires","Nacional","2010","18","SEDAN 3 PTAS","08","CHEVROLET","CZ","CLASSIC 3 PTAS LS AA+DIR 1.4N","1","Privado","Física","BARADERO","BUENOS AIRES","Femenino","1992","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-06-05","2006-08-28",1011,"BARADERO","Buenos Aires","Protocolo 21","2006","05","SEDAN 5 PTAS","044","FIAT","635","IDEA HLX 1.8MPI 8V","1","Privado","Física","BARADERO","BUENOS AIRES","Femenino","1985","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-06-09","2010-11-23",1011,"BARADERO","Buenos Aires","Protocolo 21","2010","05","SEDAN 5 PTAS","024","CHEVROLET","405","MERIVA GL PLUS 1.8 SOHC","1","Privado","Física","BARADERO","BUENOS AIRES","Femenino","1966","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-06-04","2013-10-10",1011,"BARADERO","Buenos Aires","Protocolo 21","2013","81","PICK-UP CABINA Y MEDIA","136","VOLKSWAGEN","307","SAVEIRO 1.6","1","Privado","Física","BARADERO","BUENOS AIRES","No identificado","1983","PARAGUAY",100,"06","PRY"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-06-09","1998-10-07",1012,"BOLIVAR","Buenos Aires","Importado","1998","02","SEDAN 4 PUERTAS","072","KIA","014","SEPHIA 1.5L GTX","1","Privado","Física","BOLIVAR","BUENOS AIRES","Masculino","1982","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-06-12","2006-08-25",1012,"BOLIVAR","Buenos Aires","Protocolo 21","2006","05","SEDAN 5 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","LAPRIDA","BUENOS AIRES","No identificado","1965","No identificado",50,"06",""
