"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-11","1986-01-21",1084,"SAN ANTONIO DE ARECO","Buenos Aires","Nacional","1986","","BERLINA 5 PTAS","37","RENAULT","20","RENAULT 11 TS","1","Privado","Física","SAN ANTONIO DE ARECO","BUENOS AIRES","Femenino","1976","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-11","1992-10-28",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Nacional","1992","","AMBULANCIA","19","FORD","11","F-100 D","0","Oficial","Jurídica","CASEROS","BUENOS AIRES","No aplica","1959","No aplica",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-08-04","1999-03-03",1104,"BERAZATEGUI Nº 1","Buenos Aires","Nacional","1999","","SEDAN","08","CHEVROLET","53","CORSA 4 PTAS GLS 16V","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Masculino","1986","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-05","2000-06-23",1114,"CAÑUELAS","Buenos Aires","Nacional","2000","","FURGON  VIDRIADO","37","RENAULT","EF","KANGOO RL EXPRESS DIE DA","1","Privado","Física","CAÑUELAS","BUENOS AIRES","Masculino","1989","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-31","2002-04-09",23007,"TUCUMAN Nº 6","Tucumán","Nacional","2002","","COMBI 3550","29","MERCEDES BENZ","AE","SPRINTER 312D/C3550","1","Privado","Física","BELLA VISTA","TUCUMAN","Femenino","1964","ARGENTINA",100,"90","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-31","1969-08-27",1148,"LOMAS DE ZAMORA Nº 4","Buenos Aires","Nacional","","","AUTOMOVIL","17","FIAT","01","600E BERLINA","1","Privado","Física","TEMPERLEY-LOMAS DE ZAMORA","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-21","2001-04-19",1188,"LA PLATA Nº 07","Buenos Aires","Nacional","2001","","SEDAN","08","CHEVROLET","76","CORSA WIND 1.7 DIESEL-3P","1","Privado","Física","VILLA ELVIRA","BUENOS AIRES","Femenino","1955","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-28","1979-10-16",1202,"MAR DEL PLATA Nº 09","Buenos Aires","Nacional","1979","","COUPE 2 PUERTAS","19","FORD","21","TAUNUS VERSION GT","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Femenino","1988","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-08-26","2011-03-16",1214,"ITUZAINGO Nº 1 (EX. MORON Nº 8)","Buenos Aires","Protocolo 21","2011","","FURGONETA VID. C/ AS.","044","FIAT","591","FIORINO FIRE 1242 MPI 8V","1","Privado","Física","ITUZAINGÓ","BUENOS AIRES","No identificado","1977","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-08-25","2013-03-12",1216,"QUILMES Nº 7","Buenos Aires","Importado","2013","","SEDAN 3 PUERTAS C/ PORTON","058","HYUNDAI","983","VELOSTER","1","Privado","Física","QUILMES","BUENOS AIRES","Masculino","1984","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-21","1994-01-17",1233,"LANUS Nº 7","Buenos Aires","Importado","1993","","AUTOMOVIL","","ALFA ROMEO","","33 1.7 IE","1","Privado","Física","V. ALSINA LANUS","BUENOS AIRES","No identificado","1952","No identificado",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-19","2010-03-08",1275,"ENSENADA","Buenos Aires","Protocolo 21","2010","","OMNIBUS","080","AGRALE","160","MT 12.0 LE","2","Público","Jurídica","ENSENADA","BUENOS AIRES","No aplica","1962","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-06","1993-10-05",1296,"MAR DEL PLATA Nº 12","Buenos Aires","Nacional","1993","","SEDAN 4 PTAS","37","RENAULT","54","RENAULT 18 GTD","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Femenino","1982","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-08-07","2009-03-16",2002,"CAPITAL FEDERAL Nº 002","Ciudad Autónoma de Bs.As.","Nacional","2009","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1984","ARGENTINA",100,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-24","1998-05-12",2005,"CAPITAL FEDERAL Nº 005","Ciudad Autónoma de Bs.As.","Importado","1998","","CAMION TRACTOR","112","RENAULT","171","MS 300 P","9","No declarado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1994","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-28","1999-08-06",2046,"CAPITAL FEDERAL Nº 046","Ciudad Autónoma de Bs.As.","Nacional","1999","","BERLINA 4 PTAS","37","RENAULT","CJ","MEGANE RT TRIC ABCP","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1962","ARGENTINA",50,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-04","1994-01-31",2100,"CAPITAL FEDERAL Nº 100","Ciudad Autónoma de Bs.As.","Importado","1993","","SEDAN","025","CHRYSLER","050","DODGE SHADOW 5 DOOR LIFTBACK","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1946","ARGENTINA",100,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-26","1987-02-20",4031,"SANTA ROSA DEL RIO 1","Córdoba","Nacional","1987","","BERLINA 5 PUERTAS","37","RENAULT","42","RENAULT 11 GTL","1","Privado","Física","LAS SALADAS-RIO PRIMERO","CORDOBA","No identificado","1963","ARGENTINA",100,"14","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-08-10","2010-08-27",4038,"CORDOBA Nº 07","Córdoba","Nacional","2010","","FURGON 800","34","PEUGEOT","KG","PARTNER CONFORT 1.6 HDI","1","Privado","Física","CORDOBA","CORDOBA","No identificado","1950","ARGENTINA",100,"14","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-18","1984-01-13",14007,"POSADAS Nº 2","Misiones","Nacional","1983","","SIN ESPECIFICACION","19","FORD","05","FALCON RURAL V/2.3L","1","Privado","Física","POSADAS","MISIONES","No identificado","1948","No identificado",100,"54",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-20","1989-10-11",4054,"MARCOS JUAREZ Nº 2","Córdoba","Nacional","1989","","BERLINA 5 PTAS","37","RENAULT","20","RENAULT 11 TS","1","Privado","Física","MARCOS JUAREZ-DPTO:MS.JZ","CORDOBA","No identificado","1980","ARGENTINA",100,"14","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-18","1989-09-14",4063,"CORDOBA Nº 20","Córdoba","Nacional","1989","","SIN ESPECIFICACION","19","FORD","33","ESCORT","1","Privado","Física","CORDOBA CAPITAL","CORDOBA","No identificado","1971","No identificado",50,"14",""
"AUTOMOTOR - BAJA P/EXPORT. DEFINITIVA","2020-08-05","2006-11-23",14016,"ARISTOBULO DEL VALLE","Misiones","Nacional","2006","","SEMIRREMOLQUE TANQUE","77","FANGIO","05","SRT3AL0086","1","Privado","Jurídica","ARISTOBULO DEL VALLE","MISIONES","No aplica","1986","No aplica",100,"54",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-07","1970-08-07",4068,"COSQUIN Nº 2","Córdoba","Nacional","1966","","TRANSPORTE DE CARGA","27","JEEP FRONTAL","05","BA-1N","1","Privado","Física","CAPILLA DEL MONTE","CORDOBA","Masculino","1951","ARGENTINA",100,"14","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-14","1970-01-14",4071,"VILLA CARLOS PAZ Nº 2","Córdoba","Nacional","1970","","AUTOMOVIL","99","CHEVROLET","99","11569","1","Privado","Física","VILLA CARLOS PAZ","CORDOBA","Masculino","1975","ARGENTINA",100,"14","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-14","2001-07-05",7005,"COMODORO RIVADAVIA Nº 2","Chubut","Nacional","2001","","SEDAN","08","CHEVROLET","77","CORSA 3 PTAS WIND 1.6 MPFI","1","Privado","Física","COMODORO RIVADAVIA","CHUBUT","No identificado","1969","ARGENTINA",100,"26","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-28","2000-05-18",7005,"COMODORO RIVADAVIA Nº 2","Chubut","Nacional","2000","","RURAL 3 PUERTAS","34","PEUGEOT","AF","PARTNER BRKN","1","Privado","Física","COMODORO RIVADAVIA","CHUBUT","No identificado","1977","ARGENTINA",100,"26","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-04","1998-09-25",8003,"CONCEPCION DEL URUGUAY Nº 1","Entre Ríos","Nacional","1998","","S.WAGON","08","CHEVROLET","56","CORSA WAGON GLS 1.6 MPFI","1","Privado","Física","C.DEL URUGUAY","ENTRE RIOS","Masculino","1968","ARGENTINA",100,"30","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-19","1992-11-05",16008,"VIEDMA Nº 1","Río Negro","Importado","1992","","SEDAN","","CHEVROLET","","MONZA SL/E 5K69TN","1","Privado","Física","VIEDMA","RIO NEGRO","Masculino","1999","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-21","1997-07-08",17002,"METAN","Salta","Nacional","1997","","BERLINA 5 PTAS","37","RENAULT","AJ","19 RN INYECCION TRIC","1","Privado","Física","ROSARIO DE LA FRONTERA","SALTA","No identificado","1982","ARGENTINA",100,"66","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-27","1976-11-25",21008,"GALVEZ","Santa Fe","Nacional","1976","","CHASIS C/CABINA","29","MERCEDES-BENZ","08","L 1114/48-1976","1","Privado","Física","GALVEZ","SANTA FE","Masculino","1957","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-10","1997-08-01",21011,"RAFAELA Nº 1","Santa Fe","Nacional","1997","","BERLINA 4 PTAS","37","RENAULT","AJ","RENAULT 19 RN INYEC.(TRI)","1","Privado","Física","RAFAELA","SANTA FE","Femenino","1952","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-11","1971-03-29",13008,"SAN RAFAEL Nº 2","Mendoza","Nacional","1964","","AUTOMOVIL","19","FORD FALCON","03","1964","1","Privado","Física","SAN RAFAEL","MENDOZA","Femenino","1981","ARGENTINA",100,"50","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-25","1995-01-18",21023,"SANTA FE Nº 1","Santa Fe","Nacional","1994","","CHASIS SR","09","SALTO","99","CHSR","1","Privado","Jurídica","SANTA FE","SANTA FE","No aplica","2008","No aplica",100,"82",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-08-04","2013-07-30",21032,"ROSARIO Nº 05","Santa Fe","Nacional","2013","17","SEDAN 5 PUERTAS","37","RENAULT","YJ","CLIO MIO 5P EXPRESSION PACK II","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1987","ARGENTINA",50,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-18","2006-06-26",21032,"ROSARIO Nº 05","Santa Fe","Nacional","2006","17","SEDAN 5 PTAS","34","PEUGEOT","FC","307 XR 1.6 5P 110CV","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1987","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-08-25","2009-03-09",21032,"ROSARIO Nº 05","Santa Fe","Nacional","2009","17","SEDAN 5 PTAS","34","PEUGEOT","JA","307 XT 2.0 HDI 5P 110 CV","1","Privado","Física","GDRO. BAIGORRIA","SANTA FE","Femenino","1990","VINC. A EEUU (AMERICA)",100,"82",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-07","2010-09-03",13019,"TUPUNGATO","Mendoza","Nacional","2010","20","PICK-UP","19","FORD","TU","RANGER DC 4X2 XL PLUS 3.0 D","1","Privado","Física","TUPUNGATO","MENDOZA","Femenino","1985","ARGENTINA",100,"50","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-24","2009-06-19",13019,"TUPUNGATO","Mendoza","Nacional","2009","12","SEDAN 4 PTAS","37","RENAULT","VK","SYMBOL CONFORT 1.6 1","1","Privado","Física","TUPUNGATO","MENDOZA","No identificado","1944","ARGENTINA",100,"50","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-08-12","2012-11-06",13020,"MENDOZA Nº 12","Mendoza","Nacional","2012","17","SEDAN 5 PTAS","53","VOLKSWAGEN","TG","SURAN 1.6L 5D 891","1","Privado","Física","1ª SECCION PARQUE CENTRAL","MENDOZA","Femenino","1986","ARGENTINA",100,"50","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-08-26","2011-05-13",13020,"MENDOZA Nº 12","Mendoza","Importado","2011","10","TODO TERRENO","102","NISSAN","577","MURANO XTRONIC CVT","1","Privado","Física","CIUDAD","MENDOZA","Masculino","1972","ARGENTINA",100,"50","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-08-27","2015-09-29",13020,"MENDOZA Nº 12","Mendoza","Nacional","2015","12","SEDAN 4 PUERTAS","34","PEUGEOT","NB","408 FELINE THP TIPTRONIC","1","Privado","Física","5ºSECC.RESIDENCIAL SUR","MENDOZA","Femenino","1962","ARGENTINA",100,"50","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-08-04","2007-09-18",13021,"MENDOZA Nº 13","Mendoza","Protocolo 21","2007","02","SEDAN 4 PTAS","047","FORD","764","FIESTA MAX 1.6L AMBIENTE MP3","1","Privado","Física","DORREGO","MENDOZA","Masculino","1959","ARGENTINA",100,"50","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-07","1994-01-07",13021,"MENDOZA Nº 13","Mendoza","Nacional","1994","12","SEDAN 4 PTAS","17","FIAT","59","DUNA SL 1.6","1","Privado","Física","SAN JOSE","MENDOZA","Masculino","1982","ARGENTINA",100,"50","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-08-13","1999-10-29",13021,"MENDOZA Nº 13","Mendoza","Importado","1999","22","SEDAN 3 PUERTAS","112","RENAULT","004","TWINGO","1","Privado","Física","LAS TORTUGAS","MENDOZA","Femenino","1987","ARGENTINA",100,"50","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-19","1997-05-08",13021,"MENDOZA Nº 13","Mendoza","Nacional","1996","12","SEDAN 4 PUERTAS","19","FORD","43","ORION GL","1","Privado","Física","GODOY CRUZ","MENDOZA","Masculino","1986","CHILE",100,"50","CHL"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-08-24","2011-03-23",13021,"MENDOZA Nº 13","Mendoza","Protocolo 21","2011","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","GODOY CRUZ","MENDOZA","Masculino","1997","ARGENTINA",100,"50","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-27","2017-02-13",13021,"MENDOZA Nº 13","Mendoza","Protocolo 21","2017","05","SEDAN 5 PUERTAS","130","TOYOTA","908","ETIOS X 1.5 6M/T","1","Privado","Física","CHACRAS DE CORIA","MENDOZA","Femenino","1972","ARGENTINA",100,"50","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-08-18","2018-09-07",21034,"SUNCHALES","Santa Fe","Nacional","2018","17","SEDAN 5 PUERTAS","37","RENAULT","2M","NUEVO SANDERO EXPRESSION","1","Privado","Física","SUNCHALES","SANTA FE","Femenino","1984","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-08-21","2015-10-30",21034,"SUNCHALES","Santa Fe","Nacional","2015","17","SEDAN 5 PUERTAS","37","RENAULT","ZN","KANGOO PH3 AUTH. PLUS 1.6 2P","1","Privado","Jurídica","SUNCHALES","SANTA FE","No aplica","2014","No aplica",100,"82",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-08-26","2009-01-07",21034,"SUNCHALES","Santa Fe","Protocolo 21","2008","05","SEDAN 5 PTAS","024","CHEVROLET","451","MERIVA GLS EASYTRONIC 1.8 SOHC","1","Privado","Física","SUNCHALES","SANTA FE","Masculino","1984","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-08-07","2016-08-29",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","2016","17","SEDAN 5 PUERTAS","37","RENAULT","2B","CLIO MIO 5P CONFORT PACK SAT","1","Privado","Física","JOSE MARMOL","BUENOS AIRES","Femenino","1950","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-08-26","2012-03-27",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","2012","18","SEDAN 3 PTAS","37","RENAULT","XF","CLIO 3P AUTHENTIQUE 1.2 PACKII","1","Privado","Física","RAFAEL CALZADA","BUENOS AIRES","Masculino","1997","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-31","1993-06-16",13022,"GENERAL SAN MARTIN Nº 3","Mendoza","Nacional","1993","12","SEDAN 4 PTAS","34","PEUGEOT","06","504 XSD TF","1","Privado","Física","PALMIRA","MENDOZA","Femenino","1982","ARGENTINA",100,"50","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-03","1997-01-30",1003,"ARRECIFES","Buenos Aires","Protocolo 21","1997","22","SEDAN 3 PTAS","047","FORD","055","FIESTA LX","1","Privado","Física","ARRECIFES","BUENOS AIRES","Femenino","1950","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-08-28","2013-04-05",1004,"AVELLANEDA Nº 1","Buenos Aires","Nacional","2013","18","SEDAN 3 PUERTAS","37","RENAULT","YK","CLIO MIO 3P EXPRESSION PACK II","1","Privado","Física","WILDE","BUENOS AIRES","No identificado","1991","ARGENTINA",50,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-08-19","2020-01-28",1005,"AVELLANEDA Nº 2","Buenos Aires","Protocolo 21","2020","02","SEDAN 4 PUERTAS","102","NISSAN","761","VERSA EXCLUSIVE AT","1","Privado","Física","AVELLANEDA","BUENOS AIRES","Masculino","1957","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-24","2010-06-29",1005,"AVELLANEDA Nº 2","Buenos Aires","Protocolo 21","2010","92","TRACTOR C/CABINA DOR","092","MERCEDES BENZ","759","LS-1634","1","Privado","Física","VILLA DOMINICO","BUENOS AIRES","No identificado","1962","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-24","2010-01-28",1005,"AVELLANEDA Nº 2","Buenos Aires","Protocolo 21","2010","05","SEDAN 5 PTAS","044","FIAT","665","PUNTO ELX 1.4","1","Privado","Física","VILLA DOMÍNICO","BUENOS AIRES","Femenino","1993","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-25","2009-12-21",1005,"AVELLANEDA Nº 2","Buenos Aires","Protocolo 21","2009","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","GERLI","BUENOS AIRES","Femenino","1986","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-08-27","2017-01-23",1005,"AVELLANEDA Nº 2","Buenos Aires","Protocolo 21","2017","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","577","GOL TREND 1.6 MSI","1","Privado","Física","WILDE","BUENOS AIRES","Masculino","1992","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-14","1997-12-17",1006,"AYACUCHO","Buenos Aires","Protocolo 21","1997","05","SEDAN 5 PTAS","024","CHEVROLET","103","CORSA GL 1.6 MPFI","1","Privado","Física","AYACUCHO","BUENOS AIRES","No identificado","1954","No identificado",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2020-08-05","2008-10-29",1007,"AZUL Nº 1","Buenos Aires","Nacional","2008","12","SEDAN 4 PTAS","17","FIAT","AL","SIENA FLP ELX 1.4 BENZI","1","Privado","Física","AZUL","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-08-13","2009-08-05",1007,"AZUL Nº 1","Buenos Aires","Protocolo 21","2009","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","AZUL","BUENOS AIRES","Masculino","1992","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/EXPORT. DEFINITIVA","2020-08-20","2019-11-22",1007,"AZUL Nº 1","Buenos Aires","Protocolo 21","2019","92","TRACTOR C/CABINA DORMITORIO","063","IVECO","463","TECTOR ATTACK 170E22T","1","Privado","Jurídica","AZUL","BUENOS AIRES","No aplica","2011","No aplica",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2020-08-04","2013-09-17",21035,"SANTA FE Nº 3","Santa Fe","Protocolo 21","2013","05","SEDAN 5 PUERTAS","027","CITROEN","282","NUEVO C3 1.5I 90 TENDANCE PACK S","1","Privado","Física","SANTA FE","SANTA FE","Masculino","1991","ARGENTINA",100,"82","ARG"
