"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_indec_id","titular_pais_nacimiento_indec_id"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-05-31","2001-07-24",1225,"SAN MARTIN Nº 7","Buenos Aires","Nacional","2001","","RURAL 3 PUERTAS","34","PEUGEOT","03","PARPADDAA","1","Privado","Física","V. BONICH","BUENOS AIRES","Masculino","1949","Italia",100,"06","ITA"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-05-03","2002-01-04",1229,"AZUL Nº 2","Buenos Aires","Nacional","2001","","CAMION TRACTOR","67","IVECO","16","450E37T","1","Privado","Física","CHILLAR","BUENOS AIRES","Masculino","1969","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-30","2002-03-11",1232,"HURLINGHAM Nº 2 (EX. MORON Nº 10)","Buenos Aires","Nacional","2002","","BERLINA 4 PTAS.","37","RENAULT","FH","MEGANE RXE TRI CUERO F2","1","Privado","Física","HURLINGHAM","BUENOS AIRES","Masculino","1979","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-05-10","2007-01-02",1237,"LOMAS DE ZAMORA Nº 7","Buenos Aires","Nacional","2007","","FURGON 600","34","PEUGEOT","EP","PARTNER FURGON D PLC PRESENCE","1","Privado","Física","BANFIELD","BUENOS AIRES","Femenino","1967","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-05-18","2008-09-09",1237,"LOMAS DE ZAMORA Nº 7","Buenos Aires","Nacional","2008","","FOURGON COURTTYPE600","07","CITROEN","20","BERLINGO FURGON 1.9D FULL","1","Privado","Jurídica","INGENIERO BUDGE","BUENOS AIRES","No aplica","1998","No aplica",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-05-04","2008-06-11",1274,"SAN CLEMENTE DEL TUYU","Buenos Aires","Nacional","2008","","FURGON 600","34","PEUGEOT","EP","PARTNER FURGON D PLC PRESENCE","1","Privado","Física","SAN CLEMENTE DEL TUYÚ","BUENOS AIRES","Femenino","1961","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-23","2001-03-08",1277,"VILLA GESELL","Buenos Aires","Nacional","2001","","RURAL 3 PUERTAS","34","PEUGEOT","05","PARPANDAA","1","Privado","Física","VILLA GESELL","BUENOS AIRES","Femenino","1981","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-29","1967-03-20",2024,"CAPITAL FEDERAL Nº 024","Ciudad Autónoma de Bs.As.","Nacional","1967","","AUTOMOVIL","00","VALIANT","01","VALIANT IV","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1942","No identificado",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-08","2006-09-25",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Protocolo 21","2006","","OMNIBUS","080","AGRALE","044","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2001","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-28","2006-04-18",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Protocolo 21","2006","","MICROOMNIBUS","080","AGRALE","044","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1958","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-08","2007-07-18",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Protocolo 21","2007","","OMNIBUS","080","AGRALE","044","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1958","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-23","2007-07-25",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Protocolo 21","2007","","OMNIBUS","080","AGRALE","044","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1998","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-24","2006-10-10",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Protocolo 21","2006","","OMNIBUS","080","AGRALE","044","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1963","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-22","2005-08-10",2020,"CAPITAL FEDERAL Nº 020","Ciudad Autónoma de Bs.As.","Nacional","2005","","CAMION COMPACTADOR","67","IVECO","03","160E23N","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1987","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-10","2007-01-15",2038,"CAPITAL FEDERAL Nº 038","Ciudad Autónoma de Bs.As.","Nacional","2007","","MICROOMNIBUS","29","MERCEDES BENZ","CD","BMO 390 VERSION 1315L/52 CA","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1983","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-14","2005-05-18",2020,"CAPITAL FEDERAL Nº 020","Ciudad Autónoma de Bs.As.","Nacional","2005","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","0","Oficial","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1971","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-14","2008-03-25",2065,"CAPITAL FEDERAL Nº 065","Ciudad Autónoma de Bs.As.","Protocolo 21","2008","","MICROOMNIBUS","092","MERCEDES BENZ","767","O 500 U","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1962","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-28","1992-02-28",2074,"CAPITAL FEDERAL Nº 074","Ciudad Autónoma de Bs.As.","Importado","1992","","DEPORTIVO 3 PTAS","","FORD","","ESCORT XR3","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1941","Argentina",100,"02","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-05-09","2006-01-10",4043,"VILLA MARIA Nº 2","Córdoba","Nacional","2006","","FURGON 600","34","PEUGEOT","DS","PARTNER FURGON 1.9 D PRESENCE","1","Privado","Física","VILLA MARIA","CORDOBA","Masculino","1973","Argentina",100,"14","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-03","1994-06-09",4049,"RIO TERCERO Nº 3","Córdoba","Nacional","1994","","BERLINA 5 PTAS.","37","RENAULT","94","RENAULT 21 GLX ALIZE","1","Privado","Física","RIO TERCERO","CORDOBA","Masculino","1988","Argentina",100,"14","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-04","1994-10-18",4056,"CORDOBA Nº 15","Córdoba","Nacional","1994","","ACOPLADO","99","ROSSUAR","99","JAULA ESPECIAL","1","Privado","Jurídica","CORDOBA","CORDOBA","No aplica","1990","No aplica",100,"14",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-02","1982-11-29",4064,"JESUS MARIA Nº 2","Córdoba","Nacional","2000","","SEDAN","99","VOLKSWAGEN","99","DIESEL 1980","1","Privado","Física","JESUS MARIA","CORDOBA","Masculino","1970","Argentina",100,"14","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-29","1994-10-07",5007,"SANTO TOME","Corrientes","Nacional","1994","","BERLINA 5 PTAS","37","RENAULT","90","RENAULT 19 RN -BIC-","1","Privado","Física","GOBERNADOR VIRASORO","CORRIENTES","Masculino","1976","Argentina",100,"18","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-11","1996-02-22",5010,"MONTE CASEROS","Corrientes","Importado","1996","","ACOPLADO","154","HERMANN","AF","A.BV.3E.08/1996","1","Privado","Física","MOCORETA","CORRIENTES","Masculino","1961","Argentina",100,"18","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-15","2008-05-26",7005,"COMODORO RIVADAVIA Nº 2","Chubut","Nacional","2008","","FOURGON COURT TYPE 6","07","CITROEN","42","BERLINGO FURGON 1.4 I PLC","1","Privado","Física","RADA TILLY","CHUBUT","Masculino","1962","Argentina",100,"26","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-24","2005-09-07",7004,"SARMIENTO","Chubut","Nacional","2005","","FURGON 600","34","PEUGEOT","DK","PARTNER FURGON 1.4N","0","Oficial","Jurídica","SARMIENTO","CHUBUT","No aplica","1934","No aplica",100,"26",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-15","1996-07-31",7012,"COMODORO RIVADAVIA Nº 5","Chubut","Importado","1996","","CAMIONETA.","","TOYOTA","","HILUX LN106L/PRMRS","1","Privado","Física","COMODORO RIVADAVIA","CHUBUT","Masculino","1966","Argentina",100,"26","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-10","1997-11-06",8025,"PARANA Nº 4","Entre Ríos","Nacional","1997","","BOOGUIE SEMIRREMOLQUE FURGON","19","SOLA Y BRUSA","37","S-M/2","1","Privado","Física","PARANA","ENTRE RIOS","No identificado","1961","Argentina",100,"30","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-05-24","2008-05-16",13010,"MENDOZA Nº 04","Mendoza","Nacional","2008","","FURGON 600","34","PEUGEOT","GH","PARTNER FURGON 1.4 N PLC CONFORT","1","Privado","Física","GODOY CRUZ","MENDOZA","Femenino","1963","Argentina",100,"50","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-16","1995-03-13",2020,"CAPITAL FEDERAL Nº 020","Ciudad Autónoma de Bs.As.","Importado","1995","","PICK-UP -CABINA DOBL","","CHEVROLET","","LUV-TFS16HDL","0","Oficial","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1900","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-15","2005-05-19",2020,"CAPITAL FEDERAL Nº 020","Ciudad Autónoma de Bs.As.","Nacional","2005","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","0","Oficial","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1971","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-09","2001-05-23",15014,"VILLA LA ANGOSTURA","Neuquén","Nacional","2001","","SEDAN","08","CHEVROLET","61","CORSA 4 PTAS. WIND 1.7 D","1","Privado","Física","VILLA LA ANGOSTURA","NEUQUEN","Masculino","1970","Argentina",100,"58","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-16","1998-11-25",21015,"ROSARIO Nº 03","Santa Fe","Nacional","1998","","BERLINA 5 PUERTAS","37","RENAULT","DW","CLIO RN 5 P DIE PACK AA DA","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1964","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-09","2008-11-27",21023,"SANTA FE Nº 1","Santa Fe","Nacional","2008","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","SANTA FE","SANTA FE","Masculino","1991","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-30","1995-01-11",21023,"SANTA FE Nº 1","Santa Fe","Nacional","1995","","BERLINA 5 PUERTAS","37","RENAULT","AH","RENAULT 19 RN INY.(BIC)","1","Privado","Física","SAN JOSÉ DEL RINCÓN","SANTA FE","Masculino","1971","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-24","2001-01-17",23006,"TUCUMAN Nº 5","Tucumán","Nacional","2001","","UNIDAD TRACTORA","51","SCANIA","86","P94 GA 4X2 NZ 220","1","Privado","Física","SAN MIGUEL DE TUCUMAN","TUCUMAN","No identificado","1947","No identificado",100,"90",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-23","2009-06-12",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Protocolo 21","2009","","OMNIBUS","080","AGRALE","160","MT 15.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1961","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-21","2005-10-06",1001,"ADROGUE Nº 1","Buenos Aires","Protocolo 21","2005","05","SEDAN 5 PTAS","127","SUZUKI","706","FUN 1.4","1","Privado","Física","BURZACO","BUENOS AIRES","Femenino","1996","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-24","2005-07-13",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","2005","41","FAMILIAR","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","RAFAEL CALZADA","BUENOS AIRES","Masculino","1965","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-31","2009-02-17",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","2009","17","SEDAN 5 PTAS","07","CITROEN","63","C4 5P 1.6I 16V X","1","Privado","Física","RAFAEL CALZADA","BUENOS AIRES","Femenino","1990","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-05-22","2004-09-08",1001,"ADROGUE Nº 1","Buenos Aires","Importado","2004","22","SEDAN 3 PTAS","044","FIAT","592","UNO FIRE 1242 MPI 8V","1","Privado","Física","LONGCHAMPS-ALTE.BROWN","BUENOS AIRES","No identificado","1964","Argentina",50,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-29","2007-03-22",1002,"AMERICA","Buenos Aires","Protocolo 21","2007","02","SEDAN 4 PUERTAS","024","CHEVROLET","422","VECTRA GLS 2.4","1","Privado","Física","AMERICA","BUENOS AIRES","Masculino","1988","Bolivia",50,"06","BOL"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-07","2011-08-08",1003,"ARRECIFES","Buenos Aires","Nacional","2011","17","SEDAN 5 PTAS","34","PEUGEOT","JX","207 COMPACT XS 1.6 5P","1","Privado","Física","ARRECIFES","BUENOS AIRES","Masculino","1985","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-10","2008-08-13",1004,"AVELLANEDA Nº 1","Buenos Aires","Nacional","2008","17","SEDAN 5 PTAS","19","FORD","RM","FOCUS AMBIENTE 5P 1.6L N","1","Privado","Física","WILDE","BUENOS AIRES","Femenino","1996","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-05-09","2007-01-29",1004,"AVELLANEDA Nº 1","Buenos Aires","Nacional","2007","20","PICK-UP","19","FORD","SV","RANGER DC 4X2 XLT 3.0L D","1","Privado","Física","SARANDI","BUENOS AIRES","Masculino","1960","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-05-18","2013-01-02",1004,"AVELLANEDA Nº 1","Buenos Aires","Nacional","2013","12","SEDAN 4 PUERTAS","80","HONDA","01","CITY EXL MT","1","Privado","Física","WILDE","BUENOS AIRES","No identificado","1981","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-30","2013-09-18",1004,"AVELLANEDA Nº 1","Buenos Aires","Nacional","2013","17","SEDAN 5 PUERTAS","37","RENAULT","YY","CLIO MIO 5P CONFORT","1","Privado","Física","WILDE","BUENOS AIRES","Femenino","1965","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-02","2007-12-26",1005,"AVELLANEDA Nº 2","Buenos Aires","Protocolo 21","2007","22","SEDAN 3 PTAS","047","FORD","238","KA","1","Privado","Física","VILLA DOMINICO, AVELLANEDA","BUENOS AIRES","No identificado","1980","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-05-08","2013-07-15",1005,"AVELLANEDA Nº 2","Buenos Aires","Protocolo 21","2013","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","463","GOL 1.4 L","1","Privado","Física","SARANDI","BUENOS AIRES","No identificado","1963","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-29","1998-10-20",1005,"AVELLANEDA Nº 2","Buenos Aires","Importado","1998","02","SEDAN 4 PTAS","115","ROVER","060","623 GSI","1","Privado","Física","WILDE","BUENOS AIRES","No identificado","1980","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-05-28","1998-07-13",1005,"AVELLANEDA Nº 2","Buenos Aires","Protocolo 21","1998","22","SEDAN 3 PUERTAS","047","FORD","238","KA","1","Privado","Física","VILLA DOMÍNICO","BUENOS AIRES","No identificado","1976","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-05-23","2011-12-23",1004,"AVELLANEDA Nº 1","Buenos Aires","Protocolo 21","2011","05","SEDAN 5 PTAS","112","RENAULT","807","SANDERO PH2 CONFORT 1.6 16V","1","Privado","Física","VILLA DOMÍNICO","BUENOS AIRES","No identificado","1951","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-18","2014-01-31",1006,"AYACUCHO","Buenos Aires","Nacional","2014","20","PICK-UP","19","FORD","XS","RANGER2 CS 4X2 XL SAFETY 2.2L D","1","Privado","Física","AYACUCHO","BUENOS AIRES","Masculino","1954","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-05-18","2007-04-19",1006,"AYACUCHO","Buenos Aires","Protocolo 21","2007","02","SEDAN 4 PTAS","047","FORD","634","FIESTA 1.6L AMBIENTE","1","Privado","Física","AYACUCHO","BUENOS AIRES","No identificado","1982","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-05-07","2000-06-08",1007,"AZUL Nº 1","Buenos Aires","Nacional","2000","17","SEDAN 5 PTAS","19","FORD","JD","ESCORT LX 1.8 5P D","1","Privado","Física","AZUL","BUENOS AIRES","Masculino","1961","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-05-15","2010-09-10",1007,"AZUL Nº 1","Buenos Aires","Protocolo 21","2010","02","SEDAN 4 PUERTAS","136","VOLKSWAGEN","426","VOYAGE 1.6","1","Privado","Física","AZUL","BUENOS AIRES","Femenino","1971","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-05-31","2005-04-14",1006,"AYACUCHO","Buenos Aires","Nacional","2005","20","PICK-UP","19","FORD","SB","RANGER DC 4X2 XL PLUS 2.8L D","1","Privado","Física","TANDIL","BUENOS AIRES","Masculino","1989","Argentina",100,"06","ARG"
