"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_indec_id","titular_pais_nacimiento_indec_id"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-06-05","1996-07-19",1202,"MAR DEL PLATA Nº 09","Buenos Aires","Nacional","1996","","BERLINA","37","RENAULT","BB","CLIO RT 5PTAS","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1983","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-18","1969-09-08",1240,"JOSE C. PAZ Nº 1","Buenos Aires","Nacional","","","AUTOMOVIL DE PASAJER","01","CHEVROLET","07","11569/244","1","Privado","Física","JOSE C.PAZ","BUENOS AIRES","Masculino","1978","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-28","1997-01-15",1247,"GENERAL RODRIGUEZ Nº 2","Buenos Aires","Nacional","1997","","FURGON 3550","29","MERCEDES BENZ","91","SPRINTER310D/F3550","1","Privado","Física","GENERAL RODRÍGUEZ","BUENOS AIRES","Masculino","1972","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-26","1994-02-10",1288,"MORENO Nº 5","Buenos Aires","Nacional","1994","","MICROOMNIBUS","29","MERCEDES BENZ","47","OHL 1316/51","2","Público","Física","MORENO","BUENOS AIRES","Masculino","1975","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-06-13","2009-12-03",1298,"TRENQUE LAUQUEN N° 2","Buenos Aires","Protocolo 21","2009","","FURGON VIDRIADO CON","027","CITROEN","131","JUMPER 2.8HDI","1","Privado","Física","TRENQUE LAUQUEN","BUENOS AIRES","No identificado","1968","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-04","2012-06-01",2003,"CAPITAL FEDERAL Nº 003","Ciudad Autónoma de Bs.As.","Nacional","2012","","FURGON VIDRIADO C/AS","37","RENAULT","VW","KANGOO CONFORT 1.6 C","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2010","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-01","1989-04-11",2010,"CAPITAL FEDERAL Nº 010","Ciudad Autónoma de Bs.As.","Nacional","1989","","BERLINA 4 PTAS","37","RENAULT","62","21 TXE","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1948","No identificado",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-28","1982-06-18",2019,"CAPITAL FEDERAL Nº 019","Ciudad Autónoma de Bs.As.","Importado","","","COUPE 3 PTAS","","TOYOTA","","CELICA LIFTBACK 1600 ST","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1945","Argentina",100,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-06","1993-02-08",2017,"CAPITAL FEDERAL Nº 017","Ciudad Autónoma de Bs.As.","Nacional","1993","","BERLINA 5 PTAS","37","RENAULT","20","RENAULT 11 TS","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1972","No identificado",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-11","1972-04-24",2017,"CAPITAL FEDERAL Nº 017","Ciudad Autónoma de Bs.As.","Nacional","1946","","SIN ESPECIFICACION","","WILLYS","","1946","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1949","No identificado",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-01","2009-10-07",2029,"CAPITAL FEDERAL Nº 029","Ciudad Autónoma de Bs.As.","Nacional","2009","","OMNIBUS","78","MATERFER","01","BU 11 15 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1965","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-05","1980-07-29",2032,"CAPITAL FEDERAL Nº 032","Ciudad Autónoma de Bs.As.","Importado","1980","","COUPE 2 PTAS.","","DAIHATSU","","G10L-FMG CHARADE COUPE 1000","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1941","Argentina",100,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-15","2008-05-30",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Protocolo 21","2008","","OMNIBUS","080","AGRALE","044","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1998","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-19","2006-06-16",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","2006","","OMNIBUS","29","MERCEDES BENZ","CD","BMO 390 VERSION 1315L/52 CA","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1999","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-28","2007-05-02",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","2007","","OMNIBUS","29","MERCEDES BENZ","CD","BMO 390 VERSION 1315L/52 CA","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1999","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-29","2006-04-28",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Protocolo 21","2006","","MICROOMNIBUS","080","AGRALE","044","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1958","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-22","2012-04-04",2042,"CAPITAL FEDERAL Nº 042","Ciudad Autónoma de Bs.As.","Nacional","2012","","MICROOMNIBUS","79","AGRALE","01","MT 15.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1993","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-01","1995-01-17",2095,"CAPITAL FEDERAL Nº 095","Ciudad Autónoma de Bs.As.","Nacional","1995","","BERLINA 5 PUERTAS","37","RENAULT","AH","RENAULT 19 RN INYEC.(BIC)","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1951","Uruguay",50,"02","URY"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-06","2006-05-18",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","2006","","MICROOMNIBUS","29","MERCEDES BENZ","CD","BMO 390 VERSION 1315L/52 CA","2","Público","Jurídica","GREGORIO DE LAFERRERE","BUENOS AIRES","No aplica","1958","No aplica",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-06-28","2005-02-11",4067,"ALTA GRACIA Nº 2","Córdoba","Nacional","2005","","BERLINA 4 PTAS","37","RENAULT","NG","MEGANE PRIVILEGE TD TRIC","1","Privado","Física","ALTA GRACIA","CORDOBA","No identificado","1967","Argentina",100,"14","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-06-29","2000-01-20",7001,"COMODORO RIVADAVIA Nº 1","Chubut","Nacional","2000","","COMBI 3550","29","MERCEDES BENZ","93","SPRINTER31OD/C3550","1","Privado","Física","RADA TILLY","CHUBUT","Masculino","1967","Argentina",100,"26","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-06","2007-03-27",7003,"RAWSON","Chubut","Nacional","2007","","FOURGON COURT TYPE 600","07","CITROEN","42","BERLINGO FURGON 1.4 I PLC","1","Privado","Física","GAIMAN","CHUBUT","Masculino","1965","Argentina",100,"26","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-06-21","1999-01-21",7008,"PUERTO MADRYN Nº 2","Chubut","Nacional","1999","","FURGON 3550","29","MERCEDES BENZ","91","SPRINTER310D/F3550","1","Privado","Física","PUERTO MADRYN","CHUBUT","Masculino","1964","Argentina",100,"26","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-21","1999-02-04",8006,"DIAMANTE","Entre Ríos","Nacional","1999","","SEDAN","08","CHEVROLET","53","CORSA 4 PTAS. GLS 1.6 MPFI","1","Privado","Física","STROBEL","ENTRE RIOS","Femenino","1979","Argentina",100,"30","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-28","2000-02-18",8027,"PARANA Nº 5","Entre Ríos","Nacional","2000","","BERLINA 4 PTAS","37","RENAULT","EY","MEGANE RT TD TRI ABS F2","1","Privado","Física","PARANA","ENTRE RIOS","Masculino","1936","Argentina",100,"30","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-25","1987-05-07",13032,"MAIPU Nº 2","Mendoza","Nacional","1987","","COUPE 2 PUERTAS","37","RENAULT","14","RENAULT FUEGO GTX","1","Privado","Física","COQUIMBITO","MENDOZA","Masculino","1983","Argentina",100,"50","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-22","2002-05-31",11010,"SANTA ROSA Nº 3","La Pampa","Protocolo 21","2002","","OMNIBUS","092","MERCEDES BENZ","590","OF 1721","1","Privado","Jurídica","SANTA ROSA","LA PAMPA","No aplica","1958","No aplica",100,"42",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-06-05","2000-07-25",13030,"MENDOZA Nº 18","Mendoza","Importado","2000","","UNIDAD TRACTORA","","SCANIA","","P114 GA 4X2 NZ","1","Privado","Jurídica","VILLA NUEVA GLLEN MENDOZA","MENDOZA","No aplica","2000","No aplica",100,"50",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-13","2004-09-29",11003,"SANTA ROSA Nº 1","La Pampa","Protocolo 21","2004","","OMNIBUS","092","MERCEDES BENZ","160","O-400 RSD","1","Privado","Física","SANTA ROSA","LA PAMPA","Masculino","1961","Argentina",100,"42","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-06-12","2006-06-05",16001,"CIPOLLETTI Nº 1","Río Negro","Nacional","2006","","FOURGON COURT TYPE 6","07","CITROEN","39","BERLINGO 1.9D PLC","1","Privado","Física","GENERAL FERNANDEZ ORO","RIO NEGRO","Masculino","1981","Argentina",100,"62","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-18","1997-02-17",21015,"ROSARIO Nº 03","Santa Fe","Nacional","1997","","CHASIS C/CABINA P/CAMION","29","MERCEDES BENZ","45","L914/42","1","Privado","Jurídica","ROSARIO","SANTA FE","No aplica","1996","No aplica",100,"82",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-28","2000-03-22",21020,"SAN JORGE Nº 1","Santa Fe","Nacional","2000","","BERLINA 3 PTAS.","37","RENAULT","CA","CLIO RL 3PTAS.","1","Privado","Física","CRISPI","SANTA FE","Masculino","1993","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-13","1993-12-17",21029,"VILLA CONSTITUCION Nº 1","Santa Fe","Nacional","1993","","BERLINA 5 PUERTAS","37","RENAULT","90","RENAULT 19 RN (BIC)","1","Privado","Física","VILLA CONSTITUCIÓN","SANTA FE","Masculino","1973","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-29","2012-08-28",21052,"RAFAELA Nº 4","Santa Fe","Protocolo 21","2012","","MINIBUS","092","MERCEDES BENZ","168","LO-915/2012","2","Público","Jurídica","RAFAELA","SANTA FE","No aplica","1913","No aplica",100,"82",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-22","1993-05-11",21039,"ROSARIO Nº 06","Santa Fe","Nacional","1993","","MICROOMNIBUS","29","MERCEDES BENZ","46","OH 1316/46 DIESEL","2","Público","Física","ROSARIO","SANTA FE","No identificado","1957","No identificado",100,"82",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-25","1993-10-29",24006,"USHUAIA Nº 3","Tierra del Fuego","Importado","1985","","SEMITRAILER","","DORSEY","","LITEGUARD 84  /1985","9","No declarado","Física","USHUAIA","T.DEL FUEGO","Masculino","1948","Argentina",100,"94","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-07","2009-04-13",1153,"LA MATANZA Nº 05","Buenos Aires","Protocolo 21","2009","","MICROOMNIBUS","080","AGRALE","160","MA 15.0","1","Privado","Jurídica","I.CASANOVA-LA MATANZA","BUENOS AIRES","No aplica","2001","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-19","1988-09-19",1175,"LANUS Nº 5","Buenos Aires","Nacional","1988","","MICROOMNIBUS","29","MERCEDES BENZ","39","OH 1314/46","2","Público","Jurídica","REMEDIOS DE ESCALADA","BUENOS AIRES","No aplica","1967","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-19","1988-07-01",1175,"LANUS Nº 5","Buenos Aires","Nacional","1988","","MICROOMNIBUS","29","MERCEDES BENZ","39","OH 1314/51","2","Público","Jurídica","REMEDIOS DE ESCALADA","BUENOS AIRES","No aplica","1976","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-19","1991-01-24",1175,"LANUS Nº 5","Buenos Aires","Nacional","1991","","MICROOMNIBUS","29","MERCEDES BENZ","40","OH 1318/51","2","Público","Jurídica","REMEDIOS DE ESCALADA","BUENOS AIRES","No aplica","1976","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-19","1990-08-16",1175,"LANUS Nº 5","Buenos Aires","Nacional","1990","","MICROOMNIBUS","29","MERCEDES BENZ","39","OH 1314/51","2","Público","Jurídica","REMEDIOS DE ESCALADA","BUENOS AIRES","No aplica","1976","No aplica",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-06-01","2007-03-23",1001,"ADROGUE Nº 1","Buenos Aires","Protocolo 21","2007","05","SEDAN 5 PTAS","027","CITROEN","169","C3 1.4 HDI EXCLUSIVE","1","Privado","Física","JOSE MARMOL","BUENOS AIRES","No identificado","1977","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-06-04","2007-09-06",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","2007","22","FURGON","37","RENAULT","TH","KANGOO EXP CONFORT 1.6","1","Privado","Física","ADROGUE","BUENOS AIRES","Masculino","1974","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-06-12","2006-01-27",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","2006","17","SEDAN 5 PUERTAS","37","RENAULT","PM","CLIO 1.5 EXPRESSION DIESEL F4/06","1","Privado","Física","JOSÉ MÁRMOL","BUENOS AIRES","Masculino","1985","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-06-01","2012-11-12",1001,"ADROGUE Nº 1","Buenos Aires","Protocolo 21","2012","02","SEDAN 4 PTAS","104","PEUGEOT","585","207 COMPACT XT 1.6","1","Privado","Física","JOSÉ MÁRMOL","BUENOS AIRES","Femenino","1983","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-12","2016-06-09",1001,"ADROGUE Nº 1","Buenos Aires","Protocolo 21","2016","02","SEDAN 4 PUERTAS","112","RENAULT","983","NUEVO LOGAN AUTHENTIQUE 1.6","1","Privado","Física","ADROGUE","BUENOS AIRES","Masculino","1973","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-06-22","2016-09-14",1001,"ADROGUE Nº 1","Buenos Aires","Importado","2016","05","SEDAN 5 PUERTAS","102","NISSAN","678","NOTE SENSE PURE DRIVE","1","Privado","Física","SAN JOSE","BUENOS AIRES","Femenino","1978","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-26","1982-10-14",1002,"AMERICA","Buenos Aires","Nacional","1982","12","SEDAN 4 PUERTAS","37","RENAULT","06","6 GTL","1","Privado","Física","AMERICA","BUENOS AIRES","Masculino","1966","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-25","2010-01-04",1002,"AMERICA","Buenos Aires","Nacional","2010","17","SEDAN 5 PTAS","7U","RENAULT","F1","CLIO 5 PTAS PACK","1","Privado","Física","AMERICA","BUENOS AIRES","Masculino","1954","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-21","2013-09-27",1003,"ARRECIFES","Buenos Aires","Nacional","2013","22","FURGON","34","PEUGEOT","KE","PARTNER CONFORT 1.4","1","Privado","Física","ARRECIFES","BUENOS AIRES","Masculino","1958","Argentina",50,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-26","1994-03-17",1002,"AMERICA","Buenos Aires","Nacional","1994","12","SEDAN 4 PTAS","53","VOLKSWAGEN","08","VW SENDA","1","Privado","Física","AMERICA","BUENOS AIRES","Masculino","1966","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-06-26","2009-06-24",1003,"ARRECIFES","Buenos Aires","Importado","2009","02","SEDAN 4 PTAS","011","AUDI","146","A4 1.8 T FSI","1","Privado","Física","ARRECIFES","BUENOS AIRES","No identificado","1971","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-06-25","1999-12-07",1004,"AVELLANEDA Nº 1","Buenos Aires","Nacional","1999","18","SEDAN 3 PTAS","53","VOLKSWAGEN","27","GOL MI","1","Privado","Física","Bº4DE JUNIO - AVELLANEDA","BUENOS AIRES","No identificado","1992","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-06-05","2011-12-14",1005,"AVELLANEDA Nº 2","Buenos Aires","Protocolo 21","2011","05","SEDAN 5 PTAS","055","HONDA","A18","FIT LX-L","1","Privado","Física","SARANDÍ","BUENOS AIRES","No identificado","1991","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-06-01","2008-02-07",1005,"AVELLANEDA Nº 2","Buenos Aires","Nacional","2008","18","SEDAN 3 PTAS","08","CHEVROLET","BF","CORSA CLASSIC 3P AA+DIR 1.6N","1","Privado","Física","SARANDI","BUENOS AIRES","No identificado","1979","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-08","1994-09-16",1005,"AVELLANEDA Nº 2","Buenos Aires","Nacional","1994","12","SEDAN 4 PUERTAS","34","PEUGEOT","16","505 SR","1","Privado","Física","SARANDI","BUENOS AIRES","Femenino","1972","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-19","2010-09-09",1005,"AVELLANEDA Nº 2","Buenos Aires","Nacional","2010","17","SEDAN 5 PTAS","34","PEUGEOT","FD","307 XS 1.6 5P 110CV","1","Privado","Física","GERLI","BUENOS AIRES","Masculino","1978","Argentina",50,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-06-26","2001-01-30",1007,"AZUL Nº 1","Buenos Aires","Nacional","2001","20","PICK-UP","68","TOYOTA","01","HILUX 4X2 CABINA SIMPLE STD","1","Privado","Jurídica","AZUL","BUENOS AIRES","No aplica","1989","No aplica",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-06-13","2007-11-30",1007,"AZUL Nº 1","Buenos Aires","Protocolo 21","2007","05","SEDAN 5 PUERTAS","044","FIAT","665","PUNTO ELX 1.4","1","Privado","Física","AZUL","BUENOS AIRES","Femenino","1936","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-06-22","2013-06-10",1007,"AZUL Nº 1","Buenos Aires","Protocolo 21","2013","02","SEDAN 4 PTAS","112","RENAULT","933","LOGAN 1.6 8V PACK II C/ABCP+ABS","1","Privado","Física","AZUL","BUENOS AIRES","Femenino","1965","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-06-01","2006-01-02",1009,"BAHIA BLANCA Nº 2","Buenos Aires","Protocolo 21","2006","22","SEDAN 3 PUERTAS","112","RENAULT","518","CLIO AUTHENTIQUE 1.2 16V","1","Privado","Física","BAHIA BLANCA","BUENOS AIRES","Femenino","1984","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-06-13","2011-01-03",1009,"BAHIA BLANCA Nº 2","Buenos Aires","Nacional","2011","17","SEDAN 5 PTAS","34","PEUGEOT","JK","207 COMPACT XS 1.4 5P","1","Privado","Física","BAHIA BLANCA","BUENOS AIRES","Masculino","1982","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-06-26","2016-03-29",1009,"BAHIA BLANCA Nº 2","Buenos Aires","Nacional","2016","12","SEDAN 4 PUERTAS","19","FORD","XL","FOCUS 4P 2.0L N MT SE","1","Privado","Física","BAHIA BLANCA","BUENOS AIRES","Masculino","1972","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-06-21","1990-01-08",1003,"ARRECIFES","Buenos Aires","Nacional","1990","11","SEDAN 2 PTAS","17","FIAT","62","UNO SCV","1","Privado","Física","ARRECIFES","BUENOS AIRES","No identificado","1979","No identificado",100,"06",""
