"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"AUTOMOTOR - BAJA P/EXPORT. DEFINITIVA","2019-12-11","2011-08-11",1067,"NUEVE DE JULIO Nº 1","Buenos Aires","Nacional","2011","","SEMIRREMOLQUE TANQUE","44","MILEI","37","SRT-2","1","Privado","Jurídica","9 DE JULIO","BUENOS AIRES","No aplica","2005","No aplica",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-12-20","1996-08-13",1202,"MAR DEL PLATA Nº 09","Buenos Aires","Nacional","1996","","BERLINA 3 PUERTAS","37","RENAULT","BD","CLIO RN 3PTAS. AA","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1954","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-12-06","2012-11-19",1207,"OLIVOS Nº 08","Buenos Aires","Nacional","2012","","SEDAN 5 PTAS.","34","PEUGEOT","17","207 COMPACT ALLURE 1.4 N 5P","1","Privado","Física","FLORIDA","BUENOS AIRES","Femenino","1982","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-12-13","2009-08-21",1221,"PILAR Nº 2","Buenos Aires","Nacional","2009","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","PILAR","BUENOS AIRES","Masculino","1974","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-12-23","2000-10-25",1222,"BAHIA BLANCA Nº 6","Buenos Aires","Nacional","2000","","SEDAN","08","CHEVROLET","77","CORSA 3 PTAS WIND 1.6 MPFI","1","Privado","Física","BAHÍA BLANCA","BUENOS AIRES","Femenino","1998","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-12-04","2011-11-21",1223,"EZEIZA Nº 1 (EX. ESTEBAN ECHEVERRIA NO 4)","Buenos Aires","Nacional","2011","","MICROOMNIBUS","79","AGRALE","02","MT 12.0 LE","2","Público","Jurídica","EZEIZA","BUENOS AIRES","No aplica","1997","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-12-03","2007-07-04",1224,"MERLO Nº 3","Buenos Aires","Nacional","2007","","FURGON 600","34","PEUGEOT","EP","PARTNER FURGON D PLC PRESENCE","1","Privado","Física","S.A.DE PADUA","BUENOS AIRES","Masculino","1955","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-12-18","1998-02-13",1090,"SAN MIGUEL Nº 1","Buenos Aires","Nacional","1998","","SEDAN","08","CHEVROLET","52","CORSA GL 1.6 MPFI 4P C/AA","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","No identificado","1985","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-12-17","1983-10-28",1093,"SAN PEDRO Nº 1","Buenos Aires","Nacional","1983","","COUPE 2 PUERTAS","37","RENAULT","14","FUEGO GTX","1","Privado","Física","SAN PEDRO","BUENOS AIRES","No identificado","1991","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-12-11","2008-01-03",1239,"QUILMES Nº 8","Buenos Aires","Importado","2008","","PICK UP CABINA DOBLE","158","DODGE","821","RAM 2500 SLT 4X4 TD HEAVY DUTY","1","Privado","Física","QUILMES","BUENOS AIRES","Masculino","1979","ARGENTINA",100,"06","ARG"
