"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-09","2009-11-06",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Protocolo 21","2009","","OMNIBUS","092","MERCEDES BENZ","167","O 500 U","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1962","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-16","1993-04-23",1149,"LA PLATA Nº 06","Buenos Aires","Nacional","1993","","MICROOMNIBUS","29","MERCEDES BENZ","49","OH 1320/51","1","Privado","Física","LOS HORNOS","BUENOS AIRES","Femenino","1960","ARGENTINA",50,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-21","1995-01-24",1243,"BERAZATEGUI Nº 4","Buenos Aires","Nacional","1995","","BERLINA 5 PTAS.","37","RENAULT","AH","RENAULT 19 RN INYEC.(BIC)","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Masculino","1980","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-02","2001-03-26",1253,"LA PLATA Nº 13","Buenos Aires","Importado","2001","","FURGON VID. C/ASIENTOS","104","PEUGEOT","406","BOXER FT 320M 2.8D/2001","1","Privado","Física","LA GRANJA","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-27","1986-01-21",4071,"VILLA CARLOS PAZ Nº 2","Córdoba","Nacional","1986","","RURAL 5 PUERTAS","19","FORD","29","SIERRA RURAL GHIA","1","Privado","Física","VILLA PARQUE SIQUIMAN","CORDOBA","Femenino","1966","ARGENTINA",100,"14","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-09","2011-08-23",2042,"CAPITAL FEDERAL Nº 042","Ciudad Autónoma de Bs.As.","Nacional","2011","","MICROOMNIBUS","79","AGRALE","01","MT 15.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1993","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-09","2012-04-09",2042,"CAPITAL FEDERAL Nº 042","Ciudad Autónoma de Bs.As.","Nacional","2012","","MICROOMNIBUS","79","AGRALE","01","MT 15.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1993","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-27","2007-05-28",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Protocolo 21","2007","","OMNIBUS","080","AGRALE","044","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2003","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-10","2010-08-13",1230,"ESCOBAR Nº 2","Buenos Aires","Nacional","2010","","SEMI-ACOPLADO","92","PINCEN","25","SCSD 15,5 3E","1","Privado","Jurídica","MATHEU","BUENOS AIRES","No aplica","2009","No aplica",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-12-15","2003-07-24",1307,"LANUS Nº 10","Buenos Aires","Nacional","2003","","FURGON 600","34","PEUGEOT","CY","PARTNER FURGON 1.4","1","Privado","Física","TEMPERLEY","BUENOS AIRES","Masculino","1972","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-27","2008-10-29",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Protocolo 21","2008","","OMNIBUS","080","AGRALE","160","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1999","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-17","2001-10-30",1103,"ZARATE Nº 1","Buenos Aires","Protocolo 21","2001","","MINIBUS","063","IVECO","131","TURBO DAILY 49.12 VIDRIADO","1","Privado","Física","LIMA","BUENOS AIRES","No identificado","1980","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-12-28","2007-09-25",4003,"BELL VILLE Nº 1","Córdoba","Nacional","2007","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","BELL VILLE","CORDOBA","Femenino","1959","ARGENTINA",100,"14","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-02","1998-01-08",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","1998","","BERLINA 4 PTAS","37","RENAULT","CL","MEGANE RXE TRIC ABCP","1","Privado","Física","LAFERRERE-LA MATANZA","BUENOS AIRES","Masculino","1968","BOLIVIA",100,"06","BOL"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-12-07","1999-11-29",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","1999","","FURGON 3000","29","MERCEDES BENZ","90","SPRINTER 310D/F3000","1","Privado","Física","GREGORIO DE LAFERRERE","BUENOS AIRES","Masculino","1991","ARGENTINA",50,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-12-21","1997-07-18",1215,"SAN ISIDRO Nº 08","Buenos Aires","Nacional","1997","","BREAK 4 PUERTAS","37","RENAULT","AZ","21 RT BREAK M2200 ABS 7A","1","Privado","Física","MARTINEZ-SAN ISIDRO","BUENOS AIRES","Masculino","1961","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-21","2000-09-01",2011,"CAPITAL FEDERAL Nº 011","Ciudad Autónoma de Bs.As.","Nacional","2000","","FURGON 3000","29","MERCEDES BENZ","AB","SPRINTER 312D/F3000","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1975","ARGENTINA",100,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-09","2012-03-30",1272,"LA PLATA Nº 14","Buenos Aires","Protocolo 21","2012","","FURGONETA VIDRIADA","044","FIAT","591","FIORINO FIRE 1242 MPI 8V","1","Privado","Física","GONNET","BUENOS AIRES","Masculino","1987","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-12-01","2000-03-06",1270,"TIGRE Nº 5","Buenos Aires","Nacional","2000","","SEDAN 3 PTAS","37","RENAULT","DV","CLIO RN 3P DIE PACK AA DA","1","Privado","Física","TIGRE","BUENOS AIRES","Masculino","1972","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-12-07","2008-09-24",1296,"MAR DEL PLATA Nº 12","Buenos Aires","Nacional","2008","","RURAL 5 PUERTAS","53","VOLKSWAGEN","MA","SURAN SDI  90A","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","No identificado","1941","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-07","2013-05-10",1150,"AVELLANEDA Nº 3","Buenos Aires","Protocolo 21","2013","","FURGON VIDRIADO","044","FIAT","591","FIORINO FIRE 1242 MPI 8V","1","Privado","Física","SARANDÍ","BUENOS AIRES","Femenino","1958","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-21","1992-06-19",4024,"OLIVA","Córdoba","Nacional","1992","","BERLINA 5 PUERTAS","37","RENAULT","20","RENAULT 11 TS","1","Privado","Física","OLIVA","CORDOBA","Femenino","1963","ARGENTINA",100,"14","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-16","2011-03-01",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Protocolo 21","2011","","OMNIBUS","080","AGRALE","160","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1954","No aplica",100,"02",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-12-07","2005-03-01",1168,"MORON Nº 06","Buenos Aires","Nacional","2005","","F.COURT TYPE 600","07","CITROEN","19","BERLINGO FURGON 1.9D PACK","1","Privado","Física","EL PALOMAR","BUENOS AIRES","Femenino","1973","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-01","1998-02-06",1188,"LA PLATA Nº 07","Buenos Aires","Nacional","1998","","COMBI 3000","29","MERCEDES BENZ","92","SPRINTER310D/C3000","0","Oficial","Jurídica","LA PLATA","BUENOS AIRES","No aplica","1911","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-30","2009-12-29",2076,"CAPITAL FEDERAL Nº 076","Ciudad Autónoma de Bs.As.","Nacional","2009","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON 1.9 D PLC CONFORT","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2011","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-14","1996-07-23",1178,"LA MATANZA Nº 08","Buenos Aires","Nacional","1996","","BERLINA","37","RENAULT","BB","CLIO RT 5PTAS","1","Privado","Física","RAMOS MEJIA","BUENOS AIRES","Masculino","1992","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-13","1975-06-16",1161,"ESTEBAN ECHEVERRIA Nº 2","Buenos Aires","Nacional","1975","","RURAL 4 PUERTAS","37","RENAULT","08","12 BREAK","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Femenino","1988","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-21","1997-10-29",1193,"LUJAN Nº 2","Buenos Aires","Nacional","1997","","BERLINA 5 PTAS","37","RENAULT","CD","CLIO RL DIESEL 5 PTAS DA","1","Privado","Física","LUJAN","BUENOS AIRES","Femenino","1967","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-28","1999-03-04",1275,"ENSENADA","Buenos Aires","Nacional","1999","","MICROOMNIBUS","29","MERCEDES BENZ","AA","BM0390 VS 1621","1","Privado","Física","ENSENADA","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-07","1996-07-03",1043,"LA PLATA Nº 01","Buenos Aires","Nacional","1996","","FURGON VIDRIADO C/AS","37","RENAULT","86","TRAFIC LARGO NAFTA CERR.","0","Oficial","Jurídica","LA PLATA","BUENOS AIRES","No aplica","1900","No aplica",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-12-16","2002-07-15",4047,"VILLA CARLOS PAZ Nº 1","Córdoba","Nacional","2002","","BERLINA 5 PTAS","37","RENAULT","JX","MEGANE RXE BIC 1.6T.CUERO/2002","1","Privado","Física","VILLA CARLOS PAZ","CORDOBA","Masculino","1947","ARGENTINA",100,"14","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-16","2011-01-03",2069,"CAPITAL FEDERAL Nº 069","Ciudad Autónoma de Bs.As.","Nacional","2011","","MICROOMNIBUS","79","AGRALE","01","MT 15.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1961","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-28","2009-10-07",1193,"LUJAN Nº 2","Buenos Aires","Nacional","2009","","MICROOMNIBUS","79","AGRALE","01","MT 15.0 LE","2","Público","Jurídica","LUJAN","BUENOS AIRES","No aplica","1962","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-22","2008-03-18",1161,"ESTEBAN ECHEVERRIA Nº 2","Buenos Aires","Protocolo 21","2008","","AMBULANCIA","112","RENAULT","135","MASTER DCI 120 CORTO TECHO ALTO","2","Público","Jurídica","MONTE GRANDE","BUENOS AIRES","No aplica","1913","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-15","1999-02-01",11008,"SANTA ROSA Nº 2","La Pampa","Nacional","1999","","BERLINA 5 PUERTAS","37","RENAULT","DR","CLIO RL DIESEL 5P AA/DA","1","Privado","Física","CATRILÓ","LA PAMPA","Masculino","1953","ARGENTINA",100,"42","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-16","2006-01-18",21075,"SAN LORENZO Nº 4","Santa Fe","Nacional","2006","","FURGON 600","34","PEUGEOT","DP","PARTNER FURGON 1.4 N CONFORT","1","Privado","Física","SAN LORENZO","SANTA FE","Femenino","1974","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-22","1998-02-18",8008,"GUALEGUAYCHU Nº 1","Entre Ríos","Protocolo 21","1998","","OMNIBUS","120","SCANIA","160","K113T","2","Público","Jurídica","GUALEGUAYCHU","ENTRE RIOS","No aplica","1985","No aplica",100,"30",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-17","1999-07-13",8013,"SAN JOSE DE FELICIANO","Entre Ríos","Nacional","1999","","S.WAGON","08","CHEVROLET","65","CORSA WAGON 5PTAS.GL A/AC 1.7D","1","Privado","Física","SAN JOSÉ DE FELICIANO","ENTRE RIOS","No identificado","1982","ARGENTINA",100,"30","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-23","2006-09-27",8021,"CONCORDIA Nº 2","Entre Ríos","Protocolo 21","2006","","MICROOMNIBUS","092","MERCEDES BENZ","730","OF-1417","2","Público","Jurídica","CONCORDIA","ENTRE RIOS","No aplica","1996","No aplica",100,"30",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-13","1996-01-08",8024,"PARANA Nº 3","Entre Ríos","Nacional","1995","","BERLINA 5 PUERTAS","37","RENAULT","AH","RENAULT 19 RN INYEC.(BIC)","1","Privado","Física","PARANA","ENTRE RIOS","Femenino","1957","ARGENTINA",100,"30","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-01","1998-01-13",23009,"YERBA BUENA Nº 1","Tucumán","Nacional","1998","","MICROOMNIBUS","29","MERCEDES BENZ","49","BM0390 VERSION 1320","1","Privado","Jurídica","YERBA BUENA","TUCUMAN","No aplica","2014","No aplica",100,"90",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-13","1985-11-14",21046,"VENADO TUERTO Nº 2","Santa Fe","Nacional","1985","","ACOPLADO TANQUE","12","INDECAR","43","1985","1","Privado","Jurídica","MURPHY","SANTA FE","No aplica","2004","No aplica",100,"82",""
"AUTOMOTOR - BAJA P/EXPORT. DEFINITIVA","2021-12-27","2009-07-31",12002,"CHILECITO","La Rioja","Nacional","2009","","SEMIRREMOLQUE CISTER","AL","DANES","O","STAC 3EC SS/2009","0","Oficial","Jurídica","VILLA UNION DPTO.FELIPE VARELA","LA RIOJA","No aplica","1996","No aplica",100,"46",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-02","2007-11-01",13004,"SAN RAFAEL Nº 1","Mendoza","Protocolo 21","2007","","PICK UP CABINA DOBLE","024","CHEVROLET","416","S10 2.8TDI DLX 4X4 ELECTRONIC CD","0","Oficial","Jurídica","CIUDAD","MENDOZA","No aplica","2002","No aplica",100,"50",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-10","1997-02-19",13029,"MENDOZA Nº 17","Mendoza","Importado","1997","","FURGONETA","044","FIAT","300","FIORINO 1.7 DIESEL","1","Privado","Física","VILLA NUEVA","MENDOZA","Masculino","1935","ARGENTINA",100,"50","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-17","2008-12-10",14007,"POSADAS Nº 2","Misiones","Nacional","2008","","FURGON COURT TYPE 60","07","CITROEN","20","BERLINGO FURGON 1.9D FULL","0","Oficial","Jurídica","POSADAS","MISIONES","No aplica","1993","No aplica",100,"54",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-13","2006-06-20",5015,"SAN COSME","Corrientes","Nacional","2006","","ACOPLADO BDAS.VOLC.","19","SOLA Y BRUSA","48","06819ABVMN","1","Privado","Jurídica","PASO DE LA PATRIA","CORRIENTES","No aplica","2004","No aplica",100,"18",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-12-23","2014-11-06",21008,"GALVEZ","Santa Fe","Importado","2014","98","SEDAN 3 PUERTAS CON PORTON","058","HYUNDAI","336","VELOSTER","1","Privado","Física","CAMPO PIAGGIO","SANTA FE","Femenino","1963","ARGENTINA",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-12-07","2019-04-24",1034,"GENERAL LA MADRID","Buenos Aires","Nacional","2019","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","BU","170E28T MLL","1","Privado","Jurídica","GENERAL LAMADRID","BUENOS AIRES","No aplica","2010","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-09","2017-09-29",1171,"ESCOBAR Nº 1","Buenos Aires","Nacional","2017","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","CH","450C33T MLL","1","Privado","Física","ESCOBAR","BUENOS AIRES","Masculino","1953","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-12-07","2017-11-22",2087,"CAPITAL FEDERAL Nº 087","Ciudad Autónoma de Bs.As.","Nacional","2017","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","BU","170E28T MLL","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1961","No aplica",100,"02",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-12-01","2017-07-07",5009,"ITUZAINGO Nº 1","Corrientes","Nacional","2017","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","CA","460S36 AT-","1","Privado","Física","SAN CARLOS","CORRIENTES","Masculino","1959","ARGENTINA",100,"18","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-16","2011-05-16",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","2011","92","OMNIBUS","79","AGRALE","02","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1954","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-21","2011-01-07",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","2011","92","OMNIBUS","79","AGRALE","01","MT 15.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1961","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-13","2015-11-18",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","2015","92","OMNIBUS","79","AGRALE","01","MT 15.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1970","No aplica",100,"02",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-12-10","2013-06-14",1121,"MAR DEL PLATA Nº 03","Buenos Aires","Protocolo 21","2013","92","TRACTOR C/CABINA DORMITORIO","112","RENAULT","669","PREMIUM 440 DXI","1","Privado","Jurídica","MAR DEL PLATA","BUENOS AIRES","No aplica","2004","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-20","2011-05-02",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","2011","92","OMNIBUS","79","AGRALE","02","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1963","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-20","2010-10-07",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","2010","92","OMNIBUS","79","AGRALE","01","MT 15.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1963","No aplica",100,"02",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-12-20","2015-10-30",1167,"LOMAS DE ZAMORA Nº 5","Buenos Aires","Protocolo 21","2015","92","TRACTOR C/CABINA DORMITORIO","092","MERCEDES BENZ","967","ATEGO 1725 S","1","Privado","Jurídica","TURDERA","BUENOS AIRES","No aplica","2015","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-20","2011-04-20",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","2011","92","OMNIBUS","79","AGRALE","02","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1999","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-17","2009-10-27",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","2009","92","OMNIBUS","79","AGRALE","01","MT 15.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1962","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-12-13","2012-06-12",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","2012","92","OMNIBUS","79","AGRALE","01","MT 15.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1999","No aplica",100,"02",""
