"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-06-07","2008-03-06",1003,"ARRECIFES","Buenos Aires","Nacional","2008","","FURGON 600","34","PEUGEOT","GH","PARTNER FURGON 1.4 N PLC CONFORT","1","Privado","Física","ARRECIFES","BUENOS AIRES","No identificado","1974","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-06-25","1986-02-14",1023,"CORONEL VIDAL","Buenos Aires","Importado","1986","","ACOPLADO","","AST-PRA","","RNR-F1F2","1","Privado","Física","MAR CHIQUITA","BUENOS AIRES","Masculino","1974","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-06-05","1992-10-26",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Protocolo 21","1992","","SEDAN","104","PEUGEOT","104","405 GR (NUEVO)","1","Privado","Física","MONTE GRANDE PDO. ESTEBAN ECHEVERRIA","BUENOS AIRES","No identificado","1977","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-06-25","1997-10-21",1077,"QUILMES Nº 1","Buenos Aires","Nacional","1997","","MICROOMNIBUS","29","MERCEDES BENZ","53","BMO390 VERSION 1420","2","Público","Jurídica","DON BOSCO","BUENOS AIRES","No aplica","1959","No aplica",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-06-07","1997-01-23",1092,"SAN NICOLAS Nº 1","Buenos Aires","Nacional","1997","","BERLINA 3 PTAS","37","RENAULT","BT","CLIO RN 3 PTAS PACK","1","Privado","Física","SAN NICOLAS","BUENOS AIRES","No identificado","1984","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-06-07","1974-11-14",1107,"LANUS Nº 2","Buenos Aires","Nacional","1960","","TRANSPORTE DE CARGA","","CHEVROLET","","1960","1","Privado","Física","VALENTIN ALSINA","BUENOS AIRES","No identificado","1971","No identificado",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-06-13","1974-04-18",1112,"NAVARRO","Buenos Aires","Nacional","1974","","COUPE 2 PUERTAS","41","TORINO","04","TORINO TS","1","Privado","Física","NAVARRO","BUENOS AIRES","No identificado","1976","No identificado",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-06-14","2004-01-06",1113,"SAN VICENTE","Buenos Aires","Nacional","2004","","MINIBUS","29","MERCEDES BENZ","BP","SPRINTER 413 CDI/C 4025","1","Privado","Física","ALEJANDRO KORN","BUENOS AIRES","No identificado","1962","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-06-06","2000-03-09",1126,"MAR DEL PLATA Nº 04","Buenos Aires","Nacional","2000","","3PTAS.","08","CHEVROLET","26","CORSA 3 DOOR WIND 1.6 MPFI","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-06-24","1994-06-10",1143,"BAHIA BLANCA Nº 4","Buenos Aires","Nacional","1994","","BERLINA 4 PTAS.","37","RENAULT","88","RENAULT 21 TXI","1","Privado","Física","BAHIA BLANCA","BUENOS AIRES","No identificado","1952","No identificado",100,"06",""
