"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-02-24","1999-03-01",1003,"ARRECIFES","Buenos Aires","Nacional","1999","","BERLINA 3PTAS.","37","RENAULT","CA","CLIO RL 3PTAS.","1","Privado","Física","ARRECIFES","BUENOS AIRES","Femenino","1987","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-02-12","1981-12-03",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Nacional","1981","","RURAL 4 PUERTAS","15","DODGE","23","1500 M1.8 A","1","Privado","Física","LUIS GUILLON","BUENOS AIRES","Masculino","1971","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-02-03","1994-07-27",1079,"RAUCH","Buenos Aires","Importado","1994","","AUTOMOVIL","","PEUGEOT","","205 XSI","1","Privado","Física","RAUCH","BUENOS AIRES","No identificado","1952","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-02-17","1997-07-07",1115,"MORON Nº 01","Buenos Aires","Nacional","1997","","BERLINA 3 PTAS","37","RENAULT","CA","CLIO RL 3 PTAS.","1","Privado","Física","MORON","BUENOS AIRES","No identificado","1949","No identificado",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-02-26","2006-01-25",1148,"LOMAS DE ZAMORA Nº 4","Buenos Aires","Nacional","2006","","FURGON COURT  TYPE 6","07","CITROEN","20","BERLINGO FURGON 1.9 D FULL /2006","1","Privado","Física","BANFIELD","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-02-08","1997-10-15",1150,"AVELLANEDA Nº 3","Buenos Aires","Importado","1997","","CASA RODANTE","130","TOYOTA","152","COASTER","2","Público","Física","SARANDI","BUENOS AIRES","Masculino","1980","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-02-23","1993-06-01",1171,"ESCOBAR Nº 1","Buenos Aires","Nacional","1993","","BERLINA 5 PUERTAS","37","RENAULT","90","RENAULT 19 RN (BIC)","1","Privado","Física","GARIN","BUENOS AIRES","Masculino","1991","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-02-04","2000-01-18",1190,"ZARATE Nº 2","Buenos Aires","Nacional","1999","","COMBI 3550","29","MERCEDES BENZ","93","SPRINTER 310D/C3550","1","Privado","Física","ZARATE","BUENOS AIRES","Masculino","1979","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-02-08","2010-12-02",1228,"LA PLATA Nº 10","Buenos Aires","Nacional","2010","","BERLINE 5 PORTES","34","PEUGEOT","JP","207 COMPACT XT 1.6 5P","1","Privado","Física","LA PLATA","BUENOS AIRES","Femenino","1992","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-02-10","2000-06-08",1256,"TRES DE FEBRERO Nº 6","Buenos Aires","Nacional","2000","","SEDAN","08","CHEVROLET","75","CORSA 4P GL SUPER 1.6L","1","Privado","Física","CASEROS - TRES DE FEBRERO","BUENOS AIRES","No identificado","1976","No identificado",50,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-02-10","2000-06-08",1256,"TRES DE FEBRERO Nº 6","Buenos Aires","Nacional","2000","","SEDAN","08","CHEVROLET","75","CORSA 4P GL SUPER 1.6L","1","Privado","Física","CASEROS - TRES DE FEBRERO","BUENOS AIRES","No identificado","1976","No identificado",50,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-02-03","1992-02-14",1261,"MARCOS PAZ","Buenos Aires","Nacional","1992","","COUPE 2 PTAS.-","37","RENAULT","52","RENAULT FUEGO MAX","1","Privado","Física","MARCOS PAZ","BUENOS AIRES","Masculino","1957","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-02-11","2000-05-09",1285,"ESTEBAN ECHEVERRIA Nº 4","Buenos Aires","Nacional","2000","","SEDAN","08","CHEVROLET","57","CORSA 4 PUERTAS WIND 1.6 MPFI","1","Privado","Física","EL JAGÜEL- E. ECHEVERRIA","BUENOS AIRES","No identificado","1992","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-02-08","2007-04-04",1294,"LA PLATA Nº 16","Buenos Aires","Nacional","2007","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","CITY BELL","BUENOS AIRES","Masculino","1985","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-02-04","1994-11-22",1296,"MAR DEL PLATA Nº 12","Buenos Aires","Nacional","1994","","BOOGUIE PARA SEMI","19","SOLA Y BRUSA","37","S-M/2-D","1","Privado","Jurídica","MAR DEL PLATA-GRAL.PUEYRREDON","BUENOS AIRES","No aplica","2003","No aplica",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-02-22","2008-07-18",1296,"MAR DEL PLATA Nº 12","Buenos Aires","Nacional","2008","","FURGON 600","34","PEUGEOT","DS","PARTNER FURGON 1.9 D PRESENCE","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Femenino","1952","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-02-08","2000-01-24",1297,"PUNTA ALTA Nº 2","Buenos Aires","Nacional","2000","","SEDAN","08","CHEVROLET","52","CORSA 4 PUERTAS GL A/A Y D/P","1","Privado","Física","VILLA GENERAL ARIAS","BUENOS AIRES","Femenino","1975","ARGENTINA",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2021-02-02","1994-02-17",2002,"CAPITAL FEDERAL Nº 002","Ciudad Autónoma de Bs.As.","Importado","1994","","SIN ESPECIFICACION","044","FIAT","087","TIPO 1.6 SX","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1992","ARGENTINA",100,"02","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-02-11","2010-09-01",2030,"CAPITAL FEDERAL Nº 030","Ciudad Autónoma de Bs.As.","Nacional","2010","","MICROOMNIBUS","79","AGRALE","02","MT 12.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1962","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-02-09","2011-10-18",2064,"CAPITAL FEDERAL Nº 064","Ciudad Autónoma de Bs.As.","Nacional","2011","","MICROOMNIBUS","79","AGRALE","01","MT 15.0 LE","2","Público","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1970","No aplica",100,"02",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-02-26","1997-03-21",4062,"CORDOBA Nº 19","Córdoba","Nacional","1995","","TTE. PUBL. PASAJEROS","29","MERCEDES BENZ","57","BM0664 VERSION 400","2","Público","Física","CORDOBA","CORDOBA","Masculino","1958","ARGENTINA",100,"14","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2021-02-12","2009-04-29",8010,"NOGOYA","Entre Ríos","Nacional","2009","","FURGON VID.C/ASIENTOS","34","PEUGEOT","GH","PARTNER FURGON 1.4 N PLC CONFORT","1","Privado","Física","LUCAS GONZÁLEZ","ENTRE RIOS","No identificado","1958","ARGENTINA",100,"30","ARG"
